time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,motor_m1,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
15,0.0259,0.2371,0.0087,0.0079,0.0115,0.0043,-0.90,0.67,-34.25,0,0.000,-0.111,-0.213,0.220,0.014,-0.015,1.000,0.000,0.000,0.000
15,0.0260,0.2372,0.0088,0.0081,0.0116,0.0044,-0.85,0.67,-34.21,0,0.000,-0.033,0.210,-0.141,0.013,-0.017,0.999,0.000,0.000,0.000
15,0.0253,0.2369,0.0088,0.0036,0.0094,0.0046,-0.03,-0.01,0.00,0,0.000,0.316,-0.171,-0.134,0.013,-0.015,1.001,0.000,0.000,0.000
15,0.0247,0.2360,0.0089,0.0001,0.0039,0.0049,-0.02,-0.01,0.00,0,0.000,0.227,-0.054,-0.075,0.012,-0.016,1.001,0.000,0.000,0.000
15,0.0000,0.0000,0.5264,0.0032,0.0083,0.0000,0.01,-0.02,-0.00,0,0.000,0.204,0.005,0.083,0.013,-0.015,1.001,0.000,0.000,0.000
15,0.0001,0.0001,0.0070,0.0054,0.0067,0.0001,0.04,0.14,-0.00,0,0.000,-0.093,-0.056,0.279,0.014,-0.016,0.999,0.000,0.000,0.000
15,0.0001,0.0001,0.0070,0.0074,0.0024,0.0000,0.03,0.08,0.00,0,0.000,0.139,-0.063,-0.132,0.013,-0.016,1.001,0.000,0.000,0.000
15,-0.0000,0.0001,0.0071,0.0000,-0.0004,0.0001,0.03,0.09,-0.00,0,0.000,-0.083,-0.078,0.089,0.012,-0.015,1.002,0.000,0.000,0.000
15,0.0000,0.0001,0.0071,0.0034,-0.0019,0.0002,0.17,-0.05,-0.00,0,0.000,-0.056,-0.146,-0.148,0.011,-0.018,1.003,0.000,0.000,0.000
15,0.0001,0.0001,0.0071,0.0044,-0.0035,0.0003,0.03,0.25,-0.00,0,0.000,0.023,-0.265,-0.171,0.012,-0.018,1.001,0.000,0.000,0.000
15,0.0004,-0.0003,0.0081,0.0110,-0.0104,0.0013,0.03,0.25,-0.00,0,0.000,-0.202,0.152,0.015,0.015,-0.015,0.999,0.000,0.000,0.000
15,0.0004,-0.0003,0.0081,0.0110,-0.0104,0.0013,0.05,0.11,-0.00,0,0.000,-0.070,-0.258,-0.081,0.015,-0.012,0.999,0.000,0.000,0.000
15,-0.0001,-0.0002,0.0081,0.0021,-0.0086,0.0016,-0.23,-0.07,-0.00,0,0.000,-0.209,0.072,-0.189,0.014,-0.015,0.999,0.000,0.000,0.000
15,0.0003,-0.0003,0.0081,0.0077,-0.0111,0.0018,-0.45,0.02,-0.00,0,0.000,-0.055,-0.277,-0.024,0.016,-0.014,0.999,0.000,0.000,0.000
16,0.0008,0.0002,0.0082,0.0149,-0.0029,0.0020,-0.13,0.17,-0.00,0,0.000,0.035,0.311,-0.011,0.014,-0.013,1.001,0.000,0.000,0.000
16,0.0007,0.0008,0.0073,0.0132,0.0035,-0.0007,-0.10,0.35,-0.00,0,0.000,-0.059,0.146,0.331,0.013,-0.014,1.002,0.000,0.000,0.000
16,0.0005,-0.0001,0.0073,0.0095,-0.0084,-0.0006,0.13,0.15,0.00,0,0.000,0.158,-0.104,0.041,0.013,-0.016,1.000,0.000,0.000,0.000
16,0.0001,-0.0002,0.0074,0.0042,-0.0106,-0.0007,-0.13,-0.03,0.00,0,0.000,0.130,0.128,-0.340,0.014,-0.014,1.000,0.000,0.000,0.000
16,0.0007,-0.0010,0.0073,0.0122,-0.0202,-0.0009,-0.48,0.23,0.00,0,0.000,-0.061,0.083,0.125,0.012,-0.014,0.998,0.000,0.000,0.000
16,0.0013,-0.0004,0.0073,0.0199,-0.0121,-0.0008,-0.22,0.31,0.00,0,0.000,0.106,0.214,-0.211,0.011,-0.016,1.001,0.000,0.000,0.000
16,0.0007,0.0006,0.0076,0.0114,-0.0004,0.0010,-0.25,0.29,-0.00,0,0.000,-0.108,0.013,0.244,0.014,-0.016,1.000,0.000,0.000,0.000
16,0.0007,0.0006,0.0076,0.0114,-0.0004,0.0010,-0.23,0.31,-0.00,0,0.000,-0.043,0.253,0.080,0.013,-0.015,0.999,0.000,0.000,0.000
16,0.0007,-0.0003,0.0077,0.0110,-0.0107,0.0012,-0.02,0.24,-0.00,0,0.000,-0.005,-0.240,0.332,0.012,-0.016,0.998,0.000,0.000,0.000
16,0.0007,-0.0003,0.0077,0.0110,-0.0107,0.0012,-0.50,0.42,0.00,0,0.000,0.010,0.177,0.162,0.013,-0.015,1.000,0.000,0.000,0.000
16,0.0007,-0.0005,0.0077,0.0106,-0.0125,0.0010,-0.50,0.41,0.00,0,0.000,0.108,-0.225,-0.054,0.012,-0.017,1.001,0.000,0.000,0.000
16,0.0011,-0.0015,0.0078,0.0141,-0.0222,0.0017,-0.32,0.39,0.00,0,0.000,0.014,-0.241,0.202,0.013,-0.016,0.998,0.000,0.000,0.000
16,0.0006,0.0003,0.0079,0.0081,-0.0043,0.0022,-0.17,0.36,0.00,0,0.000,-0.071,0.031,0.219,0.012,-0.014,1.000,0.000,0.000,0.000
16,0.0006,0.0003,0.0079,0.0081,-0.0043,0.0022,-0.44,0.62,0.01,0,0.000,0.142,-0.203,-0.060,0.012,-0.015,1.001,0.000,0.000,0.000
16,0.0008,-0.0006,0.0079,0.0099,-0.0130,0.0021,-0.46,0.53,0.01,0,0.000,-0.216,0.268,0.146,0.013,-0.013,1.002,0.000,0.000,0.000
16,-0.0001,-0.0003,0.0080,0.0006,-0.0095,0.0025,-0.60,0.37,0.01,0,0.000,0.045,0.095,-0.153,0.013,-0.015,1.000,0.000,0.000,0.000
17,-0.0001,-0.0003,0.0080,0.0006,-0.0095,0.0024,-0.57,0.64,0.01,0,0.000,-0.063,0.064,-0.112,0.013,-0.015,1.001,0.000,0.000,0.000
17,0.0013,0.0004,0.0081,0.0126,-0.0032,0.0023,-0.50,0.48,0.01,0,0.000,-0.289,0.220,0.404,0.013,-0.017,1.000,0.000,0.000,0.000
17,0.0013,0.0004,0.0081,0.0126,-0.0032,0.0023,-0.38,0.39,0.01,0,0.000,-0.235,-0.068,-0.328,0.014,-0.017,1.000,0.000,0.000,0.000
17,0.0008,-0.0003,0.0082,0.0079,-0.0089,0.0027,-0.66,0.48,0.01,0,0.000,-0.013,0.086,0.099,0.011,-0.014,1.002,0.000,0.000,0.000
17,0.0008,-0.0003,0.0082,0.0079,-0.0089,0.0027,-0.42,0.60,0.01,0,0.000,-0.449,-0.039,-0.082,0.011,-0.014,1.002,0.000,0.000,0.000
17,0.0010,0.0005,0.0072,0.0088,-0.0022,-0.0023,-0.42,0.60,0.01,0,0.000,-0.021,-0.082,0.071,0.012,-0.016,1.002,0.000,0.000,0.000
17,0.0010,0.0005,0.0072,0.0088,-0.0022,-0.0023,-0.69,0.57,0.01,0,0.000,-0.023,0.063,-0.091,0.014,-0.016,1.003,0.000,0.000,0.000
17,0.0003,-0.0013,0.0072,0.0031,-0.0164,-0.0021,-0.43,0.54,0.01,0,0.000,0.052,0.040,-0.076,0.015,-0.018,1.003,0.000,0.000,0.000
17,0.0003,-0.0013,0.0072,0.0031,-0.0164,-0.0021,-0.58,0.59,0.01,0,0.000,0.043,0.129,-0.000,0.011,-0.016,1.002,0.000,0.000,0.000
17,0.0008,-0.0015,0.0072,0.0064,-0.0171,-0.0015,-0.50,0.66,0.01,0,0.000,-0.116,-0.203,0.064,0.011,-0.016,0.999,0.000,0.000,0.000
17,0.0008,-0.0015,0.0071,0.0064,-0.0171,-0.0021,-0.61,0.63,0.01,0,0.000,0.008,0.132,0.153,0.013,-0.016,0.999,0.000,0.000,0.000
17,-0.0000,-0.0012,0.0071,0.0004,-0.0140,-0.0015,-0.62,0.69,0.01,0,0.000,0.209,-0.080,0.007,0.015,-0.015,0.999,0.000,0.000,0.000
17,-0.0000,-0.0012,0.0071,0.0004,-0.0140,-0.0015,-0.63,0.60,0.01,0,0.000,-0.147,0.045,0.149,0.013,-0.016,1.001,0.000,0.000,0.000
17,-0.0003,-0.0004,0.0071,-0.0011,-0.0080,-0.0009,-0.72,0.47,0.01,0,0.000,0.003,0.090,0.032,0.012,-0.016,1.001,0.000,0.000,0.000
17,-0.0003,-0.0004,0.0071,-0.0011,-0.0080,-0.0009,-0.75,0.57,0.01,0,0.000,-0.094,-0.047,-0.103,0.014,-0.017,0.999,0.000,0.000,0.000
18,0.0017,0.0004,0.0066,0.0125,-0.0024,-0.0034,-0.73,0.70,0.01,0,0.000,-0.012,0.147,-0.006,0.015,-0.018,1.002,0.000,0.000,0.000
18,0.0017,0.0004,0.0066,0.0125,-0.0024,-0.0034,-0.71,0.69,0.01,0,0.000,-0.262,0.122,0.042,0.013,-0.017,1.001,0.000,0.000,0.000
18,-0.0003,0.0004,0.0066,-0.0015,-0.0025,-0.0033,-0.71,0.71,0.01,0,0.000,0.058,0.315,0.120,0.014,-0.014,1.001,0.000,0.000,0.000
18,-0.0003,0.0004,0.0066,-0.0015,-0.0025,-0.0033,-0.62,0.52,0.01,0,0.000,-0.140,-0.074,0.022,0.013,-0.016,1.002,0.000,0.000,0.000
18,-0.0005,0.0002,0.0065,-0.0029,-0.0039,-0.0032,-0.77,0.58,0.01,0,0.000,-0.123,-0.001,-0.059,0.012,-0.015,1.000,0.000,0.000,0.000
18,-0.0005,0.0002,0.0067,-0.0027,-0.0044,-0.0021,-0.77,0.58,0.01,35695,0.000,-0.193,-0.091,-0.010,0.013,-0.012,1.002,0.000,0.000,0.000
18,0.0009,0.0007,0.0067,0.0069,-0.0010,-0.0017,-0.77,0.63,0.01,35665,0.000,0.059,0.011,0.012,0.012,-0.015,1.003,0.000,0.000,0.000
18,0.0010,0.0007,0.0067,0.0076,-0.0015,-0.0015,-0.73,0.59,0.01,35662,0.000,-0.102,0.036,0.028,0.014,-0.011,0.999,0.000,0.000,0.000
18,0.0004,0.0007,0.0067,0.0038,-0.0013,-0.0015,-0.61,0.57,0.01,35646,0.000,-0.204,-0.142,0.465,0.016,-0.008,1.005,0.000,0.000,0.000
18,0.0005,0.0007,0.0067,0.0041,-0.0015,-0.0013,-0.79,0.64,0.01,35640,0.000,0.388,-0.047,-0.109,0.015,-0.014,1.010,0.000,0.000,0.000
18,0.0012,-0.0014,0.0068,0.0085,-0.0141,-0.0004,-0.73,0.70,0.01,35632,0.000,-0.392,0.371,-0.733,0.012,-0.021,1.000,0.000,0.000,0.000
18,0.0012,-0.0014,0.0068,0.0085,-0.0141,-0.0004,-0.79,0.64,0.01,35456,0.000,-0.138,-0.304,-1.253,0.008,-0.021,1.003,0.000,0.000,0.000
18,-0.0003,0.0000,0.0068,-0.0027,-0.0037,0.0000,-0.79,0.64,0.01,35443,0.000,-0.026,0.185,-1.155,0.009,-0.013,1.001,0.000,0.000,0.000
18,-0.0003,-0.0000,0.0068,-0.0039,-0.0024,0.0001,-0.73,0.64,0.01,35439,0.000,1.737,0.656,-0.336,0.014,-0.015,1.003,0.000,0.000,0.000
18,0.0004,0.0008,0.0068,-0.0011,0.0050,0.0003,-0.74,0.63,0.01,35411,0.000,1.055,0.753,0.096,0.010,-0.019,1.000,0.000,0.000,0.000
18,0.0004,-0.0000,0.0078,-0.0022,0.0011,0.0053,-0.77,0.67,0.01,35407,0.000,0.652,0.586,-0.438,0.004,-0.023,0.999,0.000,0.000,0.000
19,0.0004,0.0002,0.0079,-0.0030,0.0037,0.0055,-0.71,0.60,0.01,35557,0.000,0.183,0.138,-0.210,0.011,-0.026,0.996,0.000,0.000,0.000
19,0.0004,0.0002,0.0079,-0.0030,0.0037,0.0055,-0.67,0.68,0.01,35554,0.000,-0.046,-0.404,-0.247,0.015,-0.020,1.003,0.000,0.000,0.000
19,0.0007,0.0001,0.0080,-0.0027,0.0052,0.0062,-0.59,0.53,0.01,35554,0.000,1.792,-0.639,-0.590,0.026,-0.017,1.000,0.000,0.000,0.000
19,0.0007,0.0001,0.0080,-0.0027,0.0052,0.0062,-0.72,0.62,0.01,35551,0.000,-0.055,0.981,0.699,0.022,-0.047,1.012,0.000,0.000,0.000
19,0.0016,-0.0015,0.0072,0.0007,-0.0025,0.0015,-0.69,0.58,0.01,36536,0.000,0.722,-0.348,-2.786,-0.004,-0.038,1.027,0.000,0.000,0.000
19,0.0016,-0.0015,0.0072,0.0007,-0.0025,0.0015,-0.67,0.59,-0.02,36582,0.000,-0.077,0.057,-1.397,0.009,0.014,0.969,0.000,0.000,0.000
19,0.0008,0.0003,0.0073,-0.0051,0.0094,0.0013,-0.69,0.64,-0.03,36647,0.000,2.885,1.764,-5.060,0.015,0.016,1.007,0.000,0.000,0.000
19,0.0008,0.0003,0.0073,-0.0051,0.0094,0.0013,-0.58,0.58,-0.10,36650,0.000,0.763,0.633,-19.197,0.028,-0.034,1.003,0.000,0.000,0.000
19,-0.0001,0.0005,0.0073,-0.0119,0.0118,0.0020,-0.60,0.60,-0.29,36637,0.000,-2.616,-2.711,-22.016,0.001,-0.060,1.014,0.000,0.000,0.000
19,0.0005,-0.0009,0.0068,-0.0081,0.0038,-0.0008,-0.63,0.62,-0.49,36610,0.000,-2.342,-1.384,-11.860,0.002,-0.037,0.991,0.000,0.000,0.000
19,0.0000,-0.0004,0.0068,-0.0115,0.0075,0.0014,-0.66,0.60,-0.61,36376,0.000,1.000,0.979,-7.785,0.002,-0.031,0.998,0.000,0.000,0.000
19,0.0000,-0.0001,0.0068,-0.0118,0.0095,-0.0009,-0.65,0.52,-0.70,36384,0.000,4.829,3.400,-15.169,-0.001,-0.030,1.009,0.000,0.000,0.000
19,0.0005,0.0001,0.0068,-0.0095,0.0113,-0.0007,-0.62,0.46,-0.85,36364,0.000,0.698,-0.050,-24.157,0.015,-0.044,0.997,0.000,0.000,0.000
19,0.0015,0.0002,0.0068,-0.0042,0.0126,0.0000,-0.61,0.53,-1.10,36346,0.000,-3.752,-2.000,-34.079,-0.005,-0.022,1.008,0.000,0.000,0.000
19,0.0020,0.0004,0.0081,-0.0021,0.0141,0.0083,-0.61,0.60,-1.44,36333,0.000,-4.732,-4.629,-36.432,-0.015,0.000,0.970,0.000,0.000,0.000
19,0.0008,0.0005,0.0082,-0.0094,0.0147,0.0079,-0.55,0.54,-1.80,36516,0.000,-0.833,0.291,-32.112,-0.012,-0.037,1.014,0.000,0.000,0.000
20,0.0000,0.0001,0.0083,-0.0141,0.0126,0.0076,-0.51,0.60,-2.13,36511,0.000,5.447,5.050,-38.538,0.003,-0.040,0.968,0.000,0.000,0.000
20,0.0017,-0.0015,0.0085,-0.0046,0.0040,0.0087,-0.38,0.54,-2.52,36553,0.000,2.682,3.312,-42.591,0.017,-0.028,1.000,0.000,0.000,0.000
20,0.0006,-0.0018,0.0085,-0.0112,0.0029,0.0088,-0.38,0.55,-2.95,36581,0.000,-0.377,-5.095,-40.521,0.016,-0.008,1.030,0.000,0.000,0.000
20,0.0007,-0.0034,0.0080,-0.0112,-0.0053,0.0058,-0.43,0.55,-3.34,37526,0.000,-7.574,-1.850,-24.758,0.007,-0.004,0.934,0.000,0.000,0.000
20,0.0001,-0.0030,0.0080,-0.0150,-0.0018,0.0035,-0.37,0.60,-3.59,37513,0.000,-2.247,1.413,-21.005,-0.018,-0.032,1.034,0.000,0.000,0.000
20,0.0009,-0.0021,0.0081,-0.0104,0.0039,0.0040,-0.38,0.54,-3.81,37501,0.000,-0.645,-0.189,-27.663,-0.014,-0.010,1.005,0.000,0.000,0.000
20,0.0005,-0.0038,0.0081,-0.0128,-0.0054,0.0022,-0.20,0.47,-4.09,37485,0.000,-3.570,-0.576,-29.985,0.007,0.007,1.014,0.000,0.000,0.000
20,0.0014,-0.0039,0.0081,-0.0079,-0.0049,0.0014,-0.26,0.48,-4.38,37496,0.000,5.428,2.846,-17.283,0.008,0.007,0.982,0.000,0.000,0.000
20,0.0027,-0.0075,0.0089,-0.0013,-0.0240,0.0077,-0.04,0.43,-4.55,37501,0.000,0.888,-0.096,-13.409,-0.005,-0.008,1.020,0.000,0.000,0.000
20,0.0028,-0.0068,0.0090,-0.0016,-0.0185,0.0035,0.02,0.44,-4.70,37580,0.000,-4.109,-0.249,-19.409,-0.009,0.006,0.978,0.000,0.000,0.000
20,0.0030,-0.0103,0.0089,-0.0010,-0.0361,0.0035,-0.05,0.45,-4.89,37627,0.000,-3.345,2.132,-20.913,-0.004,0.012,1.010,0.000,0.000,0.000
20,0.0027,-0.0115,0.0089,-0.0035,-0.0409,0.0050,-0.14,0.43,-5.09,37644,0.000,-4.882,0.090,-11.180,0.013,0.015,1.035,0.000,0.000,0.000
20,0.0027,-0.0110,0.0090,-0.0039,-0.0358,0.0059,-0.07,0.50,-5.20,37655,0.000,-1.336,-1.660,1.404,0.008,-0.006,0.971,0.000,0.000,0.000
20,0.0032,-0.0098,0.0087,-0.0015,-0.0268,0.0035,-0.10,0.48,-5.20,37641,0.000,7.763,3.030,-5.706,0.000,-0.024,0.998,0.000,0.000,0.000
20,0.0021,-0.0117,0.0087,-0.0082,-0.0353,0.0032,-0.06,0.44,-5.26,37934,0.000,-7.806,2.715,-9.980,0.006,-0.026,1.045,0.000,0.000,0.000
20,0.0027,-0.0113,0.0088,-0.0056,-0.0313,0.0025,-0.15,0.51,-5.35,37866,0.000,-11.226,-4.215,-8.900,0.008,-0.002,0.953,0.000,0.000,0.000
21,0.0028,-0.0115,0.0088,-0.0052,-0.0301,0.0020,-0.36,0.44,-5.44,37881,0.000,9.681,1.349,-5.426,-0.000,-0.015,1.040,0.000,0.000,0.000
21,0.0016,-0.0109,0.0089,-0.0123,-0.0247,0.0054,-0.23,0.45,-5.49,37898,0.000,6.534,4.273,-1.913,-0.005,-0.030,0.996,0.000,0.000,0.000
21,0.0036,-0.0087,0.0074,-0.0014,-0.0111,-0.0051,-0.18,0.40,-5.51,37917,0.000,-0.452,2.863,-5.603,0.009,-0.023,0.974,0.000,0.000,0.000
21,0.0028,-0.0098,0.0073,-0.0066,-0.0163,-0.0060,-0.18,0.34,-5.58,39104,0.000,3.252,-4.438,-8.336,0.002,0.024,1.052,0.000,0.000,0.000
21,0.0027,-0.0100,0.0073,-0.0074,-0.0156,-0.0016,-0.13,0.35,-5.65,39142,0.000,-6.457,-4.258,-1.743,0.001,0.003,0.966,0.000,0.000,0.000
21,0.0026,-0.0101,0.0072,-0.0049,-0.0148,-0.0043,0.01,0.45,-5.66,39009,0.000,-3.882,-2.752,-0.467,-0.002,-0.012,0.972,0.000,0.000,0.000
21,0.0031,-0.0114,0.0072,-0.0060,-0.0208,-0.0018,0.02,0.53,-5.67,39116,0.000,3.326,-1.250,1.106,-0.002,-0.018,1.009,0.000,0.000,0.000
21,0.0030,-0.0116,0.0067,-0.0065,-0.0205,-0.0038,-0.16,0.50,-5.65,39240,0.000,-5.418,2.081,0.258,0.003,-0.012,1.014,0.000,0.000,0.000
21,0.0002,-0.0167,0.0065,-0.0221,-0.0462,-0.0074,0.02,0.48,-5.65,39373,0.000,-3.068,-1.910,3.753,0.010,-0.011,0.969,0.000,0.000,0.000
21,-0.0001,-0.0172,0.0064,-0.0231,-0.0462,-0.0032,0.08,0.46,-5.61,39345,0.000,11.170,2.003,4.798,0.027,-0.030,1.016,0.000,0.000,0.000
21,0.0011,-0.0178,0.0066,-0.0165,-0.0484,-0.0047,-0.07,0.43,-5.57,39437,0.000,4.946,10.262,0.331,0.024,-0.035,1.001,0.000,0.000,0.000
21,0.0009,-0.0183,0.0065,-0.0172,-0.0484,-0.0075,-0.20,0.30,-5.57,39459,0.000,0.785,1.550,-5.908,0.005,-0.010,1.011,0.000,0.000,0.000
21,0.0009,-0.0156,0.0056,-0.0171,-0.0299,-0.0111,-0.26,0.32,-5.64,39479,0.000,-13.875,-8.511,-8.168,0.014,-0.002,0.958,0.000,0.000,0.000
21,0.0007,-0.0159,0.0055,-0.0179,-0.0295,-0.0098,-0.52,0.40,-5.72,39633,0.000,-10.436,-9.631,-2.360,0.003,-0.025,0.951,0.000,0.000,0.000
21,0.0022,-0.0108,0.0056,-0.0094,-0.0005,-0.0114,-0.59,0.48,-5.74,39768,0.000,4.738,8.118,2.255,0.002,-0.041,1.076,0.000,0.000,0.000
22,0.0021,-0.0108,0.0054,-0.0099,-0.0000,-0.0107,-0.84,0.32,-5.72,39949,0.000,5.431,1.010,2.290,0.011,-0.036,1.020,0.000,0.000,0.000
22,0.0029,-0.0080,0.0053,-0.0059,0.0154,-0.0103,-0.83,0.31,-5.68,39809,0.000,6.282,1.031,6.073,0.010,-0.001,0.926,0.000,0.000,0.000
22,0.0022,-0.0075,0.0047,-0.0096,0.0183,-0.0124,-0.85,0.29,-5.61,39941,0.000,2.788,-1.173,11.349,0.013,-0.026,1.016,0.000,0.000,0.000
22,0.0051,-0.0005,0.0043,0.0055,0.0551,-0.0175,-0.81,0.28,-5.50,41075,0.000,1.420,2.424,9.872,0.013,-0.036,1.054,0.000,0.000,0.000
22,0.0051,0.0006,0.0040,0.0046,0.0595,-0.0221,-1.02,0.27,-5.40,41114,0.000,-2.055,-3.702,8.139,0.001,-0.025,0.961,0.000,0.000,0.000
22,0.0053,0.0028,0.0037,0.0051,0.0693,-0.0165,-1.37,0.26,-5.35,41030,0.000,-3.519,-3.328,-4.766,0.007,-0.026,0.990,0.000,0.000,0.000
22,0.0058,0.0030,0.0036,0.0071,0.0687,-0.0149,-1.44,0.28,-5.40,41032,0.000,6.022,-2.430,-4.243,0.007,-0.002,1.060,0.000,0.000,0.000
22,0.0073,0.0152,0.0032,0.0150,0.1315,-0.0233,-1.39,0.23,-5.42,41041,0.000,0.550,8.493,3.145,0.005,-0.006,0.990,0.000,0.000,0.000
22,0.0075,0.0176,0.0028,0.0151,0.1392,-0.0225,-1.23,0.21,-5.39,40985,0.000,3.641,7.849,0.927,-0.004,-0.007,0.956,0.000,0.000,0.000
22,0.0085,0.0185,0.0027,0.0195,0.1390,-0.0174,-1.12,0.16,-5.37,40954,0.000,3.445,2.773,6.090,0.013,-0.025,0.987,0.000,0.000,0.000
22,0.0078,0.0173,0.0032,0.0143,0.1274,-0.0170,-1.60,0.10,-5.31,41052,0.000,-0.075,-0.679,7.953,0.023,-0.017,1.049,0.000,0.000,0.000
22,0.0079,0.0175,0.0032,0.0137,0.1241,-0.0160,-1.49,0.09,-5.23,40952,0.000,0.919,2.066,6.927,-0.002,-0.007,1.006,0.000,0.000,0.000
22,0.0097,0.0295,0.0033,0.0226,0.1842,-0.0124,-1.46,0.10,-5.19,40766,0.000,-4.554,-2.206,-3.804,-0.015,-0.015,0.975,0.000,0.000,0.000
22,0.0101,0.0294,0.0036,0.0236,0.1763,-0.0104,-1.35,0.15,-5.23,40483,0.000,8.241,-2.820,-4.155,0.026,-0.026,1.020,0.000,0.000,0.000
22,0.0099,0.0303,0.0037,0.0216,0.1739,-0.0131,-1.16,0.13,-5.26,40513,0.000,7.421,13.737,0.767,0.020,-0.015,1.014,0.000,0.000,0.000
22,0.0097,0.0293,0.0043,0.0194,0.1616,-0.0089,-0.96,-0.05,-5.25,40519,0.000,16.547,19.442,2.291,-0.015,-0.018,0.986,0.000,0.000,0.000
23,0.0098,0.0287,0.0048,0.0185,0.1520,-0.0011,-0.83,-0.13,-5.21,40478,0.000,-7.608,-14.556,5.316,-0.001,-0.013,0.935,0.000,0.000,0.000
23,0.0103,0.0285,0.0064,0.0201,0.1443,0.0083,-0.89,0.01,-5.15,40486,0.000,-3.502,-4.488,7.976,0.022,-0.044,1.055,0.000,0.000,0.000
23,0.0097,0.0281,0.0068,0.0161,0.1363,0.0076,-0.89,0.00,-5.07,41662,0.000,-5.419,8.242,11.901,0.003,-0.030,1.097,0.000,0.000,0.000
23,0.0098,0.0298,0.0068,0.0159,0.1395,0.0086,-0.80,-0.06,-4.95,41517,0.000,8.517,8.591,12.039,-0.010,-0.018,0.994,0.000,0.000,0.000
23,0.0103,0.0302,0.0071,0.0180,0.1357,0.0110,-0.69,-0.10,-4.86,41304,0.000,-6.541,-8.498,-2.085,-0.013,-0.017,1.004,0.000,0.000,0.000
23,0.0098,0.0300,0.0074,0.0145,0.1285,0.0111,-0.68,-0.06,-4.87,41317,0.000,11.257,-6.127,3.950,0.011,-0.013,1.007,0.000,0.000,0.000
23,0.0098,0.0292,0.0075,0.0138,0.1186,0.0055,-0.52,0.01,-4.83,41176,0.000,-3.431,9.139,2.099,-0.011,-0.035,1.024,0.000,0.000,0.000
23,0.0102,0.0289,0.0078,0.0152,0.1116,0.0125,-0.50,-0.07,-4.81,41427,0.000,15.315,-1.163,4.468,0.006,-0.014,0.986,0.000,0.000,0.000
23,0.0099,0.0289,0.0080,0.0128,0.1067,0.0219,-0.01,-0.01,-4.74,41416,0.000,15.755,4.432,7.720,-0.003,-0.032,1.016,0.000,0.000,0.000
23,0.0101,0.0295,0.0083,0.0134,0.1052,0.0224,0.70,-0.11,-4.64,41509,0.000,18.716,12.057,11.464,0.001,-0.024,0.983,0.000,0.000,0.000
23,0.0095,0.0246,0.0092,0.0096,0.0732,0.0277,0.95,-0.17,-4.51,41513,0.000,14.321,-8.243,13.970,0.000,-0.012,0.983,0.000,0.000,0.000
23,0.0086,0.0123,0.0079,0.0042,0.0035,0.0218,1.19,-0.06,-4.37,41550,0.000,0.558,-9.544,17.189,-0.003,-0.006,0.962,0.000,0.000,0.000
23,0.0084,0.0118,0.0081,0.0030,-0.0002,0.0234,1.17,0.05,-4.19,41869,0.000,2.496,-7.147,22.193,-0.003,-0.021,0.979,0.000,0.000,0.000
23,0.0076,0.0086,0.0080,-0.0016,-0.0188,0.0214,1.20,0.16,-3.97,41893,0.000,1.896,-5.167,24.857,-0.002,-0.021,0.973,0.000,0.000,0.000
23,0.0073,0.0094,0.0084,-0.0030,-0.0152,0.0231,1.06,0.21,-3.73,42048,0.000,2.649,-4.598,24.182,-0.003,-0.016,0.973,0.000,0.000,0.000
23,0.0066,0.0094,0.0086,-0.0070,-0.0164,0.0216,0.92,0.33,-3.50,42085,0.000,-7.953,-1.205,22.012,0.006,-0.011,0.950,0.000,0.000,0.000
24,0.0067,0.0128,0.0079,-0.0059,0.0015,0.0149,0.84,0.36,-3.27,42321,0.000,-5.404,-5.506,26.581,0.006,-0.010,0.973,0.000,0.000,0.000
24,0.0050,0.0159,0.0082,-0.0154,0.0166,0.0118,0.70,0.35,-3.01,43573,0.000,-12.043,9.547,28.127,0.005,-0.009,0.977,0.000,0.000,0.000
24,0.0050,0.0162,0.0083,-0.0154,0.0160,0.0095,0.52,0.27,-2.73,43764,0.000,-11.349,10.552,26.303,0.004,-0.018,1.004,0.000,0.000,0.000
24,0.0051,0.0174,0.0084,-0.0143,0.0204,0.0069,0.33,0.22,-2.47,43798,0.000,-19.262,5.324,23.214,0.011,-0.030,1.161,0.000,0.000,0.000
24,0.0051,0.0193,0.0085,-0.0140,0.0280,0.0038,0.13,0.16,-2.25,43523,0.000,-17.399,8.236,20.128,0.005,-0.015,1.109,0.000,0.000,0.000
24,0.0039,0.0206,0.0074,-0.0204,0.0330,-0.0069,-0.05,0.10,-2.05,43291,0.000,-13.100,-16.511,14.758,0.010,-0.006,1.028,0.000,0.000,0.000
24,0.0042,0.0213,0.0074,-0.0183,0.0344,-0.0098,-0.24,0.34,-1.93,43064,0.000,-11.360,-21.716,0.491,0.010,-0.015,1.003,0.000,0.000,0.000
24,0.0040,0.0216,0.0073,-0.0186,0.0339,-0.0120,-0.36,0.53,-1.92,43089,0.000,-3.149,-12.976,-1.430,0.007,-0.018,1.004,0.000,0.000,0.000
24,0.0017,0.0225,0.0071,-0.0313,0.0368,-0.0116,-0.19,0.70,-1.93,43147,0.000,17.320,-20.380,-1.908,0.016,-0.006,0.985,0.000,0.000,0.000
