time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req,ctrltarget_x,ctrltarget_y,motor_m2req,motor_m3req,motor_m4req
14669,0.0114,-0.5254,0.0344,0.1183,-0.9150,0.2784,-68.79,-9.40,25.94,0,4.117,27.548,-20.872,63.568,-0.280,-0.800,0.283,0.000,0.000,0.000,0.0370,-5,1,20.31,-68.22,80.37,249.9683,-122.5429,-0.1108,2.5008,5.1432,0.3000,0.2851,-25.00,-25.00,-778.06,0.2120,0.0000,0.9450,0.0000,1.2370,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14719,0.0121,-0.5641,0.0364,0.0663,-0.9154,0.2022,-67.43,-11.80,27.47,0,4.123,4.742,-6.239,4.645,-0.271,-0.896,0.256,0.000,0.000,0.000,0.0350,1,12,27.42,-65.97,86.79,255.5276,-125.4303,-0.0995,2.5008,5.1432,0.3000,0.2929,-25.00,-25.00,-824.09,0.2140,0.0000,0.9450,0.0000,1.2770,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14770,0.0126,-0.6057,0.0341,0.0497,-0.9590,0.1396,-66.37,-12.39,28.39,0,4.112,15.052,6.558,-41.072,-0.292,-0.908,0.228,0.000,0.000,0.000,0.0360,0,-3,27.40,-65.64,86.73,261.1667,-128.3885,-0.0975,2.5008,5.1432,0.3000,0.3001,-25.00,-25.00,-851.79,0.2140,0.0000,0.9990,0.6080,1.2770,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14821,0.0159,-0.6452,0.0316,0.0409,-1.0209,0.0810,-66.02,-11.21,26.95,0,4.123,55.708,-75.930,-38.323,-0.289,-0.818,0.192,0.000,0.000,0.000,0.0380,0,-2,23.79,-66.88,82.15,266.8024,-131.3611,-0.0973,2.5008,5.1432,0.3000,0.3070,-25.00,-25.00,-808.52,0.1790,0.0000,0.9990,0.6080,1.2630,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14873,0.0270,-0.6902,0.0268,0.0429,-1.1031,-0.0061,-63.14,-8.13,29.08,0,4.117,34.818,-14.176,-6.518,-0.265,-0.953,0.301,0.000,0.000,0.000,0.0410,0,0,19.12,-64.00,74.07,272.5352,-134.4155,-0.0844,2.5008,5.1432,0.3000,0.3173,-25.00,-25.00,-872.51,0.1790,0.0000,1.0010,1.7580,1.2630,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14924,0.0454,-0.7161,0.0229,0.0696,-1.1182,-0.0660,-61.40,-7.54,30.42,0,4.112,16.530,-0.192,-14.787,-0.387,-0.800,0.165,0.000,0.000,0.000,0.0400,0,5,19.36,-63.37,72.53,278.1884,-137.3830,-0.0729,2.5008,5.1432,0.3000,0.3245,-25.00,-25.00,-912.55,0.1510,0.0000,1.0010,1.7580,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
14975,0.0658,-0.7429,0.0211,0.0809,-1.1692,-0.1020,-60.38,-6.97,30.36,0,4.112,20.175,14.255,-29.084,-0.311,-1.002,0.309,0.000,0.000,0.000,0.0430,1,1,18.38,-63.52,70.69,283.8414,-140.3445,-0.0665,2.5008,5.1432,0.3000,0.3287,-25.00,-25.00,-910.72,0.1510,0.0000,1.0100,1.8210,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15027,0.0928,-0.7494,0.0181,0.0892,-1.1688,-0.1198,-59.82,-6.63,29.30,0,4.117,-25.660,85.799,0.860,-0.420,-1.104,0.265,0.000,0.000,0.000,0.0440,-3,1,16.57,-64.57,67.72,289.6096,-143.3770,-0.0648,2.5008,5.1432,0.3000,0.3312,-25.00,-25.00,-879.10,0.1240,0.0000,1.0100,1.8210,0.3170,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15078,0.1074,-0.7619,0.0194,0.0702,-1.2294,-0.0591,-61.77,-8.34,26.50,0,4.117,82.009,-35.171,-88.960,-0.366,-0.922,0.268,0.000,0.000,0.000,0.0410,-11,0,18.01,-68.74,70.88,295.2650,-146.3809,-0.0552,2.5008,5.1432,0.3000,0.3244,-25.00,-25.00,-794.91,0.1240,0.0000,0.0000,1.8320,0.3170,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15129,0.1261,-0.7621,0.0235,0.0143,-1.2340,-0.0058,-59.20,-5.04,25.44,0,4.117,-11.210,-43.237,17.210,-0.286,-0.890,0.232,0.000,0.000,0.000,0.0410,-3,-5,9.60,-68.03,57.39,300.8962,-149.5070,-0.0478,2.5008,5.1432,0.3000,0.3178,-25.00,-25.00,-763.07,0.0970,0.0000,0.0000,1.8320,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15180,0.1333,-0.7265,0.0254,-0.0291,-1.1456,-0.0665,-59.67,-4.20,26.90,0,4.117,40.114,-105.266,-9.699,-0.158,-0.957,0.498,0.000,0.000,0.000,0.0400,-15,-16,9.87,-65.63,58.35,306.5212,-152.6629,-0.0491,2.5008,5.1432,0.3000,0.3240,-25.00,-25.00,-806.92,0.0970,0.0000,0.3800,1.8270,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15231,0.1378,-0.6765,0.0243,-0.0669,-1.0007,-0.0544,-59.63,-2.89,30.89,0,4.117,86.170,-78.398,15.613,0.013,-0.774,0.450,0.000,0.000,0.000,0.0400,-9,-16,8.97,-60.34,55.10,312.1996,-155.8049,-0.0413,2.5008,5.1432,0.3000,0.3229,-25.00,-25.00,-926.61,0.1070,0.0000,0.3800,1.8270,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15282,0.1239,-0.6475,0.0233,-0.1115,-0.8542,-0.0648,-56.39,0.15,36.17,0,4.117,86.484,-88.679,20.002,0.080,-0.745,0.519,0.000,0.000,0.000,0.0460,-12,-10,13.18,-56.18,55.01,317.9995,-158.8829,-0.0297,2.5008,5.1432,0.3000,0.3243,-25.00,-25.00,-1085.00,0.1070,0.0000,1.0150,1.8560,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15332,0.1260,-0.6237,0.0214,-0.0736,-0.6729,-0.1108,-51.86,1.57,40.40,0,4.123,178.575,17.719,-122.550,0.008,-0.592,0.429,0.000,0.000,0.000,0.0660,-15,1,17.14,-51.44,54.62,323.8113,-161.8360,-0.0095,2.5008,5.1432,0.3000,0.3296,-25.00,-25.00,-1211.99,0.1590,0.0000,1.0150,1.8560,1.2760,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15383,0.1647,-0.6242,0.0231,0.0184,-0.5912,-0.1501,-44.20,3.65,37.58,0,4.117,66.778,72.268,52.198,0.114,-0.650,0.569,0.000,0.000,0.000,0.0520,-13,-5,5.80,-53.49,31.69,282.8707,-120.7214,-0.0532,2.5008,5.1432,0.3000,0.3335,-25.00,-25.00,-1127.35,0.1590,0.0000,1.0890,0.0000,1.2760,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15434,0.1629,-0.5748,0.0280,0.0194,-0.4716,-0.1730,-40.80,0.81,34.91,0,4.117,49.817,37.686,58.905,0.144,-0.591,0.471,0.000,0.000,0.000,0.0400,-29,-8,5.85,-36.85,34.17,-84.9132,69.4430,-1.6384,2.5008,5.1432,0.3000,0.3351,-25.00,-25.00,-1047.30,0.2340,0.0000,1.0890,0.0000,1.2920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15486,0.1487,-0.4982,0.0241,0.1021,-0.2394,-0.2580,-38.29,-3.41,36.11,0,4.117,54.605,32.981,17.200,0.415,-0.667,0.614,0.000,0.000,0.000,0.0290,-16,9,13.21,-38.92,39.35,-73.5689,67.6522,-2.7989,2.5008,5.1432,0.3000,0.3450,-25.00,-25.00,-1083.37,0.2340,0.0000,0.0000,2.2470,1.2920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15537,0.1354,-0.4400,0.0102,0.2564,-0.0582,-0.3456,-35.37,-4.79,35.14,0,4.117,142.681,371.013,-89.307,-0.036,-0.836,0.882,0.000,0.000,0.000,0.0150,4,16,22.20,-41.09,43.82,-50.2458,64.0133,-2.5826,2.5008,5.1432,0.3000,0.3571,-25.00,-25.00,-1054.05,0.2620,0.0000,0.0000,2.2470,1.2770,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15589,0.1278,-0.4085,0.0034,0.3547,-0.0218,-0.2779,-32.37,-15.72,22.74,0,4.112,13.358,270.632,-162.281,-0.224,-0.858,0.685,0.000,0.000,0.000,0.0110,2,24,41.52,-59.28,56.32,-33.5655,63.4258,-1.9639,2.5008,5.1432,0.3000,0.3510,-25.00,-25.00,-682.21,0.2620,0.0000,0.1890,0.0000,1.2770,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15639,0.1253,-0.3940,0.0039,0.3873,-0.0871,-0.1466,-35.76,-22.99,8.16,0,4.117,24.642,243.863,-148.276,-0.094,-0.873,0.545,0.000,0.000,0.000,0.0080,22,-19,57.75,-73.50,72.87,-24.1645,66.6049,-1.4176,2.5008,5.1432,0.3000,0.3368,-25.00,-25.00,-244.74,0.3090,0.0000,0.1890,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15691,0.1368,-0.3891,0.0050,0.4504,-0.2393,-0.1401,-40.25,-27.54,-7.45,0,4.117,-19.191,416.335,-170.379,-0.195,-0.962,0.447,0.000,0.000,0.000,0.0090,0,39,125.37,-83.14,139.99,-22.3486,65.4022,-2.1671,2.5008,5.1432,0.3000,0.3358,-25.00,-25.00,223.64,0.3090,0.0000,0.1380,0.0890,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15742,0.1667,-0.4150,-0.0068,0.5621,-0.4804,-0.1904,-51.62,-34.75,-29.32,0,4.117,5.277,187.405,-180.142,-0.286,-1.096,0.455,0.000,0.000,0.000,0.0200,-1,0,-172.73,-64.23,-156.01,-21.7182,65.3467,-2.9828,2.5008,5.1432,0.3000,0.3435,-25.00,-25.00,879.71,0.1880,0.0000,0.1380,0.0890,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15792,0.1821,-0.4042,0.0047,0.7083,-0.5277,-0.0227,-62.07,-32.74,-48.07,0,4.117,114.581,86.112,-42.062,-0.137,-1.159,0.514,0.000,0.000,0.000,0.0200,10,-4,-170.88,-55.35,-150.18,-10.0445,75.2392,-1.5464,2.5008,5.1432,0.3000,0.3232,-25.00,-25.00,1441.98,0.1880,0.0000,0.0630,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15844,0.2080,-0.4189,0.0136,0.7982,-0.6933,0.0924,-59.28,-32.05,-54.95,0,4.112,131.236,-50.622,-151.734,0.085,-1.039,0.662,0.000,0.000,0.000,0.0260,-5,-5,-167.56,-51.91,-151.15,-6.2230,80.8111,-1.0337,2.5008,5.1432,0.3000,0.3091,-25.00,-25.00,1648.59,0.1860,0.0000,0.0630,0.0000,0.3670,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15895,0.2230,-0.4289,0.0284,0.9113,-0.8206,0.2754,-55.78,-21.13,-60.06,0,4.117,72.676,20.790,-117.049,0.041,-0.919,0.430,0.000,0.000,0.000,0.0270,-15,-4,-152.30,-52.74,-139.07,-4.5657,85.2018,-0.7552,2.5008,5.1432,0.3000,0.2866,-25.00,-25.00,1801.79,0.1860,0.0000,0.0460,0.0000,0.3670,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15945,0.2368,-0.4432,0.0452,0.9219,-0.8845,0.3047,-53.58,-16.09,-65.49,0,4.117,49.566,-85.783,-100.276,0.085,-0.750,0.433,0.000,0.000,0.000,0.0220,-55,-5,-144.23,-49.63,-132.55,-3.8459,88.7047,-0.5813,2.5008,5.1432,0.3000,0.2802,-25.00,-25.00,1964.67,0.1650,0.3070,0.0460,0.0000,0.3210,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
15997,0.2348,-0.4453,0.0565,0.9032,-0.8598,0.2561,-52.18,-9.08,-68.21,0,4.117,369.404,44.630,-31.752,0.190,-0.614,0.362,0.000,0.000,0.000,0.0110,-43,6,-134.48,-50.41,-122.53,-3.4277,91.6448,-0.4705,2.5008,5.1432,0.3000,0.2833,-25.00,-25.00,2046.25,0.1650,0.3070,0.0400,2.4310,0.3210,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16047,0.2252,-0.4349,0.0625,0.9579,-0.7133,0.2200,-38.16,-6.48,-71.25,0,4.117,346.365,-8.588,-7.866,0.214,-0.648,0.899,0.000,0.000,0.000,0.0250,-16,-4,-116.33,-48.35,-123.86,-3.1576,94.0355,-0.4479,2.5008,5.1432,0.3000,0.2861,-25.00,-25.00,2137.56,0.1560,0.2700,0.0400,2.4310,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16098,0.1746,-0.3979,0.0676,0.7780,-0.5275,0.1582,-20.20,-4.60,-73.49,0,4.117,292.619,-6.837,40.867,0.011,-0.360,0.792,0.000,0.000,0.000,0.0000,-37,-2,-98.42,-48.73,-122.96,-2.7448,96.5108,-0.4646,2.5008,5.1432,0.3000,0.2918,-25.00,-25.00,2204.67,0.1560,0.2700,0.1010,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16149,0.1121,-0.3795,0.0678,0.4213,-0.4997,0.1142,-4.08,-2.60,-71.32,0,4.117,-38.001,-24.743,-129.580,0.186,-0.309,0.941,0.000,0.000,0.000,0.0140,0,0,-83.54,-45.24,-125.48,-5.7887,94.7457,-1.3925,2.5008,5.1432,0.3000,0.2965,-25.00,-25.00,2139.62,0.1450,0.0000,0.1010,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16201,0.0593,-0.3763,0.0528,0.1085,-0.4781,0.1619,1.12,-0.51,-75.74,0,4.117,0.697,-15.189,-152.453,0.264,-0.418,0.918,0.000,0.000,0.000,0.0130,0,0,-86.39,-40.40,-125.67,-4.9838,98.3409,-1.5637,2.5008,5.1432,0.3000,0.2942,-25.00,-25.00,2272.24,0.1450,0.0000,0.0000,0.0140,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16251,0.0308,-0.3966,0.0419,-0.0861,-0.6427,0.0590,0.68,-2.35,-83.20,0,4.123,35.134,9.356,-152.369,-0.084,0.021,0.713,0.000,0.000,0.000,0.0150,0,0,-88.89,-35.33,-127.75,-3.6856,103.0208,-1.4539,2.5008,5.1432,0.3000,0.3074,-25.00,-25.00,2496.12,0.1400,0.1590,0.0000,0.0140,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16302,0.0020,-0.4266,0.0295,-0.1713,-0.6793,-0.0235,0.72,-2.70,-90.02,0,4.117,-0.533,-0.023,-101.931,-0.161,0.152,1.034,0.000,0.000,0.000,0.0100,0,0,-90.17,-30.45,-131.17,-2.4151,107.6843,-1.1372,2.5008,5.1432,0.3000,0.3186,-25.00,-25.00,2700.73,0.1400,0.1590,0.2600,0.0030,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16354,-0.0140,-0.4580,0.0215,-0.1083,-0.6272,-0.0419,0.48,-2.75,-95.20,0,4.117,0.052,-0.707,126.860,-0.205,0.118,0.981,0.000,0.000,0.000,0.0120,0,0,-90.19,-25.25,-131.15,-1.0867,109.0826,-1.2534,2.5008,5.1432,0.3000,0.3221,-25.00,-25.00,2855.96,0.0000,0.2090,0.2600,0.0030,0.5860,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16406,-0.0238,-0.4909,0.0137,-0.0757,-0.6756,-0.0656,0.74,-2.67,-89.54,0,4.117,-1.531,-0.632,-98.875,-0.814,0.084,0.977,0.000,0.000,0.000,0.0110,0,0,-92.37,-34.11,-133.67,-0.3022,113.4542,-0.6997,2.5008,5.1432,0.3000,0.3262,-25.00,-25.00,2686.30,0.0000,0.2090,0.2590,0.0040,0.5860,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16456,-0.0265,-0.5224,0.0098,-0.0172,-0.5226,-0.0535,0.67,-2.67,-90.20,0,4.117,2.102,-3.312,-85.146,-0.065,0.216,1.028,0.000,0.000,0.000,0.0140,0,0,-93.15,-29.94,-134.32,0.5538,116.1061,-0.3830,2.5008,5.1432,0.3000,0.3256,-25.00,-25.00,2706.08,0.0000,0.1960,0.2590,0.0040,0.5400,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16507,-0.0256,-0.5457,0.0080,0.0595,-0.4641,-0.0459,0.31,-2.74,-96.24,0,4.117,2.787,-2.313,1.224,-0.044,0.198,1.049,0.000,0.000,0.000,0.0140,0,0,-93.13,-26.15,-134.22,1.5930,118.0486,-0.2084,2.5008,5.1432,0.3000,0.3251,-25.00,-25.00,2887.13,0.0000,0.1960,0.2990,0.0000,0.5400,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16558,-0.0196,-0.5686,0.0087,0.1633,-0.4674,-0.0312,0.30,-2.73,-96.23,0,4.123,-2.024,5.101,0.999,0.014,0.046,1.037,0.000,0.000,0.000,0.0160,0,0,-93.02,-26.45,-134.22,2.7751,119.6456,-0.1196,2.5008,5.1432,0.3000,0.3234,-25.00,-25.00,2886.90,0.0000,0.2240,0.2990,0.0000,0.5530,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16609,-0.0117,-0.5928,0.0100,0.1712,-0.4917,-0.0183,0.28,-2.81,-95.38,0,4.117,-2.213,0.387,98.878,-0.004,0.095,1.004,0.000,0.000,0.000,0.0170,0,0,-93.27,-26.61,-134.55,4.0568,121.0824,-0.0825,2.5008,5.1432,0.3000,0.3218,-25.00,-25.00,2861.26,0.0000,0.2240,0.3060,0.0010,0.5530,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16660,-0.0039,-0.6126,0.0122,0.2559,-0.5112,-0.0035,0.41,-2.82,-91.70,0,4.123,-4.862,1.858,48.537,-0.092,-0.397,1.011,0.000,0.000,0.000,0.0130,0,0,-93.55,-31.74,-134.92,5.4035,122.4529,-0.0804,2.5008,5.1432,0.3000,0.3197,-25.00,-25.00,2750.97,0.1460,0.2070,0.3060,0.0010,0.6130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16711,0.0075,-0.6367,0.0146,0.2037,-0.4801,0.0122,0.57,-2.65,-90.59,0,4.117,0.049,0.942,77.081,0.234,0.175,0.997,0.000,0.000,0.000,0.0120,0,0,-93.94,-34.30,-135.22,6.7778,123.7838,-0.0918,2.5008,5.1432,0.3000,0.3176,-25.00,-25.00,2717.78,0.1460,0.2070,0.3310,0.0100,0.6130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16763,0.0124,-0.6586,0.0142,0.0543,-0.4584,0.0045,0.81,-2.55,-85.60,0,4.123,0.031,-0.281,-0.734,0.076,0.037,0.997,0.000,0.000,0.000,0.0110,0,0,-94.13,-38.32,-135.60,8.1961,125.1154,-0.1283,2.5008,5.1432,0.3000,0.3185,-25.00,-25.00,2568.08,0.1590,0.1780,0.3310,0.0100,0.7750,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16813,0.0176,-0.6845,0.0133,0.1319,-0.5727,-0.0033,0.83,-2.53,-84.83,0,4.117,0.181,-0.064,-0.417,0.005,-0.003,0.999,0.000,0.000,0.000,0.0130,0,0,-94.03,-38.42,-135.52,9.5468,126.3758,-0.1698,2.5008,5.1432,0.3000,0.3195,-25.00,-25.00,2544.88,0.1590,0.1780,2.5100,0.0000,0.7750,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16864,0.0245,-0.7139,0.0120,0.1314,-0.5997,-0.0080,0.83,-2.51,-84.45,0,4.123,-0.007,0.251,-0.106,0.008,-0.001,0.997,0.000,0.000,0.000,0.0150,0,0,-93.90,-38.59,-135.43,10.9239,127.6316,-0.2131,2.5008,5.1432,0.3000,0.3203,-25.00,-25.00,2533.43,0.1800,0.1760,2.5100,0.0000,1.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16916,0.0309,-0.7444,0.0122,0.1303,-0.6242,-0.0047,0.84,-2.50,-84.07,0,4.117,0.036,-0.253,-0.095,0.007,-0.004,0.999,0.000,0.000,0.000,0.0140,1,7,-93.73,-38.83,-135.32,12.3416,128.8706,-0.2551,2.5008,5.1432,0.3000,0.3199,-25.00,-25.00,2521.96,0.1800,0.1760,2.5150,0.0000,1.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
16967,0.0993,-0.5733,0.0177,0.0644,-0.2095,0.0095,0.87,0.69,-80.80,0,4.117,-0.037,0.071,0.080,0.006,-0.003,0.997,0.000,0.000,0.000,0.0130,1,0,-93.50,-39.12,-135.16,13.7600,130.0342,-0.2896,2.5008,5.1432,0.3000,0.3173,-25.00,-25.00,2423.88,0.1950,0.1760,2.5150,0.0000,1.8450,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
17018,0.1046,-0.5097,0.0146,-0.0073,-0.0635,-0.0144,0.82,1.13,-80.02,0,4.117,0.158,-0.022,-0.316,0.007,-0.002,1.005,0.000,0.000,0.000,0.0120,0,7,-93.25,-39.45,-135.00,15.2306,131.1407,-0.3193,2.5008,5.1432,0.3000,0.3205,-25.00,-25.00,2400.70,0.1950,0.1760,2.4880,0.3720,1.8450,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
17069,0.1144,-0.5048,0.0130,-0.0037,-0.0406,-0.0182,0.76,1.23,-79.56,0,4.117,-0.039,-0.337,-0.194,0.006,-0.002,1.010,0.000,0.000,0.000,0.0110,0,7,-92.94,-39.79,-134.81,16.7699,132.1860,-0.3438,2.5008,5.1432,0.3000,0.3212,-25.00,-25.00,2386.85,0.2340,0.1810,2.4880,0.3720,1.9660,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
17121,0.1205,-0.4953,0.0114,-0.0116,-0.0096,-0.0209,0.71,1.27,-79.15,0,4.112,-0.142,-0.068,0.032,0.006,-0.002,1.004,0.000,0.000,0.000,0.0120,0,0,-92.60,-40.16,-134.60,18.4227,133.1905,-0.3656,2.5008,5.1432,0.3000,0.3218,-25.00,-25.00,2374.51,0.2340,0.1810,0.0000,0.0000,1.9660,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
17171,0.1221,-0.4962,0.0103,-0.0144,-0.0033,-0.0209,0.64,1.31,-78.73,0,4.123,-0.265,-0.032,0.154,0.007,-0.003,1.001,0.000,0.000,0.000,0.0150,5,5,-92.24,-40.57,-134.40,20.1031,134.0824,-0.3749,2.5008,5.1432,0.3000,0.3220,-25.00,-25.00,2362.02,0.2550,0.1730,0.0000,0.0000,1.9380,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
17223,0.1209,-0.4962,0.0103,-0.0246,0.0035,-0.0159,0.62,1.25,-78.41,0,4.117,-0.086,-0.115,0.007,0.004,-0.003,1.001,0.000,0.000,0.000,0.0150,1,0,-91.87,-40.99,-134.20,21.9390,134.9609,-0.3857,2.5008,5.1432,0.3000,0.3214,-25.00,-25.00,2352.36,0.2550,0.1730,0.3490,0.3800,1.9380,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
17274,0.1229,-0.4963,0.0121,-0.0220,0.0101,-0.0028,0.58,1.26,-78.04,0,4.123,0.090,-0.152,-0.158,0.007,-0.002,1.002,0.000,0.000,0.000,0.0130,4,1,-91.46,-41.42,-133.99,23.8379,135.7565,-0.3883,2.5008,5.1432,0.3000,0.3197,-25.00,-25.00,2341.15,0.2470,0.1780,0.3490,0.3800,1.8600,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
17324,0.1213,-0.4983,0.0136,-0.0243,0.0074,0.0059,0.51,1.24,-77.68,0,4.123,-0.083,-0.058,0.074,0.008,-0.002,1.001,0.000,0.000,0.000,0.0130,3,2,-91.03,-41.83,-133.79,25.7870,136.4832,-0.3865,2.5008,5.1432,0.3000,0.3185,-25.00,-25.00,2330.45,0.2470,0.1780,0.3010,0.3710,1.8600,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
17375,0.1210,-0.4986,0.0136,-0.0227,0.0084,0.0063,0.45,1.19,-77.34,0,4.123,-0.029,-0.064,0.039,0.007,-0.001,0.998,0.000,0.000,0.000,0.0120,0,0,-90.59,-42.24,-133.59,27.8435,137.1907,-0.3866,2.5008,5.1432,0.3000,0.3184,-25.00,-25.00,2320.10,0.2540,0.1720,0.3010,0.3710,1.9850,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
