time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req,ctrltarget_x,ctrltarget_y,motor_m2req,motor_m3req,motor_m4req
13628,-0.0009,0.0545,0.0081,0.0015,-0.0242,-0.0029,-0.30,1.00,0.01,0,4.080,0.042,0.193,-0.056,0.019,-0.006,0.998,0.000,0.000,0.000,0.0100,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0690,0.0650,1.1750,1.2420,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13679,-0.0022,0.0564,0.0089,-0.0045,-0.0100,0.0009,-0.36,0.99,0.01,0,4.070,0.062,-0.046,-0.182,0.018,-0.010,1.000,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0690,0.0650,1.1750,1.2420,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13731,-0.0014,0.0550,0.0094,0.0007,-0.0139,0.0038,-0.40,0.98,0.01,0,4.080,0.049,0.118,-0.158,0.019,-0.006,1.000,0.000,0.000,0.000,0.0120,-2,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0710,0.0680,1.1750,1.2400,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13781,-0.0014,0.0549,0.0106,0.0014,-0.0113,0.0091,-0.38,0.98,0.01,0,4.070,0.239,0.009,-0.206,0.019,-0.008,0.996,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0710,0.0680,1.1750,1.2400,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13832,-0.0012,0.0538,0.0093,0.0038,-0.0145,-0.0009,-0.45,0.97,0.01,0,4.080,-0.040,0.173,0.218,0.018,-0.008,1.000,0.000,0.000,0.000,0.0070,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0670,1.1720,1.2400,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13883,-0.0018,0.0526,0.0084,0.0006,-0.0191,-0.0055,-0.47,0.96,0.01,0,4.070,0.018,-0.035,-0.133,0.019,-0.007,0.998,0.000,0.000,0.000,0.0090,27,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0670,1.1720,1.2400,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13934,-0.0009,0.0523,0.0085,0.0059,-0.0187,-0.0034,-0.23,0.96,0.02,0,4.080,0.122,0.024,-0.240,0.018,-0.008,1.002,0.000,0.000,0.000,0.0070,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0630,0.0660,1.1770,1.2360,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
13986,-0.0003,0.0453,0.0078,0.0089,-0.0471,-0.0060,-0.10,0.92,0.01,0,4.070,0.143,0.135,0.013,0.018,-0.007,1.001,0.000,0.000,0.000,0.0090,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0630,0.0660,1.1770,1.2360,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
14037,-0.0007,0.0440,0.0082,0.0055,-0.0435,-0.0019,-0.21,0.94,0.01,0,4.080,-0.119,0.207,0.249,0.019,-0.007,0.998,0.000,0.000,0.000,0.0060,-1,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0660,1.1730,1.2430,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
14088,-0.0011,0.0439,0.0073,0.0029,-0.0351,-0.0066,-0.26,0.95,0.02,0,4.070,0.219,-0.072,-0.312,0.018,-0.010,0.999,0.000,0.000,0.000,0.0100,-2,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0660,1.1730,1.2430,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
14140,-0.0005,0.0453,0.0084,0.0060,-0.0186,0.0006,-0.37,0.95,0.02,0,4.080,-0.100,-0.085,0.311,0.021,-0.010,0.999,0.000,0.000,0.000,0.0080,-3,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0690,0.0640,1.1730,1.2390,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
14190,-0.0003,0.0434,0.0082,0.0070,-0.0226,-0.0003,-0.41,0.92,0.02,0,4.070,0.137,-0.095,-0.159,0.018,-0.007,0.999,0.000,0.000,0.000,0.0080,-1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0690,0.0640,1.1730,1.2390,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
14241,-0.0003,0.0438,0.0082,0.0062,-0.0146,-0.0004,-0.47,0.99,0.02,0,4.080,-0.002,0.575,0.024,0.020,-0.008,0.999,0.000,0.000,0.000,0.0070,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0660,1.1710,1.2400,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
14292,-0.0009,0.0438,0.0077,0.0028,-0.0107,-0.0028,-0.46,0.98,0.02,0,4.070,-0.027,0.174,0.185,0.018,-0.006,0.998,0.000,0.000,0.000,0.0080,8,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0660,1.1710,1.2400,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
14343,-0.0005,0.0471,0.0077,0.0048,0.0114,-0.0017,-0.65,1.03,0.02,0,4.080,-0.128,-0.140,0.036,0.019,-0.011,0.999,0.000,0.000,0.000,0.0060,-10,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0720,1.1730,1.2420,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
