time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req
3813,-3.1750,5.9804,0.0041,0.0123,0.0489,0.0022,1.21,0.48,-22.53,0,4.138,-0.278,0.008,0.216,0.011,0.020,1.000,0.000,0.000,0.000,0.0050,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2360,0.9330,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3864,-3.1765,5.9717,0.0048,0.0044,0.0009,0.0053,1.18,0.55,-22.42,0,4.144,0.078,0.189,-0.028,0.010,0.022,1.001,0.000,0.000,0.000,0.0040,-5,8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4590,0.2700,1.2320,0.9330,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3915,-3.1774,5.9716,0.0047,-0.0000,0.0004,0.0031,1.18,0.55,-22.30,0,4.138,-0.394,-0.211,0.386,0.009,0.021,1.002,0.000,0.000,0.000,0.0060,-31,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4590,0.2700,1.2320,0.9340,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
3966,-3.1775,5.9709,0.0049,-0.0001,-0.0026,0.0034,-0.17,-0.01,0.00,0,4.144,-0.069,-0.005,-0.091,0.011,0.021,0.998,0.000,0.000,0.000,0.0030,-11,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.0000,1.2340,0.9340,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4017,0.0003,0.0033,0.0042,0.0083,0.0715,-0.0013,0.11,0.17,0.00,0,4.133,0.066,0.165,-0.066,0.009,0.018,0.999,0.000,0.000,0.000,0.0040,-12,8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.0000,1.2340,0.9360,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4069,0.0004,0.0056,0.0046,0.0099,0.0619,-0.0009,0.68,0.12,0.00,0,4.144,0.060,0.122,-0.139,0.008,0.020,1.001,0.000,0.000,0.000,0.0050,-8,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2350,0.9360,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4121,0.0001,0.0063,0.0048,0.0030,0.0465,0.0006,1.06,0.20,0.00,0,4.138,-0.136,0.205,-0.019,0.008,0.023,0.999,0.000,0.000,0.000,0.0040,-7,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2350,0.9320,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4173,0.0010,0.0050,0.0050,0.0129,0.0121,0.0018,1.42,0.11,0.00,0,4.144,0.100,0.115,0.099,0.009,0.020,1.001,0.000,0.000,0.000,0.0040,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4380,0.2630,1.2370,0.9320,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4224,-0.0003,0.0068,0.0044,-0.0022,0.0191,-0.0018,1.63,0.25,0.00,0,4.138,-0.081,0.008,0.159,0.009,0.020,1.000,0.000,0.000,0.000,0.0030,12,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4380,0.2630,1.2370,0.9340,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4275,0.0005,0.0060,0.0044,0.0049,0.0025,-0.0017,2.44,0.16,0.00,0,4.144,-0.150,-0.489,-0.073,0.010,0.020,1.002,0.000,0.000,0.000,0.0030,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.2690,1.2400,0.9340,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4326,0.0012,0.0051,0.0035,0.0092,-0.0064,-0.0048,1.83,0.40,0.00,0,4.133,-0.139,-0.011,-0.113,0.012,0.018,1.000,0.000,0.000,0.000,0.0060,1,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.2690,1.2400,0.9360,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4377,0.0012,0.0029,0.0032,0.0072,-0.0243,-0.0045,2.41,0.46,0.00,0,4.144,0.167,0.025,-0.115,0.010,0.020,1.000,0.000,0.000,0.000,0.0030,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4570,0.0000,1.2370,0.9360,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4428,0.0019,-0.0060,0.0038,0.0108,-0.0753,-0.0025,1.90,0.41,0.00,0,4.133,-0.026,-0.071,-0.064,0.009,0.019,1.000,0.000,0.000,0.000,0.0030,-1,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4570,0.0000,1.2370,0.9330,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4479,0.0014,-0.0034,0.0043,0.0050,-0.0520,0.0004,2.04,0.43,0.00,0,4.144,0.077,-0.120,-0.188,0.008,0.019,1.000,0.000,0.000,0.000,0.0030,27,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2330,0.9330,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4530,0.0020,-0.0036,0.0034,0.0074,-0.0447,-0.0033,2.58,0.59,-0.00,0,4.138,-0.184,0.233,0.038,0.008,0.019,0.999,0.000,0.000,0.000,0.0040,-16,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.0000,1.2330,0.9340,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4580,0.0008,-0.0097,0.0037,0.0001,-0.0686,-0.0007,1.21,0.53,0.03,0,4.144,-0.168,0.079,0.016,0.009,0.018,0.998,0.000,0.000,0.000,0.0050,-3,7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2330,0.9340,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4632,0.0021,0.0012,0.0046,0.0081,0.0002,0.0043,1.23,0.59,0.02,0,4.133,-0.127,0.343,-0.001,0.009,0.021,1.000,0.000,0.000,0.000,0.0040,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2330,0.9360,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4682,0.0020,0.0002,0.0050,0.0066,-0.0067,0.0050,1.21,0.47,0.02,0,4.144,-0.161,-0.231,0.315,0.009,0.019,1.000,0.000,0.000,0.000,0.0070,7,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2350,0.9360,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4733,0.0003,0.0016,0.0056,-0.0040,0.0010,0.0074,1.36,0.58,0.02,0,4.133,0.188,0.042,-0.204,0.010,0.020,0.999,0.000,0.000,0.000,0.0040,-33,7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2350,0.9320,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4785,0.0000,0.0014,0.0061,-0.0044,0.0000,0.0079,0.70,0.59,0.04,0,4.144,-0.017,-0.049,-0.010,0.011,0.018,0.998,0.000,0.000,0.000,0.0030,-3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.2720,1.2320,0.9320,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4836,-0.0002,0.0082,0.0046,-0.0046,0.0308,-0.0011,0.71,0.61,0.04,0,4.138,0.237,0.168,-0.182,0.010,0.021,1.002,0.000,0.000,0.000,0.0050,3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.2720,1.2320,0.9340,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4887,-0.0006,0.0112,0.0046,-0.0055,0.0383,-0.0005,0.69,0.56,0.04,0,4.144,-0.109,0.319,0.232,0.009,0.020,0.999,0.000,0.000,0.000,0.0030,0,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.2620,1.2370,0.9340,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4938,-0.0008,0.0121,0.0042,-0.0052,0.0333,-0.0025,0.93,0.53,0.03,0,4.133,-0.139,-0.120,0.353,0.008,0.018,1.000,0.000,0.000,0.000,0.0070,-4,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.2620,1.2370,0.9350,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
4990,-0.0001,0.0109,0.0041,-0.0003,0.0197,-0.0027,1.15,0.56,0.03,0,4.144,-0.025,0.291,0.090,0.010,0.021,1.002,0.000,0.000,0.000,0.0060,-4,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4600,0.0000,1.2370,0.9350,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
5041,-0.0036,0.0127,0.0058,-0.0170,0.0264,0.0054,1.03,0.64,0.03,0,4.133,0.021,-0.054,0.066,0.009,0.020,1.000,0.000,0.000,0.000,0.0040,-9,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4600,0.0000,1.2370,0.9350,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
5093,-0.0021,0.0108,0.0062,-0.0052,0.0126,0.0058,1.54,0.50,0.02,0,4.144,-0.381,0.125,-0.003,0.012,0.019,0.998,0.000,0.000,0.000,0.0040,-4,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.0000,1.2330,0.9350,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0000,0
5144,-0.0016,-0.0053,0.0048,-0.0022,-0.0648,-0.0022,1.59,0.51,0.02,0,4.133,0.128,0.265,-0.060,0.009,0.021,1.001,0.000,0.000,0.000,0.0030,23,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.0000,1.2330,0.9360,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0200,0
5195,-0.0020,-0.0051,0.0050,-0.0043,-0.0528,-0.0003,1.74,0.49,0.02,0,4.144,-0.119,0.013,0.192,0.012,0.020,1.001,0.000,0.000,0.000,0.0040,-1,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4390,0.0000,1.2350,0.9360,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0200,0
5246,-0.0012,-0.0069,0.0042,0.0004,-0.0505,-0.0036,1.51,0.49,0.03,0,4.133,-0.044,0.089,-0.036,0.009,0.020,1.001,0.000,0.000,0.000,0.0030,-27,9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4390,0.0000,1.2350,0.9350,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0400,0
5297,-0.0005,-0.0083,0.0041,0.0043,-0.0478,-0.0031,1.14,0.54,0.03,0,4.144,0.276,0.117,0.042,0.010,0.020,1.000,0.000,0.000,0.000,0.0050,1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2770,1.2400,0.9350,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0400,0
5347,-0.0010,-0.0049,0.0043,0.0023,-0.0222,-0.0006,0.93,0.54,0.03,0,4.133,0.204,-0.010,-0.021,0.009,0.020,0.998,0.000,0.000,0.000,0.0040,21,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2770,1.2400,0.9290,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0600,0
5398,-0.0010,0.0020,0.0042,0.0030,0.0155,-0.0001,1.27,0.49,0.02,0,4.144,-0.074,0.239,0.150,0.010,0.021,1.001,0.000,0.000,0.000,0.0030,1,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4570,0.0000,1.2330,0.9290,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0600,0
5449,-0.0008,-0.0053,0.0038,0.0038,-0.0211,-0.0029,1.25,0.53,0.02,0,4.133,0.039,-0.476,-0.215,0.010,0.019,0.999,0.000,0.000,0.000,0.0050,-8,9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4570,0.0000,1.2330,0.9360,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0800,0
5501,-0.0018,-0.0057,0.0038,-0.0010,-0.0180,-0.0023,1.12,0.56,0.02,0,4.144,-0.020,-0.052,0.079,0.007,0.019,1.000,0.000,0.000,0.000,0.0040,2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.2830,1.2370,0.9360,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.0800,0
5553,-0.0010,-0.0070,0.0042,0.0033,-0.0208,0.0001,1.10,0.52,0.02,0,4.133,0.082,0.252,0.033,0.011,0.019,1.002,0.000,0.000,0.000,0.0020,-10,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4490,0.2830,1.2370,0.9360,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1000,0
5604,-0.0020,-0.0015,0.0044,-0.0029,0.0125,0.0021,0.81,0.51,0.02,0,4.144,0.313,0.295,-0.079,0.012,0.017,1.001,0.000,0.000,0.000,0.0040,-5,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2380,0.9360,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1000,0
5655,-0.0020,0.0011,0.0035,-0.0018,0.0231,-0.0011,0.84,0.50,0.02,0,4.133,-0.035,0.277,-0.283,0.011,0.020,1.000,0.000,0.000,0.000,0.0050,-9,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2380,0.9330,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1200,0
5707,-0.0013,0.0017,0.0035,0.0023,0.0220,-0.0010,0.92,0.48,0.03,0,4.144,0.170,0.066,-0.066,0.008,0.019,0.998,0.000,0.000,0.000,0.0030,0,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2390,0.9330,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1200,0
5758,-0.0018,0.0027,0.0038,-0.0006,0.0262,-0.0002,0.81,0.49,0.03,0,4.133,-0.022,0.147,-0.055,0.011,0.020,1.000,0.000,0.000,0.000,0.0040,16,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2390,0.9340,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1400,0
5809,-0.0013,-0.0020,0.0040,0.0022,-0.0040,0.0010,1.35,0.53,0.03,0,4.144,-0.091,0.028,0.217,0.009,0.021,1.001,0.000,0.000,0.000,0.0030,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4560,0.0000,1.2370,0.9340,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1400,0
5860,0.0000,-0.0114,0.0034,0.0088,-0.0474,-0.0025,1.30,0.49,0.03,0,4.133,-0.261,-0.008,0.176,0.009,0.020,0.998,0.000,0.000,0.000,0.0020,-9,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4560,0.0000,1.2370,0.9350,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1400,0
5911,-0.0018,-0.0128,0.0035,-0.0019,-0.0460,-0.0015,1.42,0.53,0.03,0,4.144,-0.135,0.342,0.012,0.009,0.018,1.001,0.000,0.000,0.000,0.0040,20,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4420,0.0000,1.2340,0.9350,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1600,0
5962,-0.0011,-0.0171,0.0032,0.0017,-0.0563,-0.0014,1.42,0.48,0.03,0,4.133,0.077,0.118,0.173,0.009,0.020,1.000,0.000,0.000,0.000,0.0040,27,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4420,0.0000,1.2340,0.9360,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1600,0
6013,-0.0013,-0.0180,0.0035,-0.0003,-0.0501,-0.0000,1.72,0.47,0.02,0,4.144,-0.162,0.264,0.236,0.011,0.019,0.998,0.000,0.000,0.000,0.0040,13,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2310,0.9360,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1800,0
6064,0.0008,-0.0289,0.0036,0.0109,-0.0898,0.0002,1.78,0.45,0.03,0,4.133,-0.104,0.128,0.061,0.010,0.021,1.000,0.000,0.000,0.000,0.0030,6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.0000,1.2310,0.9350,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.1800,0
6115,0.0011,-0.0361,0.0035,0.0106,-0.1050,-0.0007,1.81,0.45,0.03,0,4.144,-0.214,0.231,-0.207,0.012,0.022,1.000,0.000,0.000,0.000,0.0020,-2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2380,0.9350,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2000,0
6166,0.0015,-0.0476,0.0023,0.0112,-0.1381,-0.0067,1.72,0.44,0.02,0,4.133,0.271,-0.088,-0.212,0.008,0.021,0.998,0.000,0.000,0.000,0.0040,22,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2380,0.9330,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2000,0
6217,0.0034,-0.0477,0.0034,0.0195,-0.1109,0.0013,1.74,0.41,0.02,0,4.144,0.232,0.004,-0.286,0.010,0.021,1.002,0.000,0.000,0.000,0.0020,0,8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.0000,1.2340,0.9330,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2200,0
6267,0.0042,-0.0546,0.0028,0.0198,-0.1215,-0.0018,1.58,0.48,0.02,0,4.133,0.027,0.065,-0.166,0.010,0.018,1.001,0.000,0.000,0.000,0.0030,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.0000,1.2340,0.9350,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2200,0
6319,0.0045,-0.0528,0.0038,0.0185,-0.0859,0.0055,1.21,0.48,0.01,0,4.144,-0.030,0.119,-0.082,0.010,0.017,0.997,0.000,0.000,0.000,0.0020,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.2760,1.2350,0.9350,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2400,0
6370,0.0032,-0.0554,0.0031,0.0091,-0.0803,0.0009,1.19,0.47,0.02,0,4.133,0.170,-0.288,-0.051,0.009,0.020,1.000,0.000,0.000,0.000,0.0040,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.2760,1.2350,0.9320,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2400,0
6421,0.0037,-0.0559,0.0034,0.0090,-0.0660,0.0026,1.26,0.50,0.02,0,4.144,0.027,-0.064,0.273,0.009,0.020,1.000,0.000,0.000,0.000,0.0040,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.2740,1.2360,0.9320,2.7090,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2600,0
6471,0.0039,-0.0597,0.0040,0.0090,-0.0678,0.0049,1.26,0.53,0.02,0,4.128,-0.067,0.196,-0.012,0.011,0.020,0.999,0.000,0.000,0.000,0.0070,1,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.2740,1.2360,0.9340,2.7090,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2600,0
6522,0.0045,-0.0640,0.0043,0.0117,-0.0707,0.0054,1.03,0.45,0.02,0,4.144,-0.094,-0.104,-0.050,0.011,0.020,1.002,0.000,0.000,0.000,0.0040,3,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.0000,1.2370,0.9340,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2800,0
6574,0.0047,-0.0632,0.0054,0.0106,-0.0510,0.0090,0.94,0.42,0.02,0,4.133,-0.081,-0.005,0.074,0.011,0.019,1.000,0.000,0.000,0.000,0.0030,0,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4540,0.0000,1.2370,0.9320,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2800,0
6625,0.0051,-0.0613,0.0048,0.0110,-0.0284,0.0034,0.82,0.48,0.01,0,4.144,0.018,-0.105,0.111,0.009,0.019,1.000,0.000,0.000,0.000,0.0030,1,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4560,0.2760,1.2350,0.9320,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
6675,0.0042,-0.0623,0.0041,0.0047,-0.0239,-0.0007,0.84,0.50,0.01,0,4.133,-0.037,0.078,-0.155,0.009,0.018,1.001,0.000,0.000,0.000,0.0050,-4,9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4560,0.2760,1.2350,0.9330,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
6727,0.0053,-0.0641,0.0041,0.0086,-0.0245,-0.0007,1.03,0.54,0.00,0,4.144,-0.094,0.012,-0.145,0.008,0.021,0.998,0.000,0.000,0.000,0.0040,-11,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.2720,1.2370,0.9330,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
6778,0.0041,-0.0687,0.0044,0.0006,-0.0369,-0.0001,0.88,0.60,-0.00,0,4.133,0.013,0.114,0.180,0.011,0.018,0.999,0.000,0.000,0.000,0.0030,20,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.2720,1.2370,0.9300,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
6829,0.0024,-0.0667,0.0045,-0.0073,-0.0159,0.0006,0.74,0.59,0.00,0,4.144,0.446,0.061,-0.140,0.011,0.018,1.001,0.000,0.000,0.000,0.0050,-5,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.2680,1.2390,0.9300,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
