time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y
11,0.0062,-0.0111,0.0042,-1.56,2.53,-74.49,0.008,-0.145,0.309,-0.230,-4.4308,4.6483
11,0.0056,-0.0088,0.0043,-1.56,2.55,-74.42,0.008,-0.236,0.161,-0.163,-4.4307,4.6482
11,0.0150,-0.0075,0.0045,-1.64,2.54,-74.35,0.008,-0.056,0.491,0.039,-4.4308,4.6479
11,0.0112,-0.0086,0.0010,-1.61,2.54,-74.28,0.008,-0.163,0.236,0.059,-4.4307,4.6478
11,0.0116,-0.0089,0.0012,-1.61,2.54,-74.22,0.008,-0.188,0.428,-0.047,-4.4306,4.6481
11,0.0107,-0.0103,0.0013,-1.60,2.53,-74.15,0.008,-0.309,0.377,-0.138,-4.4294,4.6475
11,0.0112,-0.0109,0.0014,-1.60,2.52,-74.08,0.008,-0.018,0.325,-0.043,-4.4287,4.6484
11,0.0119,-0.0092,0.0016,-1.61,2.53,-74.01,0.008,-0.148,0.049,-0.210,-4.4305,4.6479
12,0.0179,-0.0128,0.0016,-1.65,2.49,-73.94,0.008,-0.113,0.248,-0.148,-4.4297,4.6482
12,0.0210,-0.0077,-0.0010,-1.68,2.52,-73.87,0.008,-0.303,0.343,0.263,-4.4295,4.6481
12,0.0107,-0.0107,-0.0003,-1.60,2.52,-73.80,0.008,-0.104,0.216,0.039,-4.4302,4.6479
12,0.0152,-0.0094,0.0001,-1.63,2.52,-73.74,0.008,-0.262,0.388,-0.121,-4.4316,4.6478
12,0.0112,-0.0105,0.0005,-1.60,2.52,-73.67,0.008,-0.010,0.290,-0.082,-4.4309,4.6477
12,0.0039,-0.0124,-0.0006,-1.54,2.52,-73.60,0.008,-0.301,0.246,0.036,-4.4307,4.6476
12,0.0075,-0.0111,-0.0002,-1.57,2.52,-73.53,0.008,0.011,0.329,-0.055,-4.4317,4.6479
12,0.0088,-0.0118,-0.0001,-1.58,2.51,-73.46,0.008,-0.087,0.455,-0.062,-4.4316,4.6474
12,0.0045,-0.0105,0.0002,-1.55,2.53,-73.39,0.009,-0.083,0.116,-0.091,-4.4316,4.6473
12,0.0034,-0.0109,0.0005,-1.54,2.53,-73.33,0.009,-0.152,0.067,-0.072,-4.4300,4.6478
12,0.0041,-0.0131,0.0008,-1.54,2.52,-73.26,0.009,0.070,0.526,0.157,-4.4309,4.6483
12,0.0044,-0.0137,0.0024,-1.54,2.51,-73.19,0.009,-0.239,0.296,0.166,-4.4305,4.6477
12,0.0128,-0.0112,0.0027,-1.61,2.51,-73.12,0.009,-0.157,-0.003,0.224,-4.4316,4.6476
12,0.0079,-0.0087,0.0031,-1.58,2.54,-73.06,0.010,-0.165,0.259,0.015,-4.4305,4.6480
12,0.0099,-0.0119,0.0034,-1.59,2.51,-72.99,0.010,-0.345,0.156,0.194,-4.4307,4.6484
12,0.0037,-0.0124,0.0061,-1.54,2.53,-72.92,0.010,0.064,0.387,-0.429,-4.4315,4.6481
12,0.0096,-0.0106,0.0064,-1.59,2.53,-72.85,0.010,-0.056,0.377,-0.162,-4.4311,4.6483
12,0.0091,-0.0082,0.0067,-1.59,2.55,-72.78,0.010,-0.165,0.336,0.287,-4.4294,4.6474
12,0.0048,-0.0096,0.0071,-1.55,2.55,-72.71,0.008,-0.158,0.200,-0.058,-4.4292,4.6475
12,0.0072,-0.0088,0.0074,-1.57,2.55,-72.65,0.008,-0.006,0.164,-0.084,-4.4298,4.6484
12,0.0159,-0.0133,0.0076,-1.63,2.49,-72.58,0.008,-0.265,0.269,0.523,-4.4308,4.6481
12,0.0165,-0.0128,0.0041,-1.63,2.49,-72.51,0.008,-0.423,0.197,0.216,-4.4313,4.6475
12,0.0131,-0.0075,0.0045,-1.62,2.54,-72.44,0.008,-0.363,0.259,0.164,-4.4311,4.6476
12,0.0072,-0.0094,0.0052,-1.57,2.54,-72.38,0.007,-0.199,0.291,-0.155,-4.4348,4.6464
12,0.0045,-0.0125,0.0059,-1.54,2.52,-72.31,0.007,-0.459,0.419,0.280,-4.4361,4.6471
12,0.0056,-0.0122,0.0015,-1.56,2.52,-72.24,0.007,-0.398,0.182,0.230,-4.4363,4.6469
12,-0.0137,-0.0184,0.0017,-1.40,2.52,-72.17,0.007,0.149,0.313,-0.008,-4.4365,4.6468
12,-0.0198,-0.0144,0.0018,-1.36,2.57,-72.11,0.007,-0.193,0.184,0.089,-4.4344,4.6467
12,-0.0196,-0.0150,0.0018,-1.36,2.56,-72.04,0.009,-0.220,0.088,-0.343,-4.4354,4.6460
13,-0.0195,-0.0155,0.0017,-1.37,2.56,-71.97,0.009,-0.161,0.208,0.124,-4.4345,4.6470
13,-0.0076,-0.0154,0.0024,-1.46,2.53,-71.90,0.009,-0.124,0.103,0.058,-4.4353,4.6472
13,-0.0120,-0.0194,0.0035,-1.42,2.51,-71.84,0.009,-0.202,0.289,-0.066,-4.4363,4.6469
13,-0.0065,-0.0136,0.0039,-1.48,2.54,-71.77,0.009,-0.477,0.281,0.350,-4.4353,4.6466
13,-0.0101,-0.0122,0.0042,-1.46,2.56,-71.70,0.008,-0.184,0.232,-0.269,-4.4342,4.6462
13,-0.0149,-0.0138,0.0042,-1.42,2.56,-71.63,0.008,-0.087,0.211,-0.018,-4.4363,4.6469
13,-0.0081,-0.0153,0.0024,-1.47,2.53,-71.57,0.008,-0.168,0.500,-0.040,-4.4365,4.6469
13,-0.0017,-0.0168,0.0027,-1.52,2.50,-71.50,0.008,-0.231,0.374,0.246,-4.4366,4.6467
13,-0.0126,-0.0127,0.0033,-1.45,2.56,-71.43,0.008,-0.560,0.117,0.163,-4.4344,4.6467
13,-0.0128,-0.0129,0.0037,-1.45,2.55,-71.36,0.010,-0.052,0.515,-0.140,-4.4375,4.6458
13,-0.0125,-0.0135,0.0042,-1.45,2.55,-71.30,0.010,-0.173,0.379,0.290,-4.4345,4.6470
13,0.0007,-0.0133,0.0049,-1.55,2.52,-71.23,0.010,-0.208,0.325,0.176,-4.4342,4.6471
13,-0.0159,-0.0188,0.0082,-1.42,2.52,-71.16,0.010,-0.078,0.341,0.154,-4.4363,4.6469
13,0.0015,-0.0114,0.0090,-1.56,2.52,-71.10,0.010,-0.352,0.151,-0.046,-4.4346,4.6468
13,0.0029,-0.0108,0.0095,-1.58,2.52,-71.03,0.011,0.112,0.155,0.329,-4.4363,4.6470
13,-0.0083,-0.0118,0.0099,-1.50,2.54,-70.96,0.011,-0.142,0.125,-0.066,-4.4364,4.6468
13,0.0020,-0.0121,0.0127,-1.57,2.51,-70.89,0.011,-0.024,0.192,0.007,-4.4328,4.6466
13,-0.0068,-0.0112,0.0131,-1.51,2.54,-70.83,0.011,-0.312,0.188,0.066,-4.4343,4.6467
13,0.0123,-0.0124,0.0135,-1.65,2.48,-70.76,0.011,-0.268,0.450,-0.028,-4.4342,4.6466
13,0.0067,-0.0142,0.0140,-1.60,2.49,-70.69,0.011,-0.279,0.077,-0.158,-4.4340,4.6466
13,0.0050,-0.0122,0.0144,-1.59,2.51,-70.63,0.011,-0.274,0.314,0.152,-4.4343,4.6475
13,0.0122,-0.0106,0.0145,-1.65,2.50,-70.56,0.011,-0.059,-0.083,0.161,-4.4343,4.6470
13,0.0066,-0.0123,0.0144,-1.60,2.50,-70.50,0.011,-0.137,0.171,-0.157,-4.4308,4.6480
13,0.0050,-0.0078,0.0146,-1.60,2.54,-70.43,0.011,0.111,0.248,-0.201,-4.4306,4.6480
13,0.0046,-0.0103,0.0149,-1.60,2.52,-70.36,0.010,0.007,0.214,-0.070,-4.4311,4.6468
13,0.0236,-0.0047,0.0148,-1.75,2.51,-70.30,0.010,-0.352,0.364,-0.132,-4.4303,4.6478
13,0.0242,-0.0051,0.0115,-1.76,2.50,-70.23,0.010,-0.125,0.024,-0.430,-4.4305,4.6478
13,0.0207,-0.0115,0.0123,-1.71,2.47,-70.17,0.010,-0.467,0.477,0.009,-4.4305,4.6476
13,0.0245,-0.0059,0.0125,-1.75,2.50,-70.10,0.010,-0.320,0.302,0.020,-4.4301,4.6473
14,0.0227,-0.0061,0.0129,-1.73,2.50,-70.03,0.010,-0.178,0.432,0.035,-4.4384,4.6443
14,0.0227,-0.0072,0.0134,-1.73,2.49,-69.97,0.010,-0.302,0.079,0.020,-4.4391,4.6449
14,0.0240,-0.0091,0.0136,-1.73,2.47,-69.90,0.010,-0.491,0.301,-0.103,-4.4400,4.6451
14,-0.0204,-0.0251,0.0110,-1.35,2.47,-69.84,0.010,-0.394,0.288,0.248,-4.4399,4.6449
14,-0.0228,-0.0208,0.0115,-1.35,2.51,-69.77,0.010,-0.256,0.399,-0.179,-4.4393,4.6451
14,-0.0265,-0.0198,0.0117,-1.32,2.53,-69.71,0.010,-0.323,0.228,0.042,-4.4378,4.6447
14,-0.0246,-0.0205,0.0120,-1.34,2.52,-69.64,0.010,-0.131,0.501,-0.128,-4.4397,4.6449
14,-0.0200,-0.0189,0.0088,-1.39,2.52,-69.58,0.010,0.078,0.139,0.026,0.0000,0.0000
14,-0.0106,-0.0206,0.0094,-1.46,2.48,-69.51,0.010,-0.457,0.337,-0.037,0.0000,-0.0000
14,-0.0198,-0.0191,0.0097,-1.40,2.52,-69.45,0.010,-0.170,0.466,0.061,0.0001,0.0000
14,0.0012,-0.0011,0.0000,0.00,0.00,0.00,0.010,-0.188,0.134,-0.072,0.0001,-0.0002
14,0.0051,-0.0030,0.0001,-0.00,-0.00,0.00,0.010,-0.113,0.243,0.314,0.0002,-0.0003
14,0.0118,-0.0020,0.0000,-0.04,-0.02,0.00,0.010,-0.282,0.201,-0.248,0.0003,-0.0005
14,0.0102,-0.0106,0.0000,0.06,0.06,0.00,0.010,-0.551,0.159,0.139,0.0003,-0.0007
14,0.0131,-0.0137,0.0001,0.07,0.10,0.00,0.010,-0.271,0.268,0.135,0.0011,-0.0002
14,0.0181,-0.0179,0.0000,0.10,0.09,0.00,0.008,-0.310,0.388,0.281,0.0011,-0.0006
14,0.0189,-0.0195,0.0001,0.07,0.19,0.00,0.008,0.001,0.180,0.066,0.0007,-0.0010
14,0.0345,-0.0083,-0.0009,-0.31,-0.10,0.00,0.008,-0.424,0.452,-0.121,0.0009,-0.0012
14,0.0328,-0.0166,-0.0005,-0.13,0.09,0.00,0.008,-0.103,0.315,-0.088,0.0010,-0.0014
14,0.0261,-0.0220,-0.0000,-0.04,0.43,0.00,0.008,-0.178,0.455,0.143,0.0018,-0.0003
14,0.0282,-0.0240,0.0003,-0.05,0.49,0.00,0.008,-0.435,0.202,-0.077,0.0022,-0.0004
14,0.0299,-0.0258,0.0007,-0.07,0.57,0.00,0.008,-0.090,0.510,0.130,0.0015,-0.0018
14,0.0401,-0.0091,0.0012,-0.63,0.40,0.01,0.008,-0.037,-0.021,-0.023,0.0019,-0.0021
14,0.0442,-0.0103,-0.0002,-0.63,0.39,0.01,0.008,-0.358,0.225,0.137,0.0021,-0.0021
14,0.0342,-0.0280,0.0005,-0.17,0.79,0.00,0.008,0.018,0.239,0.303,0.0016,-0.0021
14,0.0379,-0.0302,0.0009,-0.17,0.79,0.00,0.006,-0.220,0.405,-0.379,0.0021,-0.0021
14,0.0395,-0.0291,0.0012,-0.27,0.85,0.00,0.006,-0.259,-0.067,0.207,0.0025,-0.0024
14,0.0320,-0.0277,-0.0040,-0.36,1.13,0.01,0.006,-0.315,0.359,-0.059,0.0023,-0.0024
14,0.0381,-0.0262,-0.0036,-0.44,1.05,0.01,0.006,-0.167,0.070,-0.043,0.0026,-0.0026
14,0.0413,-0.0278,-0.0034,-0.44,1.05,0.01,0.006,-0.264,0.618,0.270,0.0051,-0.0000
14,0.0372,-0.0264,-0.0028,-0.52,1.23,0.01,0.011,-0.302,0.382,-0.091,0.0058,-0.0000
15,0.0400,-0.0280,-0.0026,-0.52,1.22,0.01,0.011,-0.366,0.353,-0.003,0.0026,-0.0038
15,0.0626,-0.0013,-0.0028,-1.18,0.76,0.02,0.011,-0.108,0.171,-0.060,0.0029,-0.0041
15,0.0517,-0.0041,0.0062,-1.14,1.09,0.02,0.011,-0.455,0.285,0.218,0.0024,-0.0021
15,0.0349,-0.0365,0.0070,-0.44,1.52,0.01,0.011,-0.252,0.385,0.139,0.0027,-0.0023
15,0.0332,-0.0270,0.0077,-0.68,1.61,0.02,0.010,0.022,0.294,-0.148,0.0026,-0.0033
15,0.0317,-0.0186,0.0084,-0.88,1.68,0.02,0.010,0.118,0.083,-0.097,0.0022,-0.0027
15,0.0339,-0.0195,0.0096,-0.88,1.68,0.02,0.010,-0.157,0.067,-0.144,0.0024,-0.0026
15,0.0320,-0.0272,0.0100,-0.74,1.75,0.02,0.010,-0.093,0.609,0.133,0.0027,-0.0028
15,0.0281,-0.0208,0.0105,-0.89,1.86,0.02,0.010,-0.294,0.176,-0.125,0.0030,-0.0030
15,0.0289,-0.0193,0.0110,-0.93,1.88,0.02,0.009,-0.206,0.005,0.002,0.0050,-0.0029
15,0.0305,-0.0200,0.0111,-0.93,1.87,0.02,0.009,-0.402,0.733,0.193,0.0029,-0.0015
15,0.0321,-0.0208,0.0112,-0.93,1.87,0.02,0.009,-0.351,-0.163,0.138,0.0027,-0.0027
15,0.0468,-0.0189,0.0078,-0.98,1.63,0.02,0.009,0.110,0.371,-0.384,0.0026,-0.0032
15,0.0300,-0.0084,0.0087,-1.18,1.96,0.03,0.009,-0.185,0.430,-0.071,0.0031,-0.0025
15,0.0282,-0.0167,0.0092,-1.05,2.01,0.02,0.012,0.004,0.468,-0.085,0.0033,-0.0024
15,0.0266,-0.0199,0.0097,-1.01,2.06,0.02,0.012,-0.147,0.536,0.290,0.0020,-0.0027
15,0.0293,-0.0146,0.0140,-1.11,2.03,0.02,0.012,-0.199,0.344,-0.143,0.0016,-0.0020
15,0.0296,-0.0138,0.0142,-1.14,2.04,0.02,0.012,-0.278,0.383,0.213,0.0015,-0.0014
15,0.0203,-0.0149,0.0144,-1.13,2.21,0.02,0.012,-0.216,0.105,-0.032,0.0042,0.0003
15,0.0177,-0.0101,0.0145,-1.22,2.26,0.03,0.008,-0.081,0.484,0.117,0.0019,-0.0019
15,0.0171,-0.0057,0.0147,-1.29,2.28,0.03,0.008,-0.349,-0.014,-0.032,0.0016,-0.0019
15,0.0346,0.0056,0.0151,-1.46,2.03,0.04,0.008,-0.327,0.064,0.028,0.0015,-0.0027
15,0.0187,-0.0091,0.0075,-1.24,2.28,0.02,0.008,-0.382,-0.118,0.058,0.0015,-0.0013
15,0.0162,-0.0087,0.0078,-1.26,2.32,0.02,0.008,-0.334,0.206,-0.109,0.0019,-0.0018
15,0.0158,-0.0133,0.0080,-1.19,2.34,0.02,0.008,-0.341,0.304,0.150,0.0016,-0.0005
15,0.0156,-0.0041,0.0083,-1.33,2.35,0.03,0.008,0.201,0.109,-0.120,0.0024,-0.0018
15,0.0188,-0.0072,0.0027,-1.29,2.32,0.03,0.008,-0.125,0.218,0.188,0.0015,-0.0017
15,0.0167,0.0012,0.0028,-1.41,2.36,0.03,0.008,-0.509,0.113,0.088,0.0012,-0.0017
15,0.0210,-0.0069,0.0032,-1.31,2.31,0.03,0.008,-0.395,0.024,0.181,0.0012,-0.0004
21,0.0157,-0.0065,0.0036,-1.31,2.39,0.03,0.007,-0.084,0.437,0.312,0.0034,0.0008
31,0.0139,-0.0061,0.0039,-1.32,2.42,0.03,0.007,0.038,0.118,-0.240,0.0011,-0.0014
41,0.0136,0.0019,0.0041,-1.43,2.43,0.04,0.007,-0.121,0.033,-0.107,0.0013,-0.0015
51,0.0271,0.0093,-0.0015,-1.53,2.26,0.05,0.007,-0.185,0.338,0.159,0.0018,-0.0017
61,0.0124,-0.0049,-0.0005,-1.35,2.45,0.03,0.007,0.169,0.149,-0.048,0.0014,-0.0023
71,0.0132,-0.0049,-0.0001,-1.35,2.45,0.03,0.011,-0.275,0.585,0.009,0.0014,-0.0014
81,0.0163,-0.0064,0.0004,-1.33,2.42,0.03,0.011,-0.229,0.294,0.026,0.0011,-0.0014
91,0.0142,-0.0094,0.0060,-1.30,2.45,0.03,0.011,-0.277,0.314,0.175,0.0016,-0.0014
102,0.0140,-0.0039,0.0065,-1.36,2.45,0.03,0.011,-0.173,0.164,-0.102,0.0005,-0.0016
111,0.0121,-0.0035,0.0068,-1.37,2.48,0.03,0.011,-0.298,0.077,0.227,0.0033,0.0010
121,0.0150,-0.0033,0.0072,-1.37,2.45,0.03,0.008,-0.286,-0.034,0.131,0.0013,-0.0016
131,0.0090,-0.0047,0.0075,-1.36,2.52,0.03,0.008,0.020,0.276,-0.007,0.0010,-0.0016
141,0.0253,0.0103,0.0079,-1.53,2.34,0.05,0.008,-0.181,0.348,-0.168,0.0010,-0.0016
151,0.0127,-0.0048,0.0040,-1.36,2.49,0.03,0.008,-0.007,0.318,-0.350,0.0010,-0.0008
161,0.0111,-0.0045,0.0042,-1.37,2.51,0.03,0.008,-0.532,0.030,0.176,0.0012,-0.0013
172,0.0110,0.0002,0.0043,-1.42,2.51,0.03,0.010,-0.220,0.293,0.027,0.0009,-0.0008
181,0.0126,-0.0023,0.0048,-1.39,2.50,0.03,0.010,-0.325,0.353,0.282,0.0006,-0.0015
191,0.0111,0.0008,0.0063,-1.42,2.52,0.03,0.010,-0.077,0.436,0.108,0.0006,-0.0018
201,0.0096,-0.0033,0.0064,-1.38,2.54,0.03,0.010,-0.086,0.373,0.277,0.0013,-0.0015
211,0.0096,-0.0045,0.0067,-1.37,2.54,0.02,0.010,-0.274,0.219,-0.556,0.0013,-0.0015
221,0.0123,-0.0030,0.0070,-1.39,2.51,0.03,0.010,-0.351,0.078,0.268,0.0027,-0.0015
231,0.0134,-0.0028,0.0075,-1.38,2.51,0.03,0.010,0.030,0.463,0.100,0.0010,-0.0012
241,0.0132,-0.0027,0.0080,-1.39,2.51,0.03,0.010,-0.239,0.122,0.215,0.0005,-0.0015
251,0.0207,-0.0026,0.0080,-1.39,2.43,0.03,0.010,-0.131,0.211,0.288,0.0007,-0.0015
261,0.0112,-0.0012,0.0085,-1.41,2.54,0.03,0.010,-0.069,0.442,-0.069,0.0012,-0.0014
271,0.0085,-0.0022,0.0088,-1.39,2.57,0.03,0.009,-0.105,0.473,0.101,0.0010,-0.0005
281,0.0097,-0.0020,0.0090,-1.40,2.55,0.03,0.009,-0.265,0.325,0.291,0.0009,-0.0010
291,0.0122,-0.0018,0.0059,-1.40,2.53,0.03,0.009,-0.141,0.405,-0.027,0.0012,-0.0014
301,0.0108,0.0034,0.0062,-1.45,2.54,0.04,0.009,-0.027,0.335,-0.003,0.0007,-0.0007
311,0.0106,0.0009,0.0064,-1.43,2.55,0.03,0.009,-0.101,0.209,0.078,0.0008,-0.0007
321,0.0118,-0.0016,0.0066,-1.40,2.53,0.03,0.009,-0.337,0.259,-0.042,0.0013,-0.0015
332,0.0092,0.0022,0.0068,-1.44,2.56,0.03,0.009,-0.310,0.270,0.128,0.0008,-0.0014
341,0.0100,0.0023,0.0071,-1.44,2.56,0.03,0.009,-0.102,0.043,-0.261,0.0005,0.0002
351,0.0126,-0.0016,0.0049,-1.40,2.53,0.03,0.009,-0.301,0.234,0.192,0.0007,-0.0005
361,0.0097,-0.0014,0.0052,-1.40,2.56,0.03,0.009,-0.116,0.561,0.008,0.0007,-0.0000
371,0.0083,0.0077,0.0054,-1.49,2.57,0.04,0.006,-0.340,0.276,0.280,0.0019,-0.0001
380,0.0095,0.0035,0.0060,-1.45,2.56,0.03,0.006,-0.210,0.568,0.117,0.0015,-0.0015
391,0.0098,0.0058,-0.0025,-1.48,2.56,0.03,0.006,-0.227,0.314,-0.143,0.0007,-0.0012
401,0.0161,0.0056,-0.0022,-1.47,2.50,0.04,0.006,0.038,0.064,-0.092,0.0010,-0.0012
411,0.0132,-0.0021,-0.0018,-1.40,2.53,0.03,0.006,-0.202,0.204,-0.157,0.0028,0.0009
421,0.0092,-0.0010,-0.0015,-1.42,2.57,0.03,0.008,-0.348,0.112,-0.005,0.0009,-0.0014
431,0.0105,-0.0010,-0.0014,-1.42,2.55,0.03,0.008,0.068,0.384,-0.113,0.0007,-0.0019
441,0.0204,0.0101,-0.0013,-1.52,2.46,0.04,0.008,-0.308,0.144,-0.035,0.0007,-0.0017
450,0.0100,-0.0026,-0.0011,-1.40,2.56,0.03,0.008,-0.177,0.209,0.082,0.0009,-0.0014
461,0.0087,-0.0049,-0.0008,-1.38,2.57,0.03,0.008,-0.382,0.493,-0.033,0.0009,-0.0019
471,0.0089,-0.0034,-0.0006,-1.39,2.57,0.03,0.012,-0.138,0.353,-0.175,0.0011,-0.0016
481,0.0102,-0.0022,-0.0004,-1.41,2.56,0.03,0.012,-0.279,0.168,-0.084,0.0006,-0.0007
491,0.0100,-0.0043,0.0082,-1.39,2.56,0.02,0.012,-0.061,0.278,-0.040,0.0006,-0.0011
501,0.0112,-0.0030,0.0082,-1.40,2.55,0.02,0.012,0.107,0.373,0.098,0.0004,-0.0011
510,0.0085,0.0021,0.0083,-1.45,2.57,0.03,0.012,-0.333,0.141,0.111,0.0024,0.0009
521,0.0086,-0.0005,0.0085,-1.43,2.57,0.02,0.011,-0.381,-0.170,-0.106,0.0017,0.0007
531,0.0075,-0.0005,0.0085,-1.43,2.58,0.02,0.011,-0.191,-0.072,-0.052,0.0006,0.0045
541,0.0187,0.0108,0.0086,-1.52,2.48,0.04,0.011,-0.154,0.322,0.069,0.0005,0.0049
551,0.0146,0.0092,0.0110,-1.51,2.52,0.04,0.011,-0.225,0.314,0.009,0.0005,0.0053
561,0.0081,0.0295,0.0109,-1.68,2.58,0.05,0.011,-0.067,-0.101,0.072,0.0005,0.0053
571,0.0082,0.0307,0.0112,-1.69,2.58,0.05,0.012,-0.107,0.151,-0.235,0.0006,0.0057
581,0.0081,0.0318,0.0112,-1.69,2.57,0.05,0.012,-0.217,0.136,-0.047,0.0004,0.0052
591,0.0086,0.0323,0.0135,-1.69,2.56,0.05,0.012,0.033,0.279,0.111,0.0003,0.0049
600,0.0073,0.0282,0.0142,-1.65,2.58,0.04,0.012,-0.095,0.306,-0.079,0.0002,0.0042
611,0.0072,0.0255,0.0148,-1.62,2.58,0.04,0.012,-0.258,0.267,0.046,0.0015,0.0057
621,0.0072,0.0194,0.0153,-1.57,2.58,0.03,0.009,-0.285,0.172,-0.067,0.0016,0.0009
631,0.0072,0.0211,0.0155,-1.58,2.57,0.03,0.009,-0.101,0.305,-0.101,0.0007,0.0009
641,0.0145,0.0286,0.0152,-1.64,2.51,0.04,0.009,-0.449,0.089,0.183,0.0005,0.0011
651,0.0144,0.0007,0.0090,-1.41,2.51,0.01,0.009,-0.125,0.120,0.363,0.0009,0.0011
661,0.0093,0.0006,0.0095,-1.40,2.56,0.01,0.009,-0.156,0.379,0.151,0.0005,0.0007
671,0.0081,0.0019,0.0099,-1.42,2.56,0.01,0.009,-0.115,0.286,0.051,0.0014,0.0007
681,0.0105,0.0020,0.0104,-1.42,2.55,0.02,0.009,-0.474,0.183,0.274,0.0016,0.0001
691,0.0083,-0.0006,0.0050,-1.40,2.57,0.01,0.009,-0.689,0.271,0.245,0.0011,0.0015
701,0.0130,-0.0006,0.0054,-1.40,2.52,0.02,0.009,-0.059,0.095,-0.062,0.0005,0.0005
710,0.0141,-0.0041,0.0057,-1.37,2.51,0.01,0.009,-0.251,0.182,-0.005,0.0014,0.0007
721,0.0115,0.0042,0.0061,-1.44,2.54,0.02,0.008,-0.208,0.324,-0.376,0.0014,0.0009
731,0.0080,-0.0016,0.0067,-1.40,2.56,0.02,0.008,0.024,0.124,0.146,0.0016,0.0011
740,0.0129,-0.0002,0.0072,-1.40,2.52,0.02,0.008,-0.095,0.404,-0.037,0.0012,0.0007
751,0.0130,0.0009,0.0015,-1.42,2.53,0.02,0.008,-0.174,0.232,0.078,0.0008,0.0019
761,0.0142,0.0021,0.0019,-1.42,2.52,0.01,0.008,-0.155,0.377,-0.153,0.0008,0.0017
771,0.0119,-0.0003,0.0022,-1.40,2.54,0.01,0.007,0.011,0.171,-0.046,0.0016,0.0017
781,0.0095,0.0066,0.0026,-1.46,2.56,0.02,0.007,-0.040,0.328,-0.049,0.0008,0.0040
791,0.0097,0.0052,-0.0032,-1.45,2.56,0.02,0.007,-0.277,0.273,0.077,0.0009,0.0042
800,0.0144,0.0051,-0.0031,-1.45,2.52,0.01,0.007,-0.265,0.089,-0.032,0.0009,0.0050
810,0.0098,0.0175,-0.0030,-1.55,2.56,0.02,0.007,-0.243,0.395,0.001,0.0018,0.0052
821,0.0103,0.0178,-0.0029,-1.55,2.55,0.02,0.009,-0.126,0.379,-0.200,0.0013,0.0033
831,0.0103,0.0219,-0.0029,-1.58,2.55,0.02,0.009,-0.357,0.286,-0.054,0.0009,0.0041
841,0.0150,0.0222,-0.0027,-1.58,2.51,0.03,0.009,-0.345,0.330,0.413,0.0010,0.0043
850,0.0124,0.0103,-0.0010,-1.49,2.53,0.02,0.009,-0.275,0.409,0.121,0.0010,0.0052
861,0.0102,0.0145,-0.0007,-1.52,2.55,0.02,0.009,-0.208,0.528,-0.008,0.0011,0.0054
871,0.0109,0.0146,-0.0004,-1.52,2.55,0.02,0.010,-0.054,0.398,0.020,0.0018,0.0047
881,0.0111,0.0187,-0.0002,-1.56,2.55,0.02,0.010,0.007,0.035,-0.531,0.0008,0.0044
891,0.0117,0.0189,0.0028,-1.56,2.54,0.02,0.010,-0.150,0.284,0.076,0.0008,0.0053
901,0.0154,0.0140,0.0032,-1.52,2.51,0.02,0.010,-0.272,0.307,-0.360,0.0010,0.0044
911,0.0098,0.0123,0.0037,-1.50,2.55,0.02,0.010,-0.368,0.113,-0.022,0.0015,0.0051
921,0.0096,0.0169,0.0039,-1.54,2.56,0.02,0.009,-0.239,0.198,0.089,0.0017,0.0055
931,0.0110,0.0110,0.0045,-1.49,2.55,0.01,0.009,-0.118,0.409,-0.221,0.0017,0.0014
941,0.0136,0.0143,0.0047,-1.51,2.53,0.01,0.009,-0.335,0.589,-0.043,0.0017,0.0021
950,0.0147,0.0162,0.0039,-1.53,2.52,0.02,0.009,-0.374,0.332,0.134,0.0019,0.0021
961,0.0145,-0.0076,0.0047,-1.34,2.52,0.00,0.009,0.002,0.539,-0.129,0.0017,0.0021
970,0.0141,-0.0034,0.0050,-1.38,2.52,0.00,0.010,-0.243,0.357,0.254,0.0010,0.0004
981,0.0152,-0.0034,0.0053,-1.38,2.51,0.00,0.010,-0.211,0.075,0.043,0.0011,0.0003
991,0.0137,-0.0032,0.0065,-1.38,2.53,0.00,0.010,-0.271,0.504,0.027,0.0018,0.0033
1000,0.0099,-0.0130,0.0068,-1.30,2.56,-0.00,0.010,-0.538,0.329,-0.098,0.0011,0.0001
1010,0.0136,0.0033,0.0073,-1.43,2.53,0.01,0.010,-0.330,-0.157,0.030,0.0013,0.0001
1020,0.0099,-0.0138,0.0077,-1.30,2.55,-0.00,0.008,-0.071,0.212,0.087,0.0027,0.0033
1030,0.0110,-0.0130,0.0079,-1.31,2.54,-0.00,0.008,-0.343,0.514,-0.059,0.0016,0.0022
1040,0.0181,0.0043,0.0085,-1.45,2.49,0.01,0.008,-0.241,0.207,-0.113,0.0010,0.0003
1050,0.0190,-0.0021,0.0036,-1.40,2.48,0.00,0.008,-0.229,0.198,0.105,0.0005,0.0013
1060,0.0127,-0.0022,0.0038,-1.40,2.53,0.00,0.008,0.018,0.530,-0.161,0.0012,0.0022
1070,0.0091,-0.0129,0.0042,-1.32,2.56,-0.00,0.008,-0.062,-0.139,0.112,0.0016,0.0032
1080,0.0068,-0.0066,0.0046,-1.37,2.58,0.00,0.008,-0.197,0.196,0.274,0.0010,0.0001
1091,0.0105,-0.0017,0.0010,-1.41,2.55,0.00,0.008,-0.217,0.418,-0.209,0.0011,-0.0001
