time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y
9,-0.0155,-0.0224,0.0000,-0.58,-0.68,-36.17,0.008,0.089,0.022,-0.100,0.7589,1.0934
9,-0.0089,-0.0042,0.0010,-0.73,-0.63,-36.13,0.008,-0.181,0.164,-0.209,0.7593,1.0939
9,-0.0049,-0.0035,-0.0026,-0.75,-0.66,-36.10,0.008,-0.287,0.159,-0.206,0.7601,1.0947
9,-0.0080,-0.0066,-0.0025,-0.71,-0.65,-36.06,0.008,-0.115,0.221,-0.078,0.7595,1.0946
9,-0.0053,-0.0034,-0.0024,-0.75,-0.65,-36.03,0.008,-0.077,0.415,0.117,0.7608,1.0874
9,-0.0003,0.0008,-0.0022,-0.79,-0.66,-36.00,0.010,-0.066,-0.134,-0.055,0.7604,1.0850
9,-0.0034,0.0000,-0.0020,-0.78,-0.65,-35.96,0.010,-0.197,0.155,0.025,0.7608,1.0848
9,0.0041,-0.0395,-0.0018,-0.57,-0.87,-35.93,0.010,-0.003,0.046,-0.172,0.7606,1.0846
9,0.0020,-0.0512,0.0002,-0.49,-0.91,-35.89,0.010,0.176,0.260,-0.392,0.7615,1.0869
9,0.0039,-0.0506,0.0002,-0.51,-0.91,-35.86,0.008,-0.073,0.336,0.106,0.7605,1.0863
9,0.0033,-0.0495,0.0004,-0.52,-0.90,-35.82,0.008,-0.097,0.249,-0.022,0.7566,1.0791
9,0.0083,-0.0352,0.0019,-0.63,-0.86,-35.79,0.008,-0.222,0.008,-0.001,0.7571,1.0783
9,0.0027,-0.0373,-0.0014,-0.59,-0.83,-35.75,0.008,-0.198,0.191,-0.269,0.7565,1.0782
9,-0.0182,-0.0750,-0.0032,-0.26,-0.87,-35.71,0.008,-0.248,0.255,0.157,0.7573,1.0782
9,-0.0146,-0.0763,-0.0029,-0.28,-0.89,-35.67,0.008,-0.397,-0.155,0.130,0.7574,1.0799
9,-0.0169,-0.0735,-0.0023,-0.29,-0.86,-35.64,0.009,0.048,0.107,-0.108,0.7570,1.0774
9,-0.0119,-0.0706,-0.0016,-0.34,-0.88,-35.61,0.009,-0.269,-0.008,0.269,0.7568,1.0790
10,-0.0100,-0.0584,0.0001,-0.43,-0.83,-35.58,0.009,-0.116,0.320,-0.004,0.7573,1.0797
10,-0.0120,-0.0697,-0.0008,-0.36,-0.86,-35.54,0.009,-0.344,0.114,0.270,0.7562,1.0785
10,-0.0121,-0.0579,0.0005,-0.44,-0.81,-35.50,0.006,-0.427,0.160,-0.056,0.7575,1.0789
10,-0.0087,-0.0517,0.0011,-0.50,-0.80,-35.47,0.006,-0.187,-0.012,0.007,0.7555,1.0762
10,-0.0141,-0.0563,0.0008,-0.45,-0.78,-35.43,0.006,0.156,-0.056,-0.136,0.7542,1.0744
10,-0.0064,-0.0517,-0.0053,-0.52,-0.81,-35.40,0.006,-0.280,0.000,0.205,0.7541,1.0742
10,-0.0164,-0.0642,-0.0060,-0.40,-0.80,-35.36,0.006,-0.088,0.261,0.272,0.7542,1.0746
10,-0.0226,-0.0717,-0.0067,-0.32,-0.79,-35.32,0.006,-0.194,0.096,-0.059,0.7536,1.0735
10,-0.0220,-0.0699,-0.0061,-0.34,-0.78,-35.29,0.010,-0.023,0.345,0.102,0.7531,1.0728
10,-0.0203,-0.0646,-0.0051,-0.39,-0.77,-35.25,0.010,-0.081,0.203,0.057,0.7544,1.0744
10,-0.0223,-0.0681,-0.0055,-0.37,-0.77,-35.21,0.010,-0.073,-0.052,0.082,0.7544,1.0749
10,-0.0236,-0.0690,-0.0001,-0.36,-0.76,-35.18,0.010,0.090,0.372,0.138,0.7549,1.0751
10,-0.0159,-0.0569,0.0015,-0.48,-0.75,-35.15,0.008,-0.284,-0.005,0.131,0.7538,1.0726
10,-0.0144,-0.0522,0.0021,-0.53,-0.74,-35.11,0.008,0.028,0.369,-0.107,0.7541,1.0751
10,-0.0110,-0.0488,0.0024,-0.57,-0.74,-35.08,0.008,-0.248,0.503,0.233,0.7550,1.0745
10,-0.0159,-0.0605,-0.0003,-0.47,-0.76,-35.04,0.008,0.154,0.287,0.089,0.7543,1.0735
10,-0.0132,-0.0440,0.0010,-0.60,-0.70,-35.01,0.008,-0.006,0.220,0.198,0.7548,1.0749
10,-0.0077,-0.0454,0.0010,-0.61,-0.74,-34.98,0.008,0.156,-0.082,0.014,0.7524,1.0716
10,-0.0111,-0.0490,0.0010,-0.58,-0.73,-34.94,0.011,0.080,0.385,-0.124,0.7520,1.0717
10,-0.0077,-0.0390,0.0021,-0.66,-0.71,-34.91,0.011,-0.134,0.276,-0.278,0.7520,1.0720
10,-0.0198,-0.0558,0.0014,-0.49,-0.71,-34.86,0.011,-0.146,0.046,0.272,0.7521,1.0722
10,-0.0204,-0.0524,0.0069,-0.52,-0.68,-34.83,0.011,-0.008,0.132,-0.218,0.7532,1.0719
10,-0.0195,-0.0488,0.0072,-0.55,-0.67,-34.80,0.011,-0.270,0.173,0.390,0.7516,1.0707
10,-0.0179,-0.0458,0.0075,-0.58,-0.66,-34.77,0.011,0.136,-0.011,-0.151,0.7524,1.0725
10,-0.0109,-0.0452,0.0078,-0.62,-0.71,-34.73,0.011,-0.015,0.152,-0.405,0.7525,1.0724
10,-0.0185,-0.0497,0.0094,-0.56,-0.67,-34.70,0.011,-0.028,0.246,0.114,0.7536,1.0724
10,-0.0136,-0.0378,0.0102,-0.66,-0.65,-34.66,0.011,-0.159,0.349,0.038,0.7517,1.0707
10,-0.0120,-0.0367,0.0102,-0.68,-0.66,-34.63,0.011,-0.142,0.202,0.155,0.7526,1.0720
10,-0.0058,-0.0346,0.0104,-0.72,-0.69,-34.60,0.012,-0.354,0.138,0.255,0.7532,1.0747
11,-0.0157,-0.0421,0.0103,-0.63,-0.66,-34.56,0.012,0.030,0.239,-0.214,0.7504,1.0703
11,-0.0096,-0.0325,0.0113,-0.72,-0.65,-34.53,0.012,-0.127,0.000,0.065,0.7505,1.0727
11,-0.0057,-0.0162,0.0135,-0.84,-0.61,-34.50,0.012,-0.071,0.226,-0.246,0.7504,1.0724
11,-0.0206,-0.0401,0.0132,-0.62,-0.61,-34.46,0.008,-0.067,-0.301,0.113,0.7502,1.0727
11,-0.0184,-0.0246,0.0143,-0.73,-0.56,-34.43,0.008,-0.012,0.262,-0.077,0.7510,1.0719
11,-0.0183,-0.0245,0.0145,-0.73,-0.56,-34.39,0.008,0.091,0.241,-0.309,0.7508,1.0720
11,-0.0184,-0.0222,0.0054,-0.75,-0.55,-34.36,0.008,-0.019,0.229,-0.294,0.7508,1.0723
11,-0.0129,-0.0254,0.0056,-0.75,-0.60,-34.33,0.008,-0.147,0.099,0.084,0.7497,1.0723
11,-0.0129,-0.0235,0.0058,-0.76,-0.59,-34.29,0.008,0.163,0.237,-0.301,0.7503,1.0724
11,-0.0120,-0.0207,0.0061,-0.78,-0.58,-34.26,0.007,0.015,0.068,-0.064,0.7466,1.0658
11,-0.0169,-0.0200,0.0060,-0.77,-0.54,-34.23,0.007,-0.147,0.256,-0.170,0.7475,1.0675
11,-0.0126,-0.0183,0.0064,-0.80,-0.57,-34.20,0.007,-0.264,-0.115,-0.006,0.7481,1.0676
11,-0.0322,-0.0532,-0.0041,-0.48,-0.60,-34.16,0.007,0.023,0.105,-0.185,0.7480,1.0675
11,-0.0259,-0.0416,-0.0027,-0.59,-0.59,-34.13,0.008,0.197,0.418,-0.051,0.7486,1.0723
11,-0.0213,-0.0391,-0.0022,-0.63,-0.61,-34.10,0.008,0.168,0.289,-0.257,0.7485,1.0717
11,-0.0208,-0.0380,-0.0020,-0.64,-0.61,-34.06,0.008,-0.116,0.222,-0.012,0.7483,1.0715
11,-0.0162,-0.0105,-0.0035,-0.85,-0.51,-34.03,0.008,0.026,0.248,-0.254,0.7478,1.0719
11,-0.0161,-0.0135,-0.0032,-0.82,-0.53,-34.00,0.008,0.118,0.228,-0.049,0.7486,1.0727
11,-0.0161,-0.0135,-0.0032,-0.82,-0.53,-33.96,0.008,-0.285,-0.231,-0.031,0.7500,1.0732
11,-0.0181,-0.0105,-0.0032,-0.84,-0.51,-33.93,0.011,0.086,-0.108,-0.358,0.7513,1.0760
11,-0.0126,-0.0055,-0.0031,-0.89,-0.52,-33.90,0.011,-0.010,0.235,0.085,0.7518,1.0783
11,-0.0044,-0.0029,-0.0031,-0.94,-0.57,-33.86,0.011,0.038,0.278,-0.124,0.7516,1.0784
11,0.0032,0.0123,0.0018,-1.08,-0.55,-33.83,0.011,0.023,-0.091,-0.180,0.7513,1.0779
11,0.0060,0.0244,0.0016,-1.17,-0.51,-33.80,0.010,0.010,0.037,-0.043,0.7513,1.0781
11,0.0051,0.0240,0.0020,-1.15,-0.51,-33.76,0.010,0.040,0.034,-0.095,0.7524,1.0776
11,0.0034,0.0201,0.0027,-1.11,-0.52,-33.73,0.010,-0.022,0.283,-0.022,0.7510,1.0788
11,0.0037,0.0205,0.0033,-1.11,-0.52,-33.70,0.010,-0.206,0.275,-0.113,0.7515,1.0787
11,0.0096,0.0174,0.0035,-1.11,-0.57,-33.67,0.010,0.146,0.074,-0.375,0.7514,1.0785
11,0.0021,0.0232,0.0037,-1.11,-0.49,-33.64,0.010,-0.083,0.212,0.162,0.7515,1.0775
11,0.0051,0.0221,0.0038,-1.11,-0.52,-33.60,0.007,0.026,0.145,-0.325,0.7503,1.0780
12,0.0043,0.0204,0.0040,-1.09,-0.52,-33.57,0.007,-0.267,0.189,0.415,0.7523,1.0791
12,0.0053,0.0146,0.0043,-1.05,-0.56,-33.54,0.007,-0.083,0.181,-0.032,0.7520,1.0790
12,-0.0015,0.0170,-0.0028,-1.03,-0.50,-33.51,0.007,0.212,0.369,-0.169,0.7524,1.0793
12,0.0095,0.0220,-0.0030,-1.11,-0.56,-33.47,0.008,-0.080,0.161,0.104,-0.0000,-0.0000
12,0.0077,0.0208,-0.0027,-1.09,-0.55,-33.44,0.008,-0.301,0.261,0.023,-0.0001,0.0001
12,0.0101,0.0213,-0.0025,-1.10,-0.57,-33.41,0.008,-0.129,0.185,-0.079,-0.0001,0.0001
12,-0.0002,-0.0003,0.0000,0.00,0.00,-0.00,0.008,-0.442,-0.036,0.163,-0.0001,-0.0000
12,-0.0080,0.0066,0.0002,-0.01,0.00,-0.00,0.008,-0.329,0.046,0.044,-0.0001,0.0000
12,-0.0062,0.0038,0.0003,-0.00,-0.01,0.00,0.008,0.223,0.450,-0.178,0.0001,-0.0001
12,-0.0045,-0.0025,0.0005,0.05,-0.05,0.00,0.007,-0.401,0.084,0.302,0.0001,-0.0014
12,-0.0051,-0.0027,0.0004,0.03,-0.05,0.00,0.007,-0.005,0.162,-0.066,0.0001,-0.0040
12,0.0007,-0.0052,0.0004,0.05,-0.18,-0.00,0.007,-0.049,0.071,0.338,0.0003,-0.0048
12,-0.0001,-0.0313,-0.0004,0.60,-0.19,0.00,0.007,0.404,0.218,0.118,0.0001,-0.0049
12,-0.0007,-0.0745,-0.0025,1.58,-0.19,0.00,0.009,-0.343,0.284,0.282,-0.0000,-0.0053
12,0.0020,-0.0792,-0.0027,1.60,-0.27,0.01,0.009,-0.095,0.407,0.120,0.0001,-0.0064
12,-0.0016,-0.0727,-0.0015,1.31,-0.18,0.01,0.009,-0.177,0.276,0.307,0.0002,-0.0103
12,-0.0036,-0.0706,0.0008,1.16,-0.14,0.01,0.009,-0.314,0.165,-0.158,0.0003,-0.0114
12,-0.0021,-0.0798,0.0005,1.32,-0.20,0.01,0.009,0.011,0.198,0.025,0.0000,-0.0118
12,-0.0009,-0.1235,-0.0040,2.43,-0.26,0.01,0.009,-0.253,0.073,0.039,0.0003,-0.0124
12,0.0003,-0.1273,-0.0037,2.38,-0.32,0.01,0.011,-0.015,0.314,-0.101,0.0002,-0.0138
12,-0.0037,-0.1217,-0.0019,2.07,-0.22,0.01,0.011,-0.400,0.364,0.408,0.0008,-0.0145
12,-0.0000,-0.1343,-0.0034,2.27,-0.33,0.01,0.011,0.194,0.107,-0.107,0.0011,-0.0178
12,-0.0020,-0.1411,0.0038,2.29,-0.29,0.02,0.011,-0.257,0.033,-0.178,0.0017,-0.0159
12,0.0058,-0.1372,0.0055,2.05,-0.50,0.01,0.010,-0.056,0.180,-0.309,0.0017,-0.0165
12,0.0073,-0.1486,0.0044,2.21,-0.53,0.02,0.010,-0.095,0.223,0.145,0.0014,-0.0156
12,0.0146,-0.1316,0.0083,1.66,-0.72,0.01,0.010,0.069,0.025,0.183,0.0010,-0.0164
12,0.0135,-0.1274,0.0103,1.45,-0.68,0.01,0.010,-0.065,0.037,-0.271,0.0016,-0.0167
12,0.0084,-0.1069,0.0130,0.86,-0.56,0.00,0.010,-0.074,0.182,-0.051,0.0018,-0.0161
12,0.0037,-0.1077,0.0133,0.80,-0.45,0.01,0.010,-0.123,0.239,-0.158,0.0014,-0.0172
12,0.0095,-0.1022,0.0141,0.61,-0.58,0.00,0.009,-0.033,0.098,-0.168,0.0012,-0.0171
12,0.0108,-0.0889,0.0154,0.26,-0.60,-0.00,0.009,-0.265,0.254,0.040,0.0012,-0.0156
13,0.0059,-0.0922,0.0155,0.29,-0.49,-0.00,0.009,0.111,0.069,-0.286,0.0010,-0.0156
13,0.0032,-0.0847,0.0105,0.09,-0.44,-0.00,0.009,0.061,0.157,-0.084,0.0014,-0.0156
13,0.0031,-0.0642,0.0114,-0.36,-0.44,-0.01,0.012,-0.235,0.116,0.184,0.0019,-0.0175
13,0.0010,-0.0589,0.0116,-0.48,-0.39,-0.01,0.012,0.192,0.032,-0.043,0.0008,-0.0177
13,0.0047,-0.0539,0.0118,-0.59,-0.47,-0.01,0.012,-0.348,0.516,-0.025,0.0008,-0.0163
13,0.0082,-0.0668,0.0147,-0.35,-0.54,-0.01,0.012,-0.086,0.216,0.017,0.0010,-0.0154
13,-0.0019,-0.0631,0.0150,-0.43,-0.34,-0.01,0.012,-0.189,0.246,-0.066,0.0014,-0.0174
13,-0.0019,-0.0464,0.0151,-0.75,-0.35,-0.01,0.012,-0.184,0.244,0.213,0.0010,-0.0158
13,-0.0002,-0.0348,0.0149,-0.97,-0.39,-0.01,0.011,0.103,0.049,-0.105,0.0017,-0.0218
13,0.0032,-0.0480,0.0152,-0.72,-0.45,-0.01,0.011,-0.083,0.035,0.156,0.0003,-0.0218
13,-0.0010,-0.0311,0.0152,-1.02,-0.39,-0.01,0.011,0.038,0.183,0.052,-0.0010,-0.0206
13,0.0044,-0.0769,0.0121,-0.23,-0.49,-0.01,0.011,-0.043,-0.009,-0.112,-0.0012,-0.0211
13,-0.0067,-0.0713,0.0127,-0.34,-0.30,-0.01,0.011,0.104,-0.023,-0.084,-0.0027,-0.0210
13,-0.0168,-0.0572,0.0135,-0.59,-0.14,-0.01,0.011,-0.142,0.286,-0.101,-0.0029,-0.0215
13,-0.0173,-0.0575,0.0137,-0.59,-0.14,-0.01,0.011,0.077,0.549,-0.004,-0.0025,-0.0224
13,-0.0274,-0.0523,0.0106,-0.67,0.01,-0.01,0.011,-0.247,0.362,0.067,-0.0025,-0.0214
13,-0.0282,-0.0524,0.0106,-0.67,0.01,-0.01,0.011,-0.270,0.038,0.150,-0.0024,-0.0229
13,-0.0227,-0.0516,0.0110,-0.69,-0.09,-0.01,0.011,-0.321,0.263,0.037,-0.0010,-0.0199
13,-0.0231,-0.0451,0.0113,-0.78,-0.09,-0.02,0.010,-0.257,0.190,-0.012,-0.0017,-0.0203
13,-0.0200,-0.0486,0.0117,-0.74,-0.15,-0.01,0.010,-0.149,0.227,-0.135,-0.0012,-0.0220
13,-0.0117,-0.0281,0.0127,-1.03,-0.29,-0.01,0.010,-0.083,0.156,-0.033,-0.0013,-0.0217
13,-0.0149,-0.0270,0.0067,-1.05,-0.25,-0.01,0.010,0.017,0.239,0.272,-0.0017,-0.0200
13,-0.0124,-0.0384,0.0067,-0.89,-0.29,-0.01,0.007,0.024,0.337,-0.355,-0.0006,-0.0217
13,-0.0118,-0.0316,0.0069,-0.98,-0.31,-0.01,0.007,-0.021,-0.106,-0.040,-0.0006,-0.0198
13,-0.0147,-0.0203,0.0070,-1.13,-0.28,-0.01,0.007,-0.336,0.017,-0.172,-0.0013,-0.0206
22,-0.0071,-0.0297,-0.0030,-1.00,-0.39,-0.01,0.007,-0.121,-0.043,-0.380,-0.0003,-0.0213
32,-0.0066,-0.0153,-0.0028,-1.18,-0.40,-0.01,0.007,0.003,0.498,0.171,-0.0013,-0.0207
42,-0.0113,-0.0184,-0.0025,-1.13,-0.35,-0.01,0.007,0.304,0.197,-0.107,-0.0020,-0.0177
53,-0.0040,-0.0212,-0.0023,-1.09,-0.44,-0.01,0.005,-0.065,0.254,-0.324,0.0015,-0.0229
62,-0.0101,-0.0158,-0.0022,-1.15,-0.36,-0.01,0.005,0.005,0.077,-0.296,-0.0012,-0.0197
72,-0.0142,0.0050,-0.0026,-1.39,-0.32,-0.02,0.005,0.211,0.336,-0.065,-0.0013,-0.0197
82,0.0082,-0.0265,-0.0129,-1.00,-0.59,-0.01,0.005,-0.054,0.326,0.023,-0.0010,-0.0195
91,-0.0091,-0.0045,-0.0121,-1.26,-0.39,-0.02,0.009,-0.077,0.361,0.210,-0.0010,-0.0205
102,-0.0094,-0.0035,-0.0121,-1.26,-0.39,-0.02,0.009,0.441,0.400,-0.149,-0.0015,-0.0194
112,-0.0073,-0.0008,-0.0120,-1.28,-0.42,-0.02,0.009,-0.076,0.257,0.267,-0.0012,-0.0195
122,-0.0067,-0.0062,-0.0084,-1.21,-0.43,-0.02,0.009,-0.100,-0.118,-0.002,-0.0007,-0.0207
132,-0.0092,0.0011,-0.0082,-1.28,-0.40,-0.02,0.009,-0.497,0.621,0.282,-0.0001,-0.0207
142,-0.0073,0.0019,-0.0081,-1.28,-0.43,-0.02,0.009,0.164,0.385,-0.151,-0.0006,-0.0192
152,-0.0040,-0.0048,-0.0079,-1.19,-0.47,-0.01,0.009,-0.199,0.513,0.177,-0.0001,-0.0200
162,-0.0006,-0.0042,-0.0078,-1.20,-0.51,-0.01,0.009,-0.223,0.088,0.082,-0.0011,-0.0205
172,-0.0031,0.0053,-0.0076,-1.29,-0.48,-0.01,0.009,-0.072,0.005,0.060,-0.0006,-0.0205
182,-0.0001,0.0013,-0.0043,-1.24,-0.52,-0.01,0.009,-0.078,0.109,0.122,-0.0008,-0.0195
192,-0.0059,-0.0010,-0.0042,-1.21,-0.46,-0.01,0.008,-0.225,0.436,0.237,-0.0011,-0.0193
202,-0.0027,-0.0002,-0.0039,-1.21,-0.49,-0.01,0.008,-0.296,0.266,-0.042,0.0040,-0.0215
211,-0.0039,0.0062,-0.0036,-1.27,-0.48,-0.01,0.008,0.036,0.261,-0.148,0.0039,-0.0241
222,-0.0050,0.0081,-0.0035,-1.28,-0.47,-0.01,0.008,-0.167,0.295,0.044,0.0039,-0.0236
232,0.0237,-0.0034,-0.0033,-1.15,-0.77,0.01,0.008,0.062,0.093,-0.068,0.0036,-0.0236
242,0.0227,-0.0173,-0.0033,-1.00,-0.76,0.01,0.008,-0.094,0.203,-0.199,0.0043,-0.0293
252,0.0216,-0.0131,-0.0030,-1.04,-0.75,0.01,0.012,-0.107,0.140,0.262,0.0041,-0.0325
262,0.0194,-0.0119,-0.0027,-1.04,-0.72,0.00,0.012,-0.052,0.003,-0.443,0.0036,-0.0329
271,0.0224,-0.0427,-0.0034,-0.73,-0.75,0.01,0.012,-0.255,0.131,-0.083,0.0024,-0.0302
281,0.0202,-0.0585,0.0053,-0.57,-0.72,0.01,0.012,0.032,0.098,-0.153,0.0026,-0.0325
291,0.0167,-0.0578,0.0057,-0.58,-0.68,0.01,0.010,-0.085,-0.070,-0.201,0.0028,-0.0275
301,0.0095,-0.0401,0.0078,-0.76,-0.61,-0.00,0.010,0.013,0.180,-0.112,0.0030,-0.0277
311,0.0105,-0.0505,0.0073,-0.66,-0.62,0.00,0.010,-0.154,0.126,-0.055,0.0039,-0.0277
322,0.0117,-0.0205,0.0090,-0.95,-0.63,-0.01,0.010,0.012,0.382,0.074,0.0029,-0.0264
331,0.0121,-0.0202,0.0091,-0.95,-0.63,-0.01,0.010,-0.148,0.414,-0.046,0.0041,-0.0259
341,0.0171,-0.0185,0.0092,-0.97,-0.67,-0.00,0.010,-0.013,0.247,0.108,0.0024,-0.0199
352,0.0111,-0.0103,0.0095,-1.04,-0.62,-0.01,0.009,-0.032,0.047,-0.044,0.0011,-0.0161
362,0.0174,-0.0064,0.0093,-1.07,-0.67,-0.01,0.009,-0.034,0.075,-0.243,0.0019,-0.0221
372,0.0074,0.0273,0.0093,-1.38,-0.58,-0.02,0.009,-0.132,0.221,-0.007,0.0021,-0.0231
382,0.0005,0.0474,0.0043,-1.56,-0.51,-0.03,0.009,-0.458,0.338,0.402,0.0021,-0.0222
391,0.0044,0.0136,0.0076,-1.23,-0.55,-0.02,0.010,0.157,0.020,-0.071,0.0021,-0.0215
403,0.0055,0.0084,0.0080,-1.17,-0.56,-0.02,0.010,-0.239,0.186,-0.188,0.0016,-0.0234
412,0.0053,0.0137,0.0080,-1.22,-0.56,-0.02,0.010,-0.144,0.420,0.150,0.0012,-0.0225
422,0.0050,0.0175,0.0065,-1.24,-0.56,-0.02,0.010,0.033,-0.112,-0.301,0.0014,-0.0234
431,0.0022,0.0070,0.0069,-1.14,-0.53,-0.02,0.010,-0.318,0.418,-0.024,0.0014,-0.0215
442,-0.0006,0.0124,0.0069,-1.18,-0.51,-0.02,0.010,0.129,0.046,0.013,0.0021,-0.0216
452,0.0006,0.0072,0.0070,-1.13,-0.52,-0.02,0.008,0.061,-0.095,-0.057,0.0014,-0.0207
462,0.0005,0.0175,0.0069,-1.22,-0.53,-0.02,0.008,-0.146,0.141,-0.140,0.0016,-0.0232
472,0.0043,0.0172,0.0071,-1.21,-0.56,-0.02,0.008,0.039,-0.130,0.026,0.0019,-0.0216
482,0.0003,0.0218,0.0007,-1.24,-0.53,-0.02,0.008,-0.014,-0.150,0.105,0.0016,-0.0226
492,0.0016,0.0075,0.0015,-1.11,-0.54,-0.02,0.008,0.133,0.374,0.131,0.0016,-0.0233
502,0.0029,0.0163,0.0014,-1.18,-0.55,-0.02,0.008,-0.146,0.143,-0.266,0.0012,-0.0235
512,0.0015,0.0110,0.0014,-1.13,-0.54,-0.02,0.008,0.048,0.196,-0.066,0.0014,-0.0229
522,0.0014,0.0073,-0.0024,-1.09,-0.54,-0.02,0.008,0.041,-0.147,0.044,0.0016,-0.0235
531,-0.0011,0.0057,-0.0024,-1.08,-0.51,-0.02,0.008,-0.066,0.291,0.381,0.0016,-0.0204
542,0.0001,0.0094,-0.0021,-1.10,-0.53,-0.02,0.008,-0.083,-0.037,-0.175,0.0021,-0.0195
551,0.0013,0.0059,-0.0018,-1.07,-0.54,-0.02,0.009,-0.153,0.022,0.031,0.0016,-0.0216
561,0.0013,0.0227,-0.0019,-1.21,-0.54,-0.03,0.009,0.060,0.071,-0.157,0.0027,-0.0211
571,0.0037,0.0268,-0.0020,-1.24,-0.56,-0.02,0.009,-0.176,0.069,-0.154,0.0027,-0.0203
581,0.0012,0.0153,-0.0012,-1.13,-0.54,-0.02,0.009,0.103,0.154,-0.070,0.0016,-0.0212
591,0.0071,0.0175,-0.0013,-1.14,-0.59,-0.02,0.012,0.052,0.159,-0.076,0.0016,-0.0196
602,0.0069,0.0217,-0.0013,-1.17,-0.58,-0.02,0.012,-0.139,0.148,-0.191,0.0008,-0.0170
612,0.0008,0.0163,-0.0008,-1.12,-0.53,-0.02,0.012,-0.137,0.327,-0.029,-0.0003,-0.0131
621,0.0007,0.0244,0.0055,-1.18,-0.53,-0.03,0.012,-0.047,0.183,-0.200,-0.0004,-0.0125
631,-0.0039,0.0376,0.0053,-1.29,-0.49,-0.03,0.012,-0.242,0.068,-0.284,0.0001,-0.0128
642,-0.0095,0.0571,0.0039,-1.45,-0.44,-0.04,0.012,0.012,0.058,-0.106,0.0001,-0.0119
651,-0.0094,0.0580,0.0038,-1.45,-0.44,-0.04,0.011,-0.029,0.499,0.078,0.0001,-0.0127
661,-0.0065,0.0545,0.0046,-1.41,-0.47,-0.04,0.011,0.157,-0.039,-0.176,-0.0008,-0.0139
671,-0.0062,0.0573,0.0047,-1.42,-0.48,-0.04,0.011,-0.292,0.076,0.523,-0.0006,-0.0123
681,-0.0060,0.0516,0.0071,-1.36,-0.48,-0.04,0.011,-0.202,0.429,0.001,-0.0003,-0.0121
690,-0.0104,0.0436,0.0078,-1.28,-0.45,-0.04,0.006,-0.221,-0.018,-0.126,-0.0006,-0.0132
701,-0.0085,0.0502,0.0075,-1.33,-0.46,-0.04,0.006,-0.092,0.093,0.090,0.0030,-0.0179
711,-0.0067,0.0495,0.0077,-1.31,-0.48,-0.03,0.006,0.055,-0.002,-0.160,0.0026,-0.0157
721,-0.0077,0.0423,-0.0025,-1.25,-0.48,-0.03,0.006,-0.039,0.240,-0.191,0.0026,-0.0164
731,0.0114,0.0162,-0.0010,-1.02,-0.64,-0.02,0.006,-0.082,0.043,0.326,-0.0014,-0.0124
741,0.0086,0.0273,-0.0009,-1.11,-0.62,-0.02,0.006,0.158,0.019,-0.218,-0.0012,-0.0081
751,0.0083,0.0228,-0.0008,-1.07,-0.61,-0.02,0.009,-0.189,0.185,-0.001,0.0001,-0.0125
761,-0.0127,0.0430,-0.0009,-1.23,-0.43,-0.03,0.009,-0.389,0.101,0.194,-0.0009,-0.0171
772,-0.0110,0.0644,-0.0024,-1.41,-0.45,-0.03,0.009,-0.013,0.180,-0.021,-0.0007,-0.0164
781,-0.0035,0.0389,0.0001,-1.18,-0.51,-0.03,0.009,-0.091,0.302,-0.084,-0.0007,-0.0169
791,-0.0089,0.0133,0.0016,-0.96,-0.47,-0.03,0.012,-0.397,0.075,0.105,-0.0013,-0.0162
801,-0.0072,0.0165,0.0022,-0.98,-0.48,-0.03,0.012,-0.275,0.285,0.066,-0.0000,-0.0168
811,-0.0068,0.0133,0.0023,-0.96,-0.49,-0.03,0.012,0.001,0.180,-0.081,-0.0007,-0.0164
821,-0.0098,0.0167,0.0070,-0.98,-0.46,-0.03,0.012,-0.055,0.116,-0.127,-0.0007,-0.0162
831,-0.0024,0.0123,0.0072,-0.94,-0.53,-0.02,0.012,-0.197,0.030,0.114,-0.0009,-0.0162
841,-0.0055,0.0144,0.0069,-0.96,-0.50,-0.03,0.012,-0.186,0.301,0.048,-0.0013,-0.0181
851,-0.0052,0.0148,0.0069,-0.96,-0.50,-0.03,0.010,-0.023,0.267,0.124,-0.0000,-0.0229
862,-0.0061,0.0144,0.0072,-0.95,-0.50,-0.03,0.010,-0.176,0.405,-0.050,-0.0009,-0.0196
871,-0.0081,0.0032,0.0074,-0.86,-0.48,-0.03,0.010,0.017,0.492,-0.034,0.0006,-0.0196
881,-0.0006,-0.0227,0.0048,-0.65,-0.54,-0.02,0.010,0.177,0.014,-0.353,0.0008,-0.0199
891,-0.0052,-0.0038,0.0058,-0.80,-0.51,-0.03,0.010,-0.140,0.255,-0.142,0.0032,-0.0197
901,0.0033,-0.0034,0.0061,-0.80,-0.58,-0.02,0.010,0.009,0.348,0.021,0.0038,-0.0224
911,0.0044,-0.0044,0.0062,-0.79,-0.59,-0.02,0.010,-0.010,0.166,-0.094,0.0038,-0.0209
921,0.0170,-0.0032,0.0040,-0.80,-0.69,-0.02,0.010,-0.356,0.270,0.005,0.0040,-0.0209
930,0.0198,-0.0181,0.0039,-0.68,-0.71,-0.02,0.010,0.112,0.144,-0.107,0.0040,-0.0207
941,0.0191,-0.0094,0.0042,-0.76,-0.70,-0.02,0.010,0.049,0.017,0.175,0.0038,-0.0255
