# meta:t_zero=scenario_start
t,cf231_active.a_res_x,cf231_active.a_res_y,cf231_active.a_res_z,cf231_active.acc_x,cf231_active.acc_y,cf231_active.acc_z,cf231_active.alp_x,cf231_active.alp_y,cf231_active.alp_z,cf231_active.ctrltarget_x,cf231_active.ctrltarget_y,cf231_active.ctrltarget_z,cf231_active.e_r_norm,cf231_active.e_r_x,cf231_active.e_r_y,cf231_active.e_r_z,cf231_active.f_res_x,cf231_active.f_res_y,cf231_active.f_res_z,cf231_active.gyro_x,cf231_active.gyro_y,cf231_active.gyro_z,cf231_active.motor_m1,cf231_active.motor_m2,cf231_active.motor_m3,cf231_active.motor_m4,cf231_active.pitch_deg,cf231_active.rnn_clamped,cf231_active.rnn_pred_x,cf231_active.rnn_pred_y,cf231_active.rnn_pred_z,cf231_active.roll_deg,cf231_active.tau_x,cf231_active.tau_y,cf231_active.tau_z,cf231_active.vx,cf231_active.vy,cf231_active.vz,cf231_active.x,cf231_active.y,cf231_active.yaw_deg,cf231_active.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m2,cf_second.motor_m3,cf_second.motor_m4,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf231_active_cf_second.vx,rel.cf231_active_cf_second.vy,rel.cf231_active_cf_second.vz,rel.cf231_active_cf_second.x,rel.cf231_active_cf_second.y,rel.cf231_active_cf_second.z,rel.cf_second_cf231_active.vx,rel.cf_second_cf231_active.vy,rel.cf_second_cf231_active.vz,rel.cf_second_cf231_active.x,rel.cf_second_cf231_active.y,rel.cf_second_cf231_active.z
10.544000,0.131807,0.146435,-0.445465,0.016063,0.014423,0.994060,2.065479,-1.489961,0.538330,-0.000000,0.446649,1.000000,0.071908,-0.064748,-0.030864,0.003559,0.005404,0.006004,-0.018264,4.504875,-4.242476,-0.355313,37621.486174,38341.976370,40557.574661,38812.372046,0.520702,0.000000,0.000000,0.000000,0.000000,1.288553,0.000000,0.000000,0.000000,-0.013090,-0.359269,0.001468,-0.003236,0.470191,0.216709,0.976019,0.000000,0.000000,0.000000,-0.002830,-0.007467,1.002229,1.873672,1.498016,0.292572,-0.000000,0.160965,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.556673,4.098620,-0.484834,50936.348731,53346.146193,52062.243147,57685.301015,0.074550,0.000000,0.000000,0.000000,0.000000,-0.760840,0.000405,-0.000029,-0.000011,-0.003704,0.357741,0.009516,-0.000041,0.133893,0.082195,1.180116,-0.009386,-0.717010,-0.008049,-0.003195,0.336298,-0.204098,0.009386,0.717010,0.008049,0.003195,-0.336298,0.204098
10.546000,0.151945,0.157719,-0.459163,0.016402,0.013587,0.991219,-0.096282,-1.550895,-2.418954,-0.000000,0.446649,1.000000,0.065156,-0.056860,-0.031606,0.003654,0.006230,0.006466,-0.018826,4.303685,-4.361940,-0.671755,37654.184777,38538.570856,40388.007511,38737.005508,0.545335,0.000000,0.000000,0.000000,0.000000,1.306677,0.000000,0.000000,0.000000,-0.013568,-0.360499,0.001566,-0.003310,0.468173,0.218205,0.976027,0.000000,0.000000,0.000000,-0.002833,-0.008374,1.002227,1.873672,1.498016,0.292572,-0.000000,0.161763,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.990314,3.464298,-0.642578,50838.477697,53414.146266,52048.218880,57717.171680,0.074550,0.000000,0.000000,0.000000,0.000000,-0.760840,0.000405,-0.000029,-0.000011,-0.003674,0.357820,0.009421,-0.000033,0.133915,0.082195,1.180093,-0.009895,-0.718319,-0.007855,-0.003277,0.334258,-0.204066,0.009895,0.718319,0.007855,0.003277,-0.334258,0.204066
10.548000,0.162876,0.155572,-0.464741,0.016636,0.013812,0.992202,-7.599982,1.708078,-2.031634,-0.000000,0.446649,1.000000,0.065632,-0.057528,-0.031373,0.003657,0.006678,0.006378,-0.019054,3.237773,-4.087549,-0.804456,37592.191213,38516.439341,40389.963555,38825.829256,0.543482,0.000000,0.000000,0.000000,0.000000,1.301781,0.000000,0.000000,0.000000,-0.013303,-0.359789,0.001536,-0.003239,0.468361,0.218436,0.976021,0.000000,0.000000,0.000000,-0.002394,-0.009244,1.002256,1.873672,1.498016,0.292572,-0.000000,0.161763,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.684568,3.493981,-0.607077,50868.635671,53414.246951,52047.098069,57696.313516,0.074550,0.000000,0.000000,0.000000,0.000000,-0.760840,0.000405,-0.000029,-0.000011,-0.003674,0.357820,0.009421,-0.000033,0.133915,0.082195,1.180093,-0.009629,-0.717609,-0.007885,-0.003206,0.334447,-0.204072,0.009629,0.717609,0.007885,0.003206,-0.334447,0.204072
10.550000,0.166908,0.150319,-0.484242,0.014952,0.014516,0.994046,-11.577133,2.378582,1.272495,-0.000000,0.445144,1.000000,0.071243,-0.063960,-0.031047,0.003626,0.006843,0.006163,-0.019854,2.011685,-3.854661,-0.586798,37516.830923,38318.953117,40565.083292,38934.417456,0.541145,0.000000,0.000000,0.000000,0.000000,1.295608,0.000000,0.000000,0.000000,-0.012967,-0.358894,0.001499,-0.003150,0.468598,0.218726,0.976013,0.000000,0.000000,0.000000,-0.001879,-0.009912,1.002058,1.873672,1.498016,0.292572,-0.000000,0.161763,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.557413,3.815912,-0.479764,50899.979757,53325.253543,52087.127024,57702.487348,0.037389,0.000000,0.000000,0.000000,0.000000,-0.777309,0.000405,-0.000029,-0.000011,-0.003782,0.358908,0.009684,-0.000064,0.136899,0.077099,1.180173,-0.009186,-0.717802,-0.008185,-0.003086,0.331700,-0.204160,0.009186,0.717802,0.008185,0.003086,-0.331700,0.204160
10.552000,0.162808,0.149643,-0.505563,0.012002,0.013313,0.993937,-5.974770,2.331264,3.836145,-0.000000,0.443232,1.000000,0.077637,-0.071067,-0.031050,0.003579,0.006675,0.006135,-0.020728,1.517228,-3.548451,-0.094086,37515.644654,38070.594340,40792.759958,38963.461216,0.541145,0.000000,0.000000,0.000000,0.000000,1.295608,0.000000,0.000000,0.000000,-0.012967,-0.358894,0.001499,-0.003150,0.468598,0.218726,0.976013,0.000000,0.000000,0.000000,-0.001699,-0.009997,1.002426,1.873672,1.498016,0.292572,-0.000000,0.161763,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.742532,3.425526,-0.570563,50833.223866,53356.555720,52083.478304,57726.397436,0.029911,0.000000,0.000000,0.000000,0.000000,-0.780623,0.000405,-0.000029,-0.000011,-0.003803,0.359127,0.009737,-0.000070,0.137499,0.076074,1.180189,-0.009164,-0.718021,-0.008238,-0.003080,0.331099,-0.204176,0.009164,0.718021,0.008238,0.003080,-0.331099,0.204176
10.554000,0.145468,0.147395,-0.495452,0.007381,0.008817,0.993186,-2.400069,4.834291,4.906327,-0.000000,0.443232,1.000000,0.071925,-0.064378,-0.031662,0.003586,0.005964,0.006043,-0.020314,1.134250,-2.871292,0.456834,37764.287864,38026.916750,40822.461384,38752.684052,0.560584,0.000000,0.000000,0.000000,0.000000,1.309978,0.000000,0.000000,0.000000,-0.013411,-0.359967,0.001144,-0.003216,0.466847,0.215897,0.976018,0.000000,0.000000,0.000000,-0.002276,-0.009892,1.003705,1.873672,1.498016,0.292572,-0.000000,0.164610,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.940087,3.075612,-0.819804,50755.809500,53478.113694,51992.274886,57769.143507,0.029122,0.000000,0.000000,0.000000,0.000000,-0.775067,0.000405,-0.000029,-0.000011,-0.003691,0.358334,0.009392,-0.000040,0.137286,0.076303,1.180108,-0.009720,-0.718301,-0.008248,-0.003175,0.329561,-0.204090,0.009720,0.718301,0.008248,0.003175,-0.329561,0.204090
10.556000,0.114408,0.129441,-0.465187,0.004265,0.004402,0.992884,-7.527532,6.720997,3.143871,-0.000000,0.443232,1.000000,0.065858,-0.057262,-0.032332,0.003592,0.004691,0.005307,-0.019073,0.066670,-2.212687,0.732407,37929.267337,38036.611055,40804.146734,38620.484422,0.581106,0.000000,0.000000,0.000000,0.000000,1.325148,0.000000,0.000000,0.000000,-0.013878,-0.361100,0.000768,-0.003285,0.464998,0.212909,0.976024,0.000000,0.000000,0.000000,-0.003293,-0.009760,1.004337,1.873672,1.498016,0.292572,-0.000000,0.165196,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.460603,3.173298,-0.838502,50738.680873,53465.583160,51999.050936,57789.957380,0.028959,0.000000,0.000000,0.000000,0.000000,-0.773923,0.000405,-0.000029,-0.000011,-0.003668,0.358170,0.009321,-0.000034,0.137243,0.076350,1.180091,-0.010211,-0.719270,-0.008553,-0.003250,0.327756,-0.204067,0.010211,0.719270,0.008553,0.003250,-0.327756,0.204067
10.558000,0.079375,0.096661,-0.460398,0.001543,-0.000156,0.992003,-11.486410,0.785544,-0.008005,-0.000000,0.443232,1.000000,0.065739,-0.057223,-0.032160,0.003597,0.003254,0.003963,-0.018876,-1.113472,-2.310977,0.652787,37874.872093,38020.756708,40821.677102,38675.780859,0.581106,0.000000,0.000000,0.000000,0.000000,1.325148,0.000000,0.000000,0.000000,-0.013635,-0.361098,0.000742,-0.003220,0.464999,0.212909,0.976019,0.000000,0.000000,0.000000,-0.004625,-0.009949,1.004696,1.873672,1.498016,0.292572,-0.000000,0.165196,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.752642,3.067839,-0.501527,50847.777665,53345.831228,52136.489641,57701.543204,0.028959,0.000000,0.000000,0.000000,0.000000,-0.773923,0.000405,-0.000029,-0.000011,-0.003668,0.358170,0.009321,-0.000034,0.137243,0.076350,1.180091,-0.009967,-0.719269,-0.008579,-0.003186,0.327756,-0.204073,0.009967,0.719269,0.008579,0.003186,-0.327756,0.204073
10.560000,0.045959,0.054119,-0.489591,-0.000565,-0.003852,0.991371,-3.735153,-2.606345,-2.338348,-0.000000,0.441769,1.000000,0.070303,-0.062485,-0.031897,0.003572,0.001884,0.002219,-0.020073,-1.004479,-2.581513,0.351304,37716.307692,38023.196581,40835.384615,38830.230769,0.581106,0.000000,0.000000,0.000000,0.000000,1.325148,0.000000,0.000000,0.000000,-0.013326,-0.361097,0.000710,-0.003138,0.464999,0.212909,0.976012,0.000000,0.000000,0.000000,-0.006468,-0.010622,1.004924,1.873672,1.498016,0.292572,-0.000000,0.165196,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.910311,2.657682,-0.247962,50871.011640,53231.189777,52268.943320,57660.514170,-0.001030,0.000000,0.000000,0.000000,0.000000,-0.800123,0.000405,-0.000029,-0.000011,-0.003713,0.359354,0.009587,-0.000067,0.140437,0.070035,1.180176,-0.009613,-0.720450,-0.008878,-0.003071,0.324562,-0.204164,0.009613,0.720450,0.008878,0.003071,-0.324562,0.204164
10.562000,0.016328,0.006731,-0.527653,-0.000941,-0.004546,0.992780,14.989785,1.832987,-3.185578,-0.000000,0.439807,1.000000,0.076631,-0.069588,-0.031897,0.003528,0.000669,0.000276,-0.021634,1.051523,-2.180715,-0.031643,37583.336095,38060.863801,40783.345935,38991.545831,0.581106,0.000000,0.000000,0.000000,0.000000,1.325148,0.000000,0.000000,0.000000,-0.013326,-0.361097,0.000710,-0.003138,0.464999,0.212909,0.976012,0.000000,0.000000,0.000000,-0.008056,-0.011101,1.003800,1.873672,1.498016,0.292572,-0.000000,0.165196,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-4.247321,2.193838,-0.304742,50807.976881,53250.573045,52286.508116,57676.294638,-0.004729,0.000000,0.000000,0.000000,0.000000,-0.803355,0.000405,-0.000029,-0.000011,-0.003719,0.359500,0.009620,-0.000071,0.140831,0.069256,1.180186,-0.009607,-0.720596,-0.008911,-0.003067,0.324168,-0.204174,0.009607,0.720596,0.008911,0.003067,-0.324168,0.204174
10.564000,-0.000254,-0.023489,-0.542111,-0.000008,-0.003425,0.993222,13.777860,4.725861,-2.519742,-0.000000,0.439807,1.000000,0.070317,-0.062182,-0.032432,0.003610,-0.000010,-0.000963,-0.022227,2.217914,-1.756083,-0.316089,37689.315551,38276.895823,40577.916960,38906.787620,0.593732,0.000000,0.000000,0.000000,0.000000,1.325292,0.000000,0.000000,0.000000,-0.013850,-0.362304,0.000293,-0.003212,0.463060,0.214881,0.976013,0.000000,0.000000,0.000000,-0.009093,-0.011058,1.002040,1.873672,1.498016,0.292572,-0.000000,0.168227,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.868737,1.968060,-0.302166,50848.345418,53300.820745,52261.446123,57638.466264,-0.004729,0.000000,0.000000,0.000000,0.000000,-0.803355,0.000405,-0.000029,-0.000011,-0.003599,0.359785,0.009272,-0.000039,0.140908,0.069256,1.180101,-0.010251,-0.722089,-0.008979,-0.003173,0.322152,-0.204088,0.010251,0.722089,0.008979,0.003173,-0.322152,0.204088
10.566000,-0.003350,-0.032000,-0.524887,0.000423,-0.001888,0.992391,0.440012,-3.582541,-2.144127,-0.000000,0.439807,1.000000,0.064815,-0.055702,-0.032935,0.003681,-0.000137,-0.001312,-0.021520,2.062330,-2.506891,-0.540132,37714.976024,38458.188811,40472.449051,38827.696304,0.604685,0.000000,0.000000,0.000000,0.000000,1.325417,0.000000,0.000000,0.000000,-0.014304,-0.363352,-0.000068,-0.003276,0.461377,0.216591,0.976015,0.000000,0.000000,0.000000,-0.009769,-0.010725,1.000680,1.873672,1.498016,0.292572,-0.000000,0.168636,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.917492,2.348988,-0.165754,50965.364964,53282.167883,52248.802920,57577.817518,-0.004729,0.000000,0.000000,0.000000,0.000000,-0.803355,0.000405,-0.000029,-0.000011,-0.003583,0.359824,0.009225,-0.000035,0.140918,0.069256,1.180090,-0.010721,-0.723175,-0.009293,-0.003242,0.320459,-0.204075,0.010721,0.723175,0.009293,0.003242,-0.320459,0.204075
10.568000,0.001733,-0.024302,-0.493159,0.001283,0.000364,0.995117,-5.821298,-11.386507,-0.799174,-0.000000,0.439807,1.000000,0.065118,-0.056177,-0.032722,0.003684,0.000071,-0.000996,-0.020220,1.344986,-3.771481,-0.584873,37638.161355,38475.050299,40525.757968,38832.565737,0.602683,0.000000,0.000000,0.000000,0.000000,1.320949,0.000000,0.000000,0.000000,-0.014018,-0.362707,-0.000088,-0.003200,0.461548,0.216777,0.976011,0.000000,0.000000,0.000000,-0.009279,-0.010780,0.998673,1.873672,1.498016,0.292572,-0.000000,0.168636,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.411778,2.687767,-0.300675,50955.450832,53333.992940,52165.148764,57609.305598,-0.004729,0.000000,0.000000,0.000000,0.000000,-0.803355,0.000405,-0.000029,-0.000011,-0.003583,0.359824,0.009225,-0.000035,0.140918,0.069256,1.180090,-0.010435,-0.722530,-0.009314,-0.003166,0.320631,-0.204079,0.010435,0.722530,0.009314,0.003166,-0.320631,0.204079
10.570000,0.009470,-0.007421,-0.463099,0.002966,0.001098,0.998203,-10.718485,-7.528533,1.233442,-0.000000,0.437958,1.000000,0.071414,-0.063409,-0.032522,0.003645,0.000388,-0.000304,-0.018987,-0.110392,-4.388513,-0.367640,37511.714430,38285.344601,40743.960646,38932.595358,0.600945,0.000000,0.000000,0.000000,0.000000,1.317072,0.000000,0.000000,0.000000,-0.013769,-0.362147,-0.000106,-0.003134,0.461697,0.216939,0.976007,0.000000,0.000000,0.000000,-0.008753,-0.011460,0.996893,1.873672,1.498016,0.292572,-0.000000,0.168636,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.422155,2.294856,-0.396326,50854.364279,53335.180121,52178.739152,57659.937941,-0.027289,0.000000,0.000000,0.000000,0.000000,-0.837763,0.000405,-0.000029,-0.000011,-0.003577,0.361121,0.009480,-0.000068,0.144307,0.066370,1.180178,-0.010193,-0.723267,-0.009586,-0.003066,0.317391,-0.204171,0.010193,0.723267,0.009586,0.003066,-0.317391,0.204171
10.572000,0.020683,0.010595,-0.442592,0.003977,0.001855,0.997804,-15.082452,-1.820286,3.699856,-0.000000,0.436372,1.000000,0.076566,-0.069205,-0.032558,0.003608,0.000848,0.000434,-0.018146,-1.686425,-4.643350,0.070296,37465.709091,38052.200000,40985.672727,38966.909091,0.600945,0.000000,0.000000,0.000000,0.000000,1.317072,0.000000,0.000000,0.000000,-0.013769,-0.362147,-0.000106,-0.003134,0.461697,0.216939,0.976007,0.000000,0.000000,0.000000,-0.008549,-0.011702,0.995627,1.873672,1.498016,0.292572,-0.000000,0.168636,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.305554,1.522178,-0.312767,50853.554134,53340.554134,52239.244094,57607.458661,-0.028730,0.000000,0.000000,0.000000,0.000000,-0.839960,0.000405,-0.000029,-0.000011,-0.003576,0.361203,0.009496,-0.000070,0.144523,0.066186,1.180183,-0.010193,-0.723350,-0.009602,-0.003064,0.317174,-0.204176,0.010193,0.723350,0.009602,0.003064,-0.317174,0.204176
10.574000,0.033942,0.023232,-0.437293,0.006199,0.004434,0.997491,-1.747057,-3.017250,1.827905,-0.000000,0.436372,1.000000,0.069851,-0.061187,-0.033292,0.003623,0.001392,0.000953,-0.017929,-1.416520,-4.969553,0.149920,37605.374810,38192.708649,40897.098634,38790.007081,0.621519,0.000000,0.000000,0.000000,0.000000,1.320620,0.000000,0.000000,0.000000,-0.014365,-0.363466,-0.000378,-0.003218,0.459566,0.214481,0.976005,0.000000,0.000000,0.000000,-0.008300,-0.011423,0.995010,1.873672,1.498016,0.292572,-0.000000,0.171893,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.323775,1.060291,-0.294529,50869.109295,53379.717569,52240.222676,57564.282431,-0.028730,0.000000,0.000000,0.000000,0.000000,-0.839960,0.000405,-0.000029,-0.000011,-0.003576,0.361203,0.009496,-0.000070,0.144523,0.066186,1.180183,-0.010789,-0.724669,-0.009875,-0.003148,0.315043,-0.204178,0.010789,0.724669,0.009875,0.003148,-0.315043,0.204178
10.576000,0.048864,0.037120,-0.447763,0.007797,0.007135,0.998530,8.333185,3.486190,-3.173034,-0.000000,0.436372,1.000000,0.065122,-0.055516,-0.033847,0.003633,0.002003,0.001522,-0.018358,-0.591553,-4.175805,-0.324181,37625.812903,38408.277419,40664.709677,38802.722581,0.636009,0.000000,0.000000,0.000000,0.000000,1.323119,0.000000,0.000000,0.000000,-0.014785,-0.364395,-0.000570,-0.003277,0.458065,0.212750,0.976004,0.000000,0.000000,0.000000,-0.008339,-0.011058,0.995476,1.873672,1.498016,0.292572,-0.000000,0.172085,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-2.742104,0.772953,-0.499350,50778.515697,53454.992795,52193.284611,57621.367473,-0.029655,0.000000,0.000000,0.000000,0.000000,-0.833133,0.000405,-0.000029,-0.000011,-0.003445,0.360229,0.009103,-0.000035,0.144261,0.066435,1.180091,-0.011340,-0.724624,-0.009674,-0.003242,0.313803,-0.204087,0.011340,0.724624,0.009674,0.003242,-0.313803,0.204087
10.578000,0.064374,0.055558,-0.449617,0.005631,0.005977,1.000625,2.221788,17.260875,-4.575705,-0.000000,0.436372,1.000000,0.064871,-0.055334,-0.033662,0.003639,0.002639,0.002278,-0.018434,-0.724182,-1.906305,-0.696623,37608.035570,38422.817199,40510.686177,38964.038721,0.636009,0.000000,0.000000,0.000000,0.000000,1.323119,0.000000,0.000000,0.000000,-0.014502,-0.364461,-0.000573,-0.003202,0.458047,0.212750,0.976003,0.000000,0.000000,0.000000,-0.008274,-0.010578,0.996184,1.873672,1.498016,0.292572,-0.000000,0.172085,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.251936,0.500394,-0.812606,50627.070336,53549.336391,52116.542304,57716.329256,-0.029680,0.000000,0.000000,0.000000,0.000000,-0.832945,0.000405,-0.000029,-0.000011,-0.003441,0.360202,0.009092,-0.000034,0.144254,0.066442,1.180089,-0.011061,-0.724663,-0.009666,-0.003168,0.313793,-0.204086,0.011061,0.724663,0.009666,0.003168,-0.313793,0.204086
10.580000,0.070501,0.069231,-0.434783,0.003086,0.003206,1.000079,-5.034102,24.118169,0.638904,-0.000000,0.434520,1.000000,0.070529,-0.061904,-0.033470,0.003605,0.002891,0.002838,-0.017826,-1.194677,0.586375,-0.447072,37628.614205,38168.701705,40606.039773,39109.025000,0.636009,0.000000,0.000000,0.000000,0.000000,1.323119,0.000000,0.000000,0.000000,-0.014248,-0.364520,-0.000576,-0.003135,0.458031,0.212750,0.976002,0.000000,0.000000,0.000000,-0.008652,-0.009776,0.996713,1.873672,1.498016,0.292572,-0.000000,0.172085,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.616849,0.481238,-1.000088,50493.181102,53558.785433,52102.214567,57821.877953,-0.045015,0.000000,0.000000,0.000000,0.000000,-0.857698,0.000405,-0.000029,-0.000011,-0.003392,0.361622,0.008700,-0.000068,0.147863,0.062334,1.180178,-0.010856,-0.726143,-0.009276,-0.003066,0.310168,-0.204176,0.010856,0.726143,0.009276,0.003066,-0.310168,0.204176
10.582000,0.057056,0.062702,-0.429449,0.001338,0.000818,0.998258,-0.224232,5.108114,5.268900,-0.000000,0.432931,1.000000,0.075513,-0.067584,-0.033494,0.003570,0.002339,0.002571,-0.017607,-1.172705,0.658577,0.179464,37690.397715,37930.160955,40833.061786,39057.216511,0.636009,0.000000,0.000000,0.000000,0.000000,1.323119,0.000000,0.000000,0.000000,-0.014248,-0.364520,-0.000576,-0.003135,0.458031,0.212750,0.976002,0.000000,0.000000,0.000000,-0.009662,-0.008679,0.998629,1.873672,1.498016,0.292572,-0.000000,0.172085,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.963992,0.559757,-0.728915,50583.732283,53451.501969,52209.498031,57760.854331,-0.045015,0.000000,0.000000,0.000000,0.000000,-0.857698,0.000405,-0.000029,-0.000011,-0.003392,0.361622,0.008700,-0.000068,0.147863,0.062334,1.180178,-0.010856,-0.726143,-0.009276,-0.003066,0.310168,-0.204176,0.010856,0.726143,0.009276,0.003066,-0.310168,0.204176
10.584000,0.036710,0.042368,-0.438434,0.000735,0.000569,0.997461,0.251910,-11.877532,2.394753,-0.000000,0.432931,1.000000,0.068243,-0.058890,-0.034103,0.003590,0.001505,0.001737,-0.017976,-1.207078,-0.710915,0.289405,37803.217544,38089.991980,40774.065163,38837.196992,0.646893,0.000000,0.000000,0.000000,0.000000,1.316936,0.000000,0.000000,0.000000,-0.014930,-0.365953,-0.000661,-0.003228,0.455720,0.211069,0.975998,0.000000,0.000000,0.000000,-0.010839,-0.007370,0.999897,1.873672,1.498016,0.292572,-0.000000,0.175531,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.732901,0.921887,-0.053350,50899.882264,53249.710965,52398.335018,57558.714502,-0.045015,0.000000,0.000000,0.000000,0.000000,-0.857698,0.000405,-0.000029,-0.000011,-0.003262,0.361884,0.008322,-0.000033,0.147933,0.062334,1.180086,-0.011668,-0.727837,-0.008983,-0.003195,0.307787,-0.204088,0.011668,0.727837,0.008983,0.003195,-0.307787,0.204088
10.586000,0.019880,0.023785,-0.438454,-0.000338,-0.000041,0.997476,-3.686923,-5.611544,-2.088252,-0.000000,0.432931,1.000000,0.063962,-0.053730,-0.034514,0.003601,0.000815,0.000975,-0.017977,-1.813692,-0.846360,0.039969,37795.752624,38222.776612,40665.508246,38819.595202,0.653229,0.000000,0.000000,0.000000,0.000000,1.313337,0.000000,0.000000,0.000000,-0.015327,-0.366787,-0.000710,-0.003282,0.454375,0.210091,0.975995,0.000000,0.000000,0.000000,-0.011803,-0.006226,1.000778,1.873672,1.498016,0.292572,-0.000000,0.175544,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.344984,0.863484,0.292340,51043.781928,53151.293791,52504.334175,57444.060071,-0.045015,0.000000,0.000000,0.000000,0.000000,-0.857698,0.000405,-0.000029,-0.000011,-0.003261,0.361885,0.008321,-0.000033,0.147934,0.062334,1.180086,-0.012066,-0.728672,-0.009031,-0.003249,0.306441,-0.204091,0.012066,0.728672,0.009031,0.003249,-0.306441,0.204091
10.588000,0.008618,0.013125,-0.434990,-0.000787,-0.000307,0.994667,-6.098909,5.756639,-1.282153,-0.000000,0.432931,1.000000,0.064318,-0.054312,-0.034260,0.003603,0.000353,0.000538,-0.017835,-2.355367,-0.282825,-0.023611,37776.109890,38190.505495,40656.532967,38882.115385,0.650812,0.000000,0.000000,0.000000,0.000000,1.308037,0.000000,0.000000,0.000000,-0.014983,-0.366025,-0.000705,-0.003191,0.454578,0.210281,0.975997,0.000000,0.000000,0.000000,-0.011878,-0.005794,1.001214,1.873672,1.498016,0.292572,-0.000000,0.175544,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.242269,0.328259,0.100509,50951.550278,53239.797372,52458.295099,57477.792319,-0.045329,0.000000,0.000000,0.000000,0.000000,-0.859403,0.000405,-0.000029,-0.000011,-0.003258,0.361954,0.008314,-0.000035,0.148106,0.062134,1.180090,-0.011725,-0.727979,-0.009020,-0.003156,0.306472,-0.204093,0.011725,0.727979,0.009020,0.003156,-0.306472,0.204093
10.590000,0.001302,0.008729,-0.459820,0.000074,0.000884,0.991184,-3.013352,-1.386870,0.427757,-0.000000,0.430739,1.000000,0.071519,-0.062684,-0.034122,0.003555,0.000053,0.000358,-0.018853,-2.739359,-0.814103,0.019022,37623.886878,38057.321267,40819.303167,39011.838612,0.649404,0.000000,0.000000,0.000000,0.000000,1.304950,0.000000,0.000000,0.000000,-0.014782,-0.365581,-0.000703,-0.003137,0.454696,0.210392,0.975998,0.000000,0.000000,0.000000,-0.012061,-0.005889,1.001120,1.873672,1.498016,0.292572,-0.000000,0.175544,1.650010,0.011303,-0.011303,0.000003,-0.000056,0.000000,0.000000,0.000000,-3.354518,-0.026170,-0.275798,50740.119425,53336.854807,52383.430129,57615.082755,-0.051619,0.000000,0.000000,0.000000,0.000000,-0.893592,0.000405,-0.000029,-0.000011,-0.003186,0.363351,0.008182,-0.000065,0.151560,0.058114,1.180168,-0.011596,-0.728932,-0.008885,-0.003072,0.303137,-0.204171,0.011596,0.728932,0.008885,0.003072,-0.303137,0.204171
