# timestamp,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,motion.deltaX,motion.deltaY,motion.std,range.zrange,stateEstimate.qw,stateEstimate.qx,stateEstimate.qy,stateEstimate.qz,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.x,stateEstimate.y,stateEstimate.z
6.047300000000177533e-02,1.868646219372749329e-02,-1.643308787606656551e-03,9.950062036514282227e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.144900000000052404e-02,nan,nan,nan,8.563794136047363281e+00,1.905901432037353516e+00,4.945019260048866272e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.147000000000116260e-02,1.492550317198038101e-02,-4.201712086796760559e-03,9.932938218116760254e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.243600000000151112e-02,nan,nan,nan,8.616410255432128906e+00,1.857115030288696289e+00,4.913413524627685547e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.245500000000174523e-02,9.564246051013469696e-03,-6.670677103102207184e-03,9.916161298751831055e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.347600000000239162e-02,nan,nan,nan,8.558197975158691406e+00,1.728070616722106934e+00,5.170270055532455444e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.349599999999919198e-02,7.778088562190532684e-03,-5.956557579338550568e-03,9.887704849243164062e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.442499999999927451e-02,nan,nan,nan,8.568848609924316406e+00,1.763568997383117676e+00,1.030822321772575378e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.444599999999990614e-02,6.961659993976354599e-03,-3.816080745309591293e-03,9.863090515136718750e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.542400000000270222e-02,nan,nan,nan,8.628294944763183594e+00,1.738289237022399902e+00,2.196686118841171265e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.544299999999930728e-02,5.146096926182508469e-03,-2.148611936718225479e-03,9.858320355415344238e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.640100000000165315e-02,nan,nan,nan,8.596590995788574219e+00,1.431557655334472656e+00,4.003087282180786133e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.642000000000189419e-02,6.534490734338760376e-03,2.027311362326145172e-03,9.858487248420715332e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.657300000000032636e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.997229576110839844e-01,-1.950478367507457733e-02,3.260401543229818344e-03,-1.268681790679693222e-02,-2.378223091363906860e-02,4.257132485508918762e-02,5.756860971450805664e-02,6.190869025886058807e-03,-3.059417568147182465e-02,1.080011129379272461e+00
6.739700000000084512e-02,nan,nan,nan,8.618825912475585938e+00,1.245732545852661133e+00,6.298002004623413086e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.741600000000107229e-02,9.836062788963317871e-03,7.124653551727533340e-03,9.860774278640747070e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.843000000000029615e-02,nan,nan,nan,8.832424163818359375e+00,1.229683399200439453e+00,8.578639030456542969e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.844900000000052331e-02,1.201164629310369492e-02,9.593737311661243439e-03,9.879199266433715820e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.937600000000020140e-02,nan,nan,nan,9.083828926086425781e+00,1.072025060653686523e+00,1.000906467437744141e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.939500000000044244e-02,1.653996668756008148e-02,1.333570573478937149e-02,9.900829195976257324e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.036600000000180211e-02,nan,nan,nan,9.358118057250976562e+00,9.751777052879333496e-01,9.940851926803588867e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.038600000000223844e-02,2.268880978226661682e-02,1.823882199823856354e-02,9.909995198249816895e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.135800000000017129e-02,nan,nan,nan,9.736647605895996094e+00,1.016209959983825684e+00,8.528732061386108398e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.137700000000041234e-02,2.543644420802593231e-02,1.792916655540466309e-02,9.916419386863708496e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.235200000000259479e-02,nan,nan,nan,9.995231628417968750e+00,8.499937057495117188e-01,6.772550344467163086e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.237099999999918598e-02,2.650523371994495392e-02,1.536935474723577499e-02,9.914937019348144531e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.338600000000224111e-02,nan,nan,nan,1.005700683593750000e+01,6.434937119483947754e-01,5.762506723403930664e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.340500000000246827e-02,2.782759070396423340e-02,1.494120899587869644e-02,9.890283346176147461e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.433400000000256469e-02,nan,nan,nan,1.020768737792968750e+01,6.861708760261535645e-01,5.868936777114868164e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.435499999999956033e-02,2.596803754568099976e-02,1.137165166437625885e-02,9.859635829925537109e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.501300000000264701e-02,nan,nan,nan,nan,nan,nan,-3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.532500000000072471e-02,nan,nan,nan,1.042496776580810547e+01,6.717659235000610352e-01,6.701918244361877441e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.534500000000116104e-02,2.183796837925910950e-02,6.256736349314451218e-03,9.838395714759826660e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.631799999999930306e-02,nan,nan,nan,1.053354644775390625e+01,4.939778745174407959e-01,7.569579482078552246e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.633699999999953023e-02,1.816279627382755280e-02,5.346185527741909027e-03,9.807294607162475586e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.649000000000159838e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.997335672378540039e-01,-1.896056532859802246e-02,3.162381239235401154e-03,-1.269655860960483551e-02,-3.180348128080368042e-02,5.260651558637619019e-02,5.662638321518898010e-02,-1.494906959123909473e-03,-2.477539703249931335e-02,1.080579161643981934e+00
7.730400000000008098e-02,nan,nan,nan,1.075164508819580078e+01,4.122416675090789795e-01,7.843683958053588867e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.732300000000032203e-02,1.259438600391149521e-02,2.931332914158701897e-03,9.769842028617858887e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.834200000000055009e-02,nan,nan,nan,1.110725307464599609e+01,2.717538774013519287e-01,7.268470525741577148e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.836100000000079113e-02,5.864326376467943192e-03,-1.812975271604955196e-03,9.756151437759399414e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.929000000000087367e-02,nan,nan,nan,1.128466701507568359e+01,-9.695774316787719727e-02,6.043815612792968750e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.930900000000110084e-02,2.253067679703235626e-03,9.284546649723779410e-06,9.761777520179748535e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.027600000000166547e-02,nan,nan,nan,1.139801788330078125e+01,-4.254055023193359375e-01,4.725739359855651855e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.029500000000189264e-02,1.229595392942428589e-03,5.220124963670969009e-03,9.775274395942687988e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.127500000000145719e-02,nan,nan,nan,1.162788581848144531e+01,-6.987843513488769531e-01,3.970974087715148926e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.129500000000189353e-02,9.791502961888909340e-04,7.235120050609111786e-03,9.805647134780883789e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.226200000000244428e-02,nan,nan,nan,1.167836189270019531e+01,-1.102992892265319824e+00,4.054876267910003662e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.228299999999945380e-02,3.038975875824689865e-03,1.245908625423908234e-02,9.844793081283569336e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.329900000000270421e-02,nan,nan,nan,1.155808830261230469e+01,-1.367437124252319336e+00,4.620232880115509033e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.331999999999971374e-02,6.884131580591201782e-03,2.012645639479160309e-02,9.873418211936950684e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.405299999999987781e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.078000000000000000e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.425200000000040990e-02,nan,nan,nan,1.159002113342285156e+01,-1.266568064689636230e+00,5.149111151695251465e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.427300000000104152e-02,1.075821090489625931e-02,2.281327918171882629e-02,9.900697469711303711e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.495100000000092855e-02,nan,nan,nan,nan,nan,nan,-0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.524500000000262423e-02,nan,nan,nan,1.160926628112792969e+01,-1.041250348091125488e+00,5.534300208091735840e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.526399999999921542e-02,1.539127063006162643e-02,2.657163888216018677e-02,9.935472607612609863e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.622500000000218878e-02,nan,nan,nan,1.149482917785644531e+01,-7.878573536872863770e-01,5.665116906166076660e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.624599999999918443e-02,2.009470202028751373e-02,3.316681459546089172e-02,9.955283403396606445e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.640300000000206149e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.997681975364685059e-01,-1.711951196193695068e-02,3.165454370900988579e-03,-1.258873660117387772e-02,-3.036068193614482880e-02,5.921792984008789062e-02,4.737612977623939514e-02,-2.024548128247261047e-03,-2.406261861324310303e-02,1.080451846122741699e+00
8.721500000000013963e-02,nan,nan,nan,1.154130649566650391e+01,-4.125531613826751709e-01,5.252498388290405273e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.723400000000038068e-02,2.248553745448589325e-02,3.270247951149940491e-02,9.953001141548156738e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.825300000000060874e-02,nan,nan,nan,1.164426803588867188e+01,-1.084899306297302246e-01,4.423497319221496582e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.827200000000084978e-02,2.220071293413639069e-02,2.786320447921752930e-02,9.948738813400268555e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.920200000000114149e-02,nan,nan,nan,1.155328369140625000e+01,-6.451150774955749512e-02,3.599001169204711914e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.922100000000136866e-02,2.062455005943775177e-02,2.572716213762760162e-02,9.943664669990539551e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.018800000000191941e-02,nan,nan,nan,1.154982757568359375e+01,-1.537455320358276367e-01,2.928862273693084717e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.020700000000216046e-02,1.807992160320281982e-02,2.022594586014747620e-02,9.927775263786315918e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.117900000000009331e-02,nan,nan,nan,1.170831298828125000e+01,-3.427108526229858398e-01,2.261200994253158569e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.120000000000072493e-02,1.442687306553125381e-02,1.183858700096607208e-02,9.915308356285095215e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.217000000000188931e-02,nan,nan,nan,1.171728801727294922e+01,-7.147957086563110352e-01,1.464550048112869263e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.218900000000213035e-02,1.072544511407613754e-02,7.291469722986221313e-03,9.908827543258666992e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.320900000000256758e-02,nan,nan,nan,1.171301937103271484e+01,-1.023811459541320801e+00,4.980547353625297546e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.322799999999915876e-02,7.909268140792846680e-03,1.229327055625617504e-03,9.887974262237548828e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.415799999999945047e-02,nan,nan,nan,1.186915111541748047e+01,-1.008271574974060059e+00,-4.299408569931983948e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.417699999999967764e-02,5.590449087321758270e-03,-7.422477472573518753e-03,9.861909747123718262e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.477700000000185976e-02,nan,nan,nan,nan,nan,nan,1.000000000000000000e+00,-0.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.514500000000043756e-02,nan,nan,nan,1.192331218719482422e+01,-8.359788060188293457e-01,-8.861951529979705811e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.516600000000108306e-02,3.982547204941511154e-03,-9.436083026230335236e-03,9.848743677139282227e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.613999999999942037e-02,nan,nan,nan,1.194548511505126953e+01,-6.690677404403686523e-01,-8.009970188140869141e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.615899999999964753e-02,4.359478596597909927e-03,-6.501997355371713638e-03,9.833971858024597168e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.632500000000072948e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.997699856758117676e-01,-1.699723489582538605e-02,3.268546657636761665e-03,-1.258417963981628418e-02,-2.713030390441417694e-02,5.525537207722663879e-02,4.740086197853088379e-02,7.566458079963922501e-04,-2.748931013047695160e-02,1.080453395843505859e+00
9.713000000000102108e-02,nan,nan,nan,1.221813869476318359e+01,-4.398704767227172852e-01,-5.215406417846679688e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.714900000000124825e-02,5.730210803449153900e-03,-4.851886071264743805e-03,9.812710881233215332e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.816700000000128101e-02,nan,nan,nan,1.252143192291259766e+01,-2.758308649063110352e-01,-3.952092677354812622e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.818600000000150818e-02,6.755395792424678802e-03,6.454727554228156805e-05,9.805335402488708496e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.911400000000139543e-02,nan,nan,nan,1.268809890747070312e+01,-3.345990478992462158e-01,-5.645946040749549866e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.913500000000204093e-02,8.765109814703464508e-03,8.107138797640800476e-03,9.805737137794494629e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.001020000000025917e-01,nan,nan,nan,1.288914966583251953e+01,-3.963699638843536377e-01,-1.017100587487220764e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.001209999999991829e-01,1.134599279612302780e-02,1.378541626036167145e-02,9.798185229301452637e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.010960000000013653e-01,nan,nan,nan,1.299680805206298828e+01,-3.271458446979522705e-01,-1.778758615255355835e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.011150000000016064e-01,1.235600747168064117e-02,2.071825414896011353e-02,9.798790216445922852e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.020850000000027707e-01,nan,nan,nan,1.286691093444824219e+01,-3.160812258720397949e-01,-3.030577301979064941e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.021049999999995572e-01,1.305206026881933212e-02,2.940767630934715271e-02,9.812316894531250000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.031209999999991855e-01,nan,nan,nan,1.276241016387939453e+01,-3.441089689731597900e-01,-4.742974638938903809e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.031399999999994127e-01,1.433812826871871948e-02,3.285591676831245422e-02,9.818215966224670410e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.040650000000023223e-01,nan,nan,nan,1.274036312103271484e+01,-3.073523342609405518e-01,-6.309592723846435547e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.040840000000025634e-01,1.407394837588071823e-02,3.209570422768592834e-02,9.821633696556091309e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.046790000000000914e-01,nan,nan,nan,nan,nan,nan,-1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050550000000002870e-01,nan,nan,nan,1.267002010345458984e+01,-3.919309973716735840e-01,-7.036768794059753418e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050760000000009325e-01,1.301949657499790192e-02,3.148180246353149414e-02,9.835857152938842773e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.060499999999992699e-01,nan,nan,nan,1.275221347808837891e+01,-5.909683704376220703e-01,-6.879033446311950684e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.060689999999995109e-01,1.304004527628421783e-02,2.801331505179405212e-02,9.843783974647521973e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.062220000000015652e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.997863769531250000e-01,-1.604251191020011902e-02,3.121544606983661652e-03,-1.257538795471191406e-02,-2.923376858234405518e-02,6.074310839176177979e-02,4.638442397117614746e-02,-1.914617721922695637e-03,-2.501716278493404388e-02,1.080921292304992676e+00
1.070390000000006753e-01,nan,nan,nan,1.305475234985351562e+01,-6.378147006034851074e-01,-6.202568411827087402e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.070590000000011116e-01,1.227035839110612869e-02,2.187180705368518829e-02,9.841778874397277832e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.080820000000021486e-01,nan,nan,nan,1.330846881866455078e+01,-5.983515381813049316e-01,-5.255028605461120605e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.081010000000023896e-01,1.090798154473304749e-02,1.679208502173423767e-02,9.846869707107543945e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.090220000000008405e-01,nan,nan,nan,1.348853969573974609e+01,-5.884826183319091797e-01,-4.433487653732299805e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.090410000000010815e-01,1.153663545846939087e-02,1.067685894668102264e-02,9.847915172576904297e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100120000000024412e-01,nan,nan,nan,1.368081855773925781e+01,-4.316810965538024902e-01,-4.191547036170959473e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100310000000026822e-01,1.245239656418561935e-02,3.393437713384628296e-03,9.835646152496337891e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.110020000000004059e-01,nan,nan,nan,1.374507045745849609e+01,-2.174721956253051758e-01,-4.560872018337249756e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.110210000000006469e-01,1.221522968262434006e-02,-6.788090104237198830e-04,9.830666184425354004e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.119920000000020066e-01,nan,nan,nan,1.370071411132812500e+01,-1.694183945655822754e-01,-5.247144103050231934e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.120130000000026521e-01,1.305286493152379990e-02,-1.895049004815518856e-03,9.829879999160766602e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.130349999999998578e-01,nan,nan,nan,1.370967578887939453e+01,-5.990320444107055664e-02,-5.934501886367797852e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.130540000000000850e-01,1.429864019155502319e-02,-2.744537778198719025e-03,9.816256761550903320e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.139779999999991494e-01,nan,nan,nan,1.370660305023193359e+01,2.426489442586898804e-01,-6.354774832725524902e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.139969999999993905e-01,1.399911195039749146e-02,-1.867949264124035835e-03,9.808786511421203613e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.145380000000004589e-01,nan,nan,nan,nan,nan,nan,-0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.149690000000009593e-01,nan,nan,nan,1.368691635131835938e+01,4.970244467258453369e-01,-6.284574270248413086e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.149940000000024137e-01,1.402389258146286011e-02,6.351673509925603867e-04,9.814671277999877930e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.159590000000025600e-01,nan,nan,nan,1.382036876678466797e+01,7.427114844322204590e-01,-5.817167162895202637e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.159779999999991512e-01,1.423340011388063431e-02,2.818704349920153618e-03,9.811152815818786621e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.161310000000012194e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.998024702072143555e-01,-1.498952973634004593e-02,3.092301078140735626e-03,-1.260446291416883469e-02,-2.799789234995841980e-02,6.560141593217849731e-02,4.451669007539749146e-02,-1.682644244283437729e-03,-2.285522595047950745e-02,1.081375002861022949e+00
