time,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
1.369999,0.000000,0.000000,0.889123,0.000000,0.000000,1.315449,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.379999,0.000000,0.000000,0.902376,0.000000,0.000000,1.325259,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.389999,0.000000,0.000000,0.915727,0.000000,0.000000,1.335069,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.399999,0.000000,0.000000,0.929175,0.000000,0.000000,1.344879,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.409999,0.000000,0.000000,0.942722,0.000000,0.000000,1.354689,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.419999,0.000000,0.000000,0.956367,0.000000,0.000000,1.364499,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.429999,0.000000,0.000000,0.970110,0.000000,0.000000,1.374309,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.439999,0.000000,0.000000,0.983952,0.000000,0.000000,1.384119,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.449999,0.000000,0.000000,0.997891,0.000000,0.000000,1.393929,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.459999,0.000000,0.000000,1.011928,0.000000,0.000000,1.403739,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.469999,0.000000,0.000000,1.026064,0.000000,0.000000,1.413549,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.479999,0.000000,0.000000,1.040297,0.000000,0.000000,1.423359,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.489999,0.000000,0.000000,1.054629,0.000000,0.000000,1.433169,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.499999,0.000000,0.000000,1.069059,0.000000,0.000000,1.442979,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.509999,0.000000,0.000000,1.083587,0.000000,0.000000,1.452789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.519999,0.000000,0.000000,1.098213,0.000000,0.000000,1.462599,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.529999,0.000000,0.000000,1.112937,0.000000,0.000000,1.472409,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.539999,0.000000,0.000000,1.127759,0.000000,0.000000,1.482219,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.549999,0.000000,0.000000,1.142679,0.000000,0.000000,1.492029,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.559999,0.000000,0.000000,1.157698,0.000000,0.000000,1.501839,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.569999,0.000000,0.000000,1.172814,0.000000,0.000000,1.511649,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.579999,0.000000,0.000000,1.188029,0.000000,0.000000,1.521459,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.589999,0.000000,0.000000,1.203341,0.000000,0.000000,1.531268,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.599999,0.000000,0.000000,1.218752,0.000000,0.000000,1.541078,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.609999,0.000000,0.000000,1.234261,0.000000,0.000000,1.550888,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.619999,0.000000,0.000000,1.249868,0.000000,0.000000,1.560698,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.629999,0.000000,0.000000,1.265573,0.000000,0.000000,1.570508,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.639999,0.000000,0.000000,1.281376,0.000000,0.000000,1.580318,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.649999,0.000000,0.000000,1.297278,0.000000,0.000000,1.590128,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.659999,0.000000,0.000000,1.313277,0.000000,0.000000,1.599938,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.669999,0.000000,0.000000,1.329375,0.000000,0.000000,1.609748,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
