t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,yaw,yaw_dot,yaw_ddot,thrust,tx,ty,tz,ox,oy,oz,odx,ody,odz
0.098000,0.000096,0.000038,1.000010,0.004725,0.001845,0.000473,0.181373,0.071032,0.018137,4.984781,1.964160,0.498478,0.000022,0.001065,0.040981,0.265412,-0.000483,0.001221,0.000302,-1.959786,4.974906,0.037013,-29.300316,73.639626,10.323162
0.099000,0.000101,0.000039,1.000010,0.004909,0.001917,0.000491,0.186398,0.073012,0.018640,5.064618,1.996132,0.506462,0.000023,0.001107,0.042122,0.265428,-0.000483,0.001221,0.000312,-1.991543,5.054289,0.038643,-29.292980,73.608955,10.654986
0.100000,0.000106,0.000041,1.000011,0.005098,0.001991,0.000510,0.191503,0.075024,0.019150,5.144646,2.028197,0.514465,0.000024,0.001149,0.043281,0.265445,-0.000483,0.001220,0.000322,-2.023384,5.133846,0.040325,-29.278858,73.562286,10.992760
0.101000,0.000111,0.000043,1.000011,0.005292,0.002067,0.000529,0.196687,0.077069,0.019669,5.224852,2.060352,0.522485,0.000025,0.001193,0.044459,0.265462,-0.000482,0.001219,0.000332,-2.055307,5.213565,0.042059,-29.257935,73.499619,11.336473
0.102000,0.000117,0.000046,1.000012,0.005492,0.002145,0.000549,0.201952,0.079145,0.020195,5.305226,2.092592,0.530523,0.000026,0.001238,0.045656,0.265480,-0.000481,0.001218,0.000342,-2.087306,5.293437,0.043845,-29.230167,73.420944,11.686104
0.103000,0.000122,0.000048,1.000012,0.005696,0.002225,0.000570,0.207298,0.081254,0.020730,5.385759,2.124914,0.538576,0.000028,0.001284,0.046870,0.265498,-0.000481,0.001216,0.000352,-2.119378,5.373450,0.045684,-29.195526,73.326210,12.041631
0.104000,0.000128,0.000050,1.000013,0.005906,0.002307,0.000591,0.212724,0.083395,0.021272,5.466441,2.157315,0.546644,0.000029,0.001332,0.048104,0.265516,-0.000480,0.001215,0.000363,-2.151519,5.453595,0.047578,-29.153982,73.215446,12.403029
0.105000,0.000134,0.000052,1.000013,0.006122,0.002392,0.000612,0.218231,0.085569,0.021823,5.547262,2.189790,0.554726,0.000030,0.001381,0.049356,0.265535,-0.000479,0.001213,0.000374,-2.183726,5.533863,0.049527,-29.105490,73.088585,12.770288
0.106000,0.000140,0.000055,1.000014,0.006343,0.002478,0.000634,0.223818,0.087775,0.022382,5.628213,2.222335,0.562821,0.000032,0.001431,0.050627,0.265554,-0.000478,0.001210,0.000385,-2.215993,5.614240,0.051532,-29.050024,72.945633,13.143358
0.107000,0.000147,0.000057,1.000015,0.006569,0.002567,0.000657,0.229487,0.090013,0.022949,5.709281,2.254948,0.570928,0.000033,0.001482,0.051916,0.265573,-0.000477,0.001208,0.000396,-2.248317,5.694719,0.053594,-28.987558,72.786575,13.522216
0.108000,0.000154,0.000060,1.000015,0.006802,0.002659,0.000680,0.235237,0.092285,0.023524,5.790461,2.287625,0.579046,0.000035,0.001534,0.053224,0.265593,-0.000475,0.001205,0.000407,-2.280694,5.775290,0.055713,-28.918049,72.611374,13.906832
0.109000,0.000160,0.000063,1.000016,0.007040,0.002752,0.000704,0.241068,0.094589,0.024107,5.871741,2.320361,0.587174,0.000036,0.001588,0.054551,0.265613,-0.000474,0.001202,0.000418,-2.313122,5.855943,0.057891,-28.841454,72.419998,14.297171
0.110000,0.000168,0.000065,1.000017,0.007284,0.002848,0.000728,0.246981,0.096925,0.024698,5.953111,2.353154,0.595311,0.000038,0.001644,0.055897,0.265633,-0.000472,0.001198,0.000430,-2.345594,5.936666,0.060128,-28.757767,72.212433,14.693183
0.111000,0.000175,0.000068,1.000018,0.007534,0.002946,0.000753,0.252974,0.099295,0.025297,6.034562,2.386000,0.603456,0.000039,0.001700,0.057261,0.265654,-0.000470,0.001195,0.000442,-2.378109,6.017451,0.062424,-28.666918,71.988708,15.094838
0.112000,0.000183,0.000071,1.000018,0.007790,0.003046,0.000779,0.259050,0.101697,0.025905,6.116084,2.418895,0.611609,0.000041,0.001758,0.058645,0.265676,-0.000468,0.001191,0.000454,-2.410660,6.098286,0.064782,-28.568886,71.748756,15.502069
0.113000,0.000191,0.000074,1.000019,0.008052,0.003149,0.000805,0.265207,0.104133,0.026521,6.197670,2.451835,0.619767,0.000043,0.001817,0.060047,0.265697,-0.000466,0.001187,0.000466,-2.443246,6.179167,0.067201,-28.463646,71.492538,15.914873
0.114000,0.000199,0.000078,1.000020,0.008320,0.003255,0.000832,0.271445,0.106601,0.027145,6.279309,2.484818,0.627931,0.000045,0.001878,0.061468,0.265720,-0.000464,0.001182,0.000478,-2.475863,6.260078,0.069682,-28.351170,71.220078,16.333166
0.115000,0.000207,0.000081,1.000021,0.008595,0.003362,0.000859,0.277765,0.109102,0.027777,6.360991,2.517840,0.636099,0.000047,0.001940,0.062908,0.265742,-0.000462,0.001178,0.000490,-2.508505,6.341011,0.072226,-28.231380,70.931358,16.756889
0.116000,0.000216,0.000084,1.000022,0.008876,0.003473,0.000888,0.284167,0.111637,0.028417,6.442708,2.550897,0.644271,0.000049,0.002004,0.064368,0.265765,-0.000460,0.001173,0.000503,-2.541171,6.421958,0.074834,-28.104286,70.626350,17.186014
0.117000,0.000225,0.000088,1.000023,0.009163,0.003586,0.000916,0.290651,0.114204,0.029065,6.524451,2.583986,0.652445,0.000051,0.002069,0.065846,0.265789,-0.000457,0.001168,0.000516,-2.573855,6.502909,0.077506,-27.969845,70.305023,17.620468
0.118000,0.000234,0.000091,1.000023,0.009457,0.003701,0.000946,0.297216,0.116805,0.029722,6.606211,2.617104,0.660621,0.000053,0.002136,0.067343,0.265812,-0.000454,0.001162,0.000528,-2.606555,6.583854,0.080244,-27.827990,69.967361,18.060202
0.119000,0.000244,0.000095,1.000024,0.009758,0.003819,0.000976,0.303863,0.119438,0.030386,6.687978,2.650247,0.668798,0.000055,0.002204,0.068859,0.265837,-0.000452,0.001156,0.000541,-2.639266,6.664784,0.083047,-27.678728,69.613365,18.505135
0.120000,0.000254,0.000099,1.000025,0.010065,0.003940,0.001007,0.310592,0.122105,0.031059,6.769744,2.683412,0.676975,0.000057,0.002273,0.070394,0.265861,-0.000449,0.001150,0.000555,-2.671986,6.745692,0.085917,-27.521999,69.243011,18.955235
0.121000,0.000264,0.000103,1.000026,0.010379,0.004064,0.001038,0.317403,0.124805,0.031740,6.851501,2.716595,0.685150,0.000060,0.002345,0.071948,0.265887,-0.000446,0.001144,0.000568,-2.704710,6.826565,0.088855,-27.357792,68.856285,19.410402
0.122000,0.000275,0.000107,1.000028,0.010700,0.004190,0.001070,0.324295,0.127538,0.032430,6.933239,2.749794,0.693324,0.000062,0.002417,0.073521,0.265912,-0.000442,0.001138,0.000581,-2.737435,6.907395,0.091860,-27.186060,68.453186,19.870586
0.123000,0.000285,0.000112,1.000029,0.011028,0.004319,0.001103,0.331269,0.130305,0.033127,7.014949,2.783004,0.701495,0.000064,0.002492,0.075113,0.265938,-0.000439,0.001131,0.000595,-2.770156,6.988173,0.094933,-27.006762,68.033676,20.335701
0.124000,0.000297,0.000116,1.000030,0.011362,0.004450,0.001136,0.338325,0.133104,0.033832,7.096623,2.816223,0.709663,0.000067,0.002568,0.076724,0.265965,-0.000436,0.001124,0.000609,-2.802871,7.068891,0.098076,-26.819870,67.597763,20.805681
0.125000,0.000308,0.000120,1.000031,0.011704,0.004585,0.001170,0.345462,0.135937,0.034546,7.178252,2.849447,0.717825,0.000070,0.002645,0.078355,0.265992,-0.000432,0.001116,0.000623,-2.835577,7.149539,0.101289,-26.625359,67.145447,21.280455
0.126000,0.000320,0.000125,1.000032,0.012053,0.004722,0.001205,0.352681,0.138803,0.035268,7.259829,2.882674,0.725983,0.000072,0.002724,0.080004,0.266019,-0.000428,0.001109,0.000637,-2.868268,7.230110,0.104572,-26.423191,66.676674,21.759933
0.127000,0.000332,0.000130,1.000033,0.012410,0.004862,0.001241,0.359982,0.141703,0.035998,7.341343,2.915900,0.734134,0.000075,0.002805,0.081672,0.266047,-0.000424,0.001101,0.000651,-2.900944,7.310593,0.107927,-26.213345,66.191490,22.244051
0.128000,0.000345,0.000135,1.000035,0.012773,0.005006,0.001277,0.367364,0.144635,0.036736,7.422790,2.949122,0.742279,0.000078,0.002888,0.083360,0.266076,-0.000420,0.001093,0.000665,-2.933598,7.390980,0.111352,-25.995764,65.689850,22.732710
0.129000,0.000358,0.000140,1.000036,0.013144,0.005152,0.001314,0.374827,0.147601,0.037483,7.504156,2.982337,0.750416,0.000081,0.002972,0.085066,0.266104,-0.000416,0.001084,0.000680,-2.966228,7.471261,0.114850,-25.770432,65.171730,23.225817
0.130000,0.000371,0.000145,1.000037,0.013523,0.005301,0.001352,0.382372,0.150600,0.038237,7.585436,3.015541,0.758544,0.000084,0.003058,0.086792,0.266134,-0.000412,0.001076,0.000694,-2.998830,7.551427,0.118421,-25.537331,64.637184,23.723299
0.131000,0.000385,0.000150,1.000039,0.013909,0.005453,0.001391,0.389998,0.153632,0.039000,7.666622,3.048732,0.766662,0.000087,0.003145,0.088536,0.266164,-0.000407,0.001067,0.000709,-3.031401,7.631474,0.122065,-25.296415,64.086166,24.225063
0.132000,0.000399,0.000156,1.000040,0.014303,0.005608,0.001430,0.397705,0.156697,0.039771,7.747704,3.081906,0.774771,0.000090,0.003235,0.090299,0.266194,-0.000403,0.001058,0.000724,-3.063937,7.711388,0.125783,-25.047670,63.518665,24.731003
0.133000,0.000414,0.000162,1.000041,0.014705,0.005766,0.001470,0.405494,0.159796,0.040549,7.828676,3.115061,0.782868,0.000093,0.003326,0.092082,0.266225,-0.000398,0.001048,0.000739,-3.096437,7.791164,0.129575,-24.791056,62.934723,25.241055
0.134000,0.000428,0.000168,1.000043,0.015114,0.005928,0.001511,0.413363,0.162927,0.041336,7.909530,3.148193,0.790953,0.000097,0.003419,0.093883,0.266256,-0.000393,0.001038,0.000754,-3.128895,7.870793,0.133442,-24.526543,62.334305,25.755102
0.135000,0.000444,0.000174,1.000044,0.015531,0.006092,0.001553,0.421313,0.166092,0.042131,7.990256,3.181300,0.799026,0.000100,0.003514,0.095704,0.266288,-0.000388,0.001028,0.000769,-3.161308,7.950265,0.137384,-24.254120,61.717434,26.273043
0.136000,0.000460,0.000180,1.000046,0.015957,0.006260,0.001596,0.429343,0.169290,0.042934,8.070847,3.214377,0.807085,0.000104,0.003610,0.097543,0.266321,-0.000383,0.001018,0.000784,-3.193673,8.029573,0.141402,-23.973757,61.084133,26.794781
0.137000,0.000476,0.000186,1.000048,0.016390,0.006431,0.001639,0.437454,0.172521,0.043745,8.151297,3.247424,0.815130,0.000107,0.003709,0.099401,0.266354,-0.000378,0.001007,0.000799,-3.225987,8.108707,0.145496,-23.685408,60.434296,27.320202
0.138000,0.000492,0.000193,1.000049,0.016832,0.006605,0.001683,0.445646,0.175785,0.044565,8.231595,3.280436,0.823160,0.000111,0.003809,0.101278,0.266387,-0.000372,0.000997,0.000815,-3.258246,8.187666,0.149667,-23.389090,59.768108,27.849241
0.139000,0.000509,0.000199,1.000051,0.017281,0.006782,0.001728,0.453917,0.179082,0.045392,8.311737,3.313411,0.831174,0.000115,0.003911,0.103174,0.266422,-0.000366,0.000986,0.000830,-3.290448,8.266432,0.153914,-23.084751,59.085438,28.381750
0.140000,0.000527,0.000206,1.000053,0.017740,0.006963,0.001774,0.462269,0.182412,0.046227,8.391711,3.346344,0.839171,0.000119,0.004016,0.105089,0.266456,-0.000361,0.000974,0.000846,-3.322587,8.345001,0.158239,-22.772373,58.386383,28.917625
0.141000,0.000545,0.000213,1.000054,0.018206,0.007147,0.001821,0.470701,0.185774,0.047070,8.471512,3.379235,0.847152,0.000123,0.004122,0.107023,0.266491,-0.000355,0.000963,0.000862,-3.354663,8.423366,0.162641,-22.451942,57.670879,29.456758
0.142000,0.000563,0.000220,1.000056,0.018681,0.007335,0.001868,0.479212,0.189170,0.047921,8.551134,3.412080,0.855114,0.000127,0.004230,0.108975,0.266527,-0.000349,0.000951,0.000878,-3.386671,8.501519,0.167122,-22.123436,56.939011,29.999065
0.143000,0.000582,0.000228,1.000058,0.019164,0.007526,0.001916,0.487803,0.192599,0.048780,8.630568,3.444876,0.863057,0.000131,0.004340,0.110947,0.266563,-0.000342,0.000939,0.000894,-3.418608,8.579453,0.171681,-21.786842,56.190746,30.544403
0.144000,0.000602,0.000235,1.000060,0.019657,0.007720,0.001966,0.496473,0.196060,0.049647,8.709805,3.477621,0.870981,0.000136,0.004452,0.112937,0.266600,-0.000336,0.000926,0.000910,-3.450471,8.657158,0.176318,-21.442131,55.426136,31.092667
0.145000,0.000622,0.000243,1.000062,0.020157,0.007918,0.002016,0.505223,0.199554,0.050522,8.788839,3.510311,0.878884,0.000140,0.004566,0.114946,0.266638,-0.000329,0.000914,0.000926,-3.482256,8.734625,0.181034,-21.089314,54.645191,31.643723
0.146000,0.000642,0.000251,1.000064,0.020667,0.008119,0.002067,0.514051,0.203080,0.051405,8.867663,3.542943,0.886767,0.000145,0.004681,0.116973,0.266676,-0.000323,0.000901,0.000942,-3.513960,8.811849,0.185830,-20.728346,53.847961,32.197456
0.147000,0.000663,0.000260,1.000066,0.021186,0.008324,0.002119,0.522958,0.206640,0.052296,8.946271,3.575516,0.894627,0.000150,0.004799,0.119019,0.266714,-0.000316,0.000887,0.000958,-3.545582,8.888823,0.190705,-20.359230,53.034424,32.753773
0.148000,0.000684,0.000268,1.000068,0.021713,0.008532,0.002171,0.531943,0.210231,0.053194,9.024652,3.608025,0.902465,0.000155,0.004920,0.121084,0.266754,-0.000309,0.000874,0.000975,-3.577116,8.965536,0.195660,-19.981945,52.204643,33.312515
0.149000,0.000706,0.000277,1.000071,0.022249,0.008744,0.002225,0.541007,0.213856,0.054101,9.102802,3.640470,0.910281,0.000160,0.005042,0.123167,0.266794,-0.000302,0.000860,0.000991,-3.608561,9.041983,0.200694,-19.596510,51.358650,33.873577
0.150000,0.000729,0.000285,1.000073,0.022795,0.008960,0.002280,0.550149,0.217512,0.055015,9.180714,3.672847,0.918072,0.000165,0.005166,0.125269,0.266834,-0.000294,0.000846,0.001008,-3.639913,9.118157,0.205808,-19.202888,50.496475,34.436840
0.151000,0.000752,0.000295,1.000075,0.023350,0.009179,0.002335,0.559368,0.221201,0.055937,9.258382,3.705153,0.925839,0.000170,0.005292,0.127389,0.266875,-0.000287,0.000832,0.001024,-3.671169,9.194052,0.211003,-18.801067,49.618130,35.002155
0.152000,0.000776,0.000304,1.000078,0.023914,0.009402,0.002391,0.568666,0.224923,0.056867,9.335793,3.737385,0.933580,0.000175,0.005421,0.129528,0.266917,-0.000279,0.000818,0.001041,-3.702325,9.269655,0.216278,-18.391073,48.723686,35.569412
0.153000,0.000800,0.000313,1.000080,0.024487,0.009629,0.002449,0.578040,0.228676,0.057804,9.412949,3.769541,0.941295,0.000181,0.005551,0.131685,0.266959,-0.000272,0.000803,0.001057,-3.733380,9.344965,0.221634,-17.972879,47.813210,36.138481
0.154000,0.000824,0.000323,1.000082,0.025070,0.009860,0.002507,0.587491,0.232462,0.058749,9.489837,3.801619,0.948984,0.000186,0.005684,0.133861,0.267002,-0.000264,0.000788,0.001074,-3.764330,9.419973,0.227070,-17.546486,46.886665,36.709232
0.155000,0.000850,0.000333,1.000085,0.025662,0.010094,0.002566,0.597019,0.236279,0.059702,9.566451,3.833616,0.956645,0.000192,0.005819,0.136054,0.267045,-0.000256,0.000773,0.001091,-3.795171,9.494670,0.232586,-17.111916,45.944183,37.281509
0.156000,0.000876,0.000343,1.000088,0.026264,0.010332,0.002626,0.606624,0.240129,0.060662,9.642788,3.865529,0.964279,0.000198,0.005956,0.138267,0.267089,-0.000247,0.000757,0.001108,-3.825902,9.569051,0.238183,-16.669138,44.985786,37.855206
0.157000,0.000902,0.000354,1.000090,0.026875,0.010574,0.002688,0.616305,0.244010,0.061631,9.718835,3.897356,0.971884,0.000204,0.006096,0.140497,0.267134,-0.000239,0.000741,0.001125,-3.856520,9.643106,0.243861,-16.218174,44.011513,38.430172
0.158000,0.000930,0.000364,1.000093,0.027497,0.010820,0.002750,0.626062,0.247924,0.062606,9.794592,3.929093,0.979460,0.000210,0.006237,0.142745,0.267180,-0.000230,0.000725,0.001141,-3.887019,9.716831,0.249620,-15.759017,43.021408,39.006260
0.159000,0.000957,0.000375,1.000096,0.028128,0.011070,0.002813,0.635894,0.251868,0.063589,9.870050,3.960740,0.987005,0.000217,0.006381,0.145012,0.267226,-0.000222,0.000709,0.001158,-3.917400,9.790222,0.255459,-15.291696,42.015575,39.583385
0.160000,0.000986,0.000387,1.000099,0.028768,0.011324,0.002877,0.645802,0.255845,0.064580,9.945199,3.992293,0.994520,0.000223,0.006527,0.147296,0.267273,-0.000213,0.000692,0.001175,-3.947659,9.863263,0.261379,-14.816206,40.994068,40.161354
0.161000,0.001015,0.000398,1.000101,0.029419,0.011582,0.002942,0.655784,0.259853,0.065578,10.020039,4.023750,1.002004,0.000230,0.006676,0.149599,0.267320,-0.000204,0.000676,0.001192,-3.977791,9.935957,0.267379,-14.332558,39.956936,40.740044
0.162000,0.001045,0.000410,1.000104,0.030080,0.011844,0.003008,0.665842,0.263892,0.066584,10.094557,4.055109,1.009456,0.000236,0.006826,0.151919,0.267368,-0.000195,0.000659,0.001209,-4.007796,10.008292,0.273460,-13.840775,38.904293,41.319340
0.163000,0.001075,0.000422,1.000108,0.030751,0.012110,0.003075,0.675973,0.267963,0.067597,10.168753,4.086366,1.016876,0.000243,0.006979,0.154258,0.267417,-0.000185,0.000641,0.001226,-4.037669,10.080262,0.279621,-13.340854,37.836128,41.899044
0.164000,0.001106,0.000434,1.000111,0.031432,0.012380,0.003143,0.686179,0.272065,0.068618,10.242617,4.117520,1.024262,0.000250,0.007135,0.156614,0.267466,-0.000176,0.000624,0.001243,-4.067409,10.151862,0.285863,-12.832829,36.752571,42.479080
0.165000,0.001138,0.000446,1.000114,0.032123,0.012654,0.003212,0.696458,0.276198,0.069646,10.316144,4.148568,1.031615,0.000258,0.007293,0.158988,0.267516,-0.000166,0.000606,0.001260,-4.097011,10.223083,0.292184,-12.316720,35.653706,43.059238
0.166000,0.001170,0.000459,1.000117,0.032825,0.012932,0.003282,0.706811,0.280362,0.070681,10.389327,4.179509,1.038933,0.000265,0.007453,0.161380,0.267567,-0.000156,0.000588,0.001277,-4.126476,10.293921,0.298585,-11.792535,34.539623,43.639442
0.167000,0.001204,0.000472,1.000120,0.033537,0.013215,0.003354,0.717237,0.284557,0.071724,10.462161,4.210338,1.046216,0.000272,0.007615,0.163789,0.267619,-0.000146,0.000570,0.001294,-4.155797,10.364370,0.305067,-11.260314,33.410381,44.219505
0.168000,0.001237,0.000486,1.000124,0.034259,0.013501,0.003426,0.727735,0.288783,0.072774,10.534638,4.241055,1.053464,0.000280,0.007780,0.166216,0.267671,-0.000136,0.000551,0.001311,-4.184975,10.434421,0.311627,-10.720065,32.266083,44.799301
0.169000,0.001272,0.000499,1.000127,0.034992,0.013792,0.003499,0.738306,0.293039,0.073831,10.606757,4.271658,1.060676,0.000288,0.007948,0.168660,0.267724,-0.000126,0.000533,0.001328,-4.214005,10.504070,0.318267,-10.171820,31.106794,45.378674
0.170000,0.001307,0.000513,1.000131,0.035736,0.014087,0.003574,0.748949,0.297326,0.074895,10.678506,4.302143,1.067851,0.000296,0.008118,0.171122,0.267778,-0.000116,0.000514,0.001345,-4.242885,10.573309,0.324985,-9.615636,29.932693,45.957481
0.171000,0.001344,0.000528,1.000134,0.036490,0.014387,0.003649,0.759663,0.301643,0.075966,10.749883,4.332508,1.074988,0.000304,0.008290,0.173601,0.267832,-0.000105,0.000494,0.001362,-4.271611,10.642132,0.331783,-9.051520,28.743809,46.535557
0.172000,0.001380,0.000542,1.000138,0.037255,0.014691,0.003726,0.770448,0.305991,0.077045,10.820880,4.362752,1.082088,0.000313,0.008465,0.176097,0.267887,-0.000094,0.000475,0.001379,-4.300184,10.710536,0.338658,-8.479508,27.540260,47.112801
0.173000,0.001418,0.000557,1.000142,0.038031,0.014999,0.003803,0.781305,0.310369,0.078130,10.891493,4.392872,1.089150,0.000321,0.008642,0.178611,0.267943,-0.000084,0.000455,0.001395,-4.328598,10.778513,0.345612,-7.899643,26.322153,47.689041
0.174000,0.001457,0.000572,1.000146,0.038818,0.015312,0.003882,0.792231,0.314777,0.079223,10.961716,4.422865,1.096172,0.000330,0.008822,0.181142,0.267999,-0.000073,0.000435,0.001412,-4.356851,10.846053,0.352643,-7.311980,25.089624,48.264099
0.175000,0.001496,0.000588,1.000150,0.039616,0.015629,0.003962,0.803228,0.319215,0.080323,11.031543,4.452730,1.103155,0.000339,0.009005,0.183689,0.268057,-0.000061,0.000415,0.001429,-4.384942,10.913160,0.359751,-6.716538,23.842793,48.837902
0.176000,0.001536,0.000603,1.000154,0.040425,0.015950,0.004042,0.814294,0.323682,0.081429,11.100969,4.482466,1.110097,0.000348,0.009190,0.186254,0.268115,-0.000050,0.000395,0.001446,-4.412868,10.979820,0.366937,-6.113356,22.581726,49.410213
0.177000,0.001577,0.000619,1.000158,0.041244,0.016276,0.004124,0.825430,0.328180,0.082543,11.169990,4.512068,1.116999,0.000357,0.009377,0.188836,0.268173,-0.000039,0.000374,0.001463,-4.440626,11.046030,0.374198,-5.502519,21.306580,49.980965
0.178000,0.001618,0.000636,1.000162,0.042075,0.016606,0.004208,0.836634,0.332706,0.083663,11.238594,4.541537,1.123860,0.000367,0.009567,0.191434,0.268233,-0.000027,0.000353,0.001479,-4.468214,11.111782,0.381535,-4.884042,20.017532,50.549965
0.179000,0.001661,0.000653,1.000166,0.042918,0.016941,0.004292,0.847907,0.337263,0.084791,11.306784,4.570869,1.130679,0.000376,0.009760,0.194050,0.268293,-0.000015,0.000332,0.001496,-4.495629,11.177074,0.388948,-4.257980,18.714615,51.117054
0.180000,0.001704,0.000670,1.000170,0.043771,0.017281,0.004377,0.859248,0.341848,0.085925,11.374551,4.600060,1.137455,0.000386,0.009955,0.196682,0.268354,-0.000004,0.000311,0.001512,-4.522868,11.241899,0.396436,-3.624415,17.398052,51.682114
0.181000,0.001748,0.000687,1.000175,0.044636,0.017625,0.004464,0.870656,0.346463,0.087066,11.441887,4.629113,1.144189,0.000396,0.010153,0.199330,0.268416,0.000009,0.000290,0.001529,-4.549930,11.306252,0.403998,-2.983366,16.067892,52.244987
0.182000,0.001793,0.000705,1.000179,0.045513,0.017974,0.004551,0.882131,0.351106,0.088213,11.508792,4.658022,1.150879,0.000406,0.010354,0.201995,0.268478,0.000021,0.000268,0.001545,-4.576813,11.370125,0.411634,-2.334922,14.724359,52.805527
0.183000,0.001839,0.000723,1.000184,0.046400,0.018327,0.004640,0.893673,0.355779,0.089367,11.575257,4.686786,1.157526,0.000417,0.010557,0.204677,0.268542,0.000033,0.000246,0.001562,-4.603513,11.433517,0.419343,-1.679136,13.367591,53.363579
0.184000,0.001886,0.000742,1.000189,0.047300,0.018685,0.004730,0.905282,0.360480,0.090528,11.641278,4.715402,1.164128,0.000428,0.010763,0.207375,0.268606,0.000045,0.000224,0.001578,-4.630028,11.496419,0.427125,-1.016075,11.997698,53.919010
0.185000,0.001934,0.000761,1.000193,0.048211,0.019048,0.004821,0.916956,0.365209,0.091696,11.706851,4.743871,1.170685,0.000438,0.010972,0.210089,0.268671,0.000058,0.000202,0.001594,-4.656357,11.558828,0.434979,-0.345788,10.614850,54.471664
0.186000,0.001983,0.000780,1.000198,0.049134,0.019416,0.004913,0.928695,0.369967,0.092870,11.771968,4.772189,1.177197,0.000450,0.011184,0.212819,0.268736,0.000071,0.000179,0.001610,-4.682496,11.620736,0.442904,0.331607,9.219213,55.021366
0.187000,0.002032,0.000799,1.000203,0.050068,0.019788,0.005007,0.940499,0.374754,0.094050,11.836629,4.800354,1.183663,0.000461,0.011398,0.215566,0.268803,0.000084,0.000156,0.001626,-4.708445,11.682140,0.450899,1.016101,7.810955,55.568016
